time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
19,301.0,622592,526,1183,249.4973,0.2,0.001,0.152471923828125,180,0.011628774,808.58976521492,0.9024699926376343,-0.0017203651073941727,-5.27021534666419,820.8311157226562,0.6461962163448334
20,301.0,655360,526,1245,254.82771,0.2,0.001,0.166705322265625,190,0.011596186,820.2050926685333,0.889439582824707,-0.0020948703908288736,-5.221829997003079,108.849365234375,0.609257847070694
21,301.0,688128,526,1307,264.8342,0.2,0.001,0.142108154296875,200,0.00917783,268.9699055671692,0.8853029012680054,8.605547754996224e-05,-5.176157176494598,131.13978576660156,0.7925963550806046
22,301.0,720896,526,1369,284.0324,0.2,0.001,0.1485198974609375,210,0.012067348,546.463261771202,0.877974808216095,-0.0001798180701371166,-5.1317266501486305,129.41708374023438,0.6264439523220062
23,301.0,753664,526,1430,354.8404,0.2,0.001,0.1461456298828125,220,0.013102261,897.7833149433136,0.8669750094413757,-0.0006669872721431602,-5.102214296907187,404.9062805175781,0.5430778861045837
24,301.0,786432,526,1492,333.6303,0.2,0.001,0.134356689453125,230,0.0119817,1735.3211535930634,0.8550833463668823,0.000941277070887736,-5.051268142461777,234.64187622070312,0.36331015825271606
25,301.0,819200,526,1554,345.04172,0.2,0.001,0.1944580078125,240,0.012423671,1128.7088493824006,0.8457459211349487,0.005360475879751902,-4.988862401247024,258.437255859375,0.4124643802642822
26,301.0,851968,527,1616,322.2519,0.2,0.001,0.15498046875,250,0.011485528,1195.045987033844,0.8489998579025269,0.003171845022916386,-4.980329073220491,154.661865234375,0.3829718828201294
27,301.0,884736,527,1678,383.01535,0.2,0.001,0.1639373779296875,260,0.012065199,907.538774394989,0.837965190410614,0.0015637829825209336,-4.954099822044372,848.2256469726562,0.39806562662124634
28,301.0,917504,527,1740,389.07516,0.2,0.001,0.1974365234375,270,0.016648244,1236.1547595977784,0.8347627520561218,0.005474785621481714,-4.9181319117546085,1103.5263671875,0.3101850748062134
29,301.0,950272,527,1802,375.86847,0.2,0.001,0.200701904296875,280,0.018764924,2108.089473295212,0.832115888595581,0.005310934182398341,-4.911980310082436,1369.234130859375,0.17394667863845825
30,301.0,983040,527,1865,398.13522,0.2,0.001,0.180670166015625,290,0.008695219,1570.9555304050446,0.823943555355072,0.002625536487903446,-4.876191969960928,1314.08251953125,0.21318376064300537
31,301.0,1015808,527,1927,387.14178,0.2,0.001,0.1943817138671875,300,0.013824388,1305.3206076145173,0.8117453455924988,0.0035651486259666854,-4.8355690613389015,252.16864013671875,0.3023744821548462
