time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
6890,48,14858.124,228,1304.93,1572864,0.0001,0.698624461889267,8476.146484375,26842.48578414917,-1.9003964271396399,0.2,0.0064438954,5.443337622637046e-05,0.3899579644203186,0.0519866943359375,2940,,
,,,,,1600000,0.0001,0.5144473314285278,14651.6025390625,52247.75181274414,-1.8995295332744717,0.2,0.0058578895,0.0005220005817136552,0.3898804187774658,0.047894287109375,2950,1303.86,8258.076171875
7717,49,15160.8,208,1318.36,1605632,,,,,,,,,,,,,
7868,50,15032.628,208,1358.25,1638400,0.0001,0.6223413646221161,9691.50390625,31529.847425079344,-1.8987826026044785,0.2,0.0061878515,0.0003701647422531096,0.38980910181999207,0.0489105224609375,2960,,
8024,51,13815.656,208,1278.19,1671168,0.0001,0.46918952465057373,22680.880859375,53487.76181564331,-1.8981619814410806,0.2,0.0059152343,-0.00018361901775278965,0.38977158069610596,0.04554443359375,2970,,
8177,52,14183.338,208,1318.34,1703936,0.0001,0.6756565570831299,10522.7744140625,37089.63598709107,-1.8976269781589508,0.2,0.0062481756,0.00044876401620967953,0.389704167842865,0.0495941162109375,2980,,
8333,53,14515.478,208,1368.22,1736704,0.0001,0.757184237241745,7712.92431640625,27150.141387176514,-1.8971284636296333,0.2,0.0059346035,-0.0005612544064206304,0.38967564702033997,0.04486083984375,2990,,
8487,54,14751.077,208,1428.15,1769472,0.0001,0.7093959152698517,8538.3203125,28337.98278198242,-1.896387852076441,0.2,0.006247201,0.0004222334537189454,0.38956692814826965,0.0455291748046875,3000,,
8639,55,15173.081,208,1467.25,1802240,0.0001,0.4850468039512634,118937.15625,291516.15296554565,-1.8956756650470197,0.2,0.0063048983,-0.00035844943804477227,0.38954591751098633,0.050140380859375,3010,,
8792,56,14145.616,208,1514.71,1835008,0.0001,0.6865449845790863,8258.7392578125,27727.818096923827,-1.8952458995394408,0.2,0.0054778783,0.0006691379234325723,0.3894757926464081,0.04072265625,3020,,
8953,57,13651.18,208,1560.98,1867776,0.0001,0.40351635217666626,135645.109375,394533.1860824585,-1.894828384835273,0.2,0.006641592,0.0004863859771830903,0.3894781470298767,0.05380859375,3030,,
9104,58,12671.571,208,1486.75,1900544,0.0001,0.7000264823436737,262937.71875,430906.33437805175,-1.8945348429493607,0.2,0.006422748,-0.00027190777186660855,0.3893990218639374,0.040802001953125,3040,,
9255,59,13294.125,208,1512.45,1933312,0.0001,0.7364661991596222,8923.7412109375,30633.867635345458,-1.8937536598183216,0.2,0.0062214094,0.0008877863494490157,0.3893304765224457,0.051470947265625,3050,,
9407,60,12866.03,208,1471.28,1966080,0.0001,0.7571470439434052,9282.259765625,118358.72810287475,-1.8933864610269666,0.2,0.0066639883,-0.0012281621064175851,0.38931748270988464,0.059112548828125,3060,,
9557,61,12991.912,209,1422.17,1998848,0.0001,0.5829845666885376,6473.0087890625,56396.919918823245,-1.8931901389732957,0.2,0.0057676006,0.0002716991993565898,0.3892862796783447,0.0495941162109375,3070,,
9711,62,13425.801,209,1435.66,2031616,0.0001,0.7327441275119781,10023.4638671875,34237.05341873169,-1.8928836313076318,0.2,0.0053752013,-0.00020562672361847944,0.38925793766975403,0.0376556396484375,3080,,
