rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
8196.902,370,753664,1002.78,23,2032,31972.926609802245,-0.0008301047408167505,2690,0.39347195625305176,0.2,10285.55859375,0.49545031785964966,-1.9363338299095632,0.0062845084,0.0001,0.0382110595703125,,
8766.268,370,786432,1046.64,24,2120,32945.63159942627,-0.00015653188529540785,2700,0.39347100257873535,0.2,10386.51171875,0.5195093750953674,-1.935995897091925,0.005775086,0.0001,0.036602783203125,,
8940.854,370,819200,1053.79,25,2210,30493.327473449706,5.00681228004396e-05,2710,0.3934449851512909,0.2,9174.474609375,0.5512500107288361,-1.9358630260452627,0.005728531,0.0001,0.0355621337890625,,
8741.155,370,851968,1031.61,26,2300,30772.252305603026,-0.0005408110031567048,2720,0.39333418011665344,0.2,8198.1611328125,0.5545427203178406,-1.9351519135758282,0.00549944,0.0001,0.037896728515625,,
9097.227,370,884736,1046.85,27,2388,31418.63221282959,0.0003155237958708312,2730,0.3933126926422119,0.2,10043.5458984375,0.5592632293701172,-1.9344186605885625,0.005594773,0.0001,0.0432037353515625,,
9063.497,369,917504,1043.38,28,2480,32045.27784576416,-0.00043632648630591574,2740,0.3932671546936035,0.2,10469.53125,0.5089625716209412,-1.9341316793113947,0.0059219124,0.0001,0.0443511962890625,,
8935.442,369,950272,1038.51,29,2571,33426.14302062988,-0.00019726678256120066,2750,0.39325228333473206,0.2,13203.1630859375,0.5518113076686859,-1.93378402646631,0.0059526004,0.0001,0.040966796875,,
8918.421,368,983040,1029.0,30,2665,33861.13712768555,-0.00031085535865713607,2760,0.3932263255119324,0.2,14189.736328125,0.4976675510406494,-1.9335541181266307,0.0052204663,0.0001,0.031427001953125,,
8903.949,368,1015808,1002.94,31,2756,32513.88035583496,0.00020903551994706505,2770,0.3931567668914795,0.2,10963.794921875,0.6076709628105164,-1.9330838732421398,0.006021083,0.0001,0.0390960693359375,,
8776.928,368,1048576,982.35,32,2845,33095.418069458006,7.7280834375415e-06,2780,0.39318859577178955,0.2,12109.3623046875,0.551889568567276,-1.9327993312850595,0.0060469517,0.0001,0.0447967529296875,,
9283.906,368,1081344,1008.03,33,2938,34339.4893157959,0.00012215162478241838,2790,0.39307549595832825,0.2,16046.61328125,0.5082872211933136,-1.9324564818292855,0.0047391998,0.0001,0.02701416015625,,
8706.907,367,1114112,1045.5,34,3029,31421.500175476074,-0.00012008006815449335,2800,0.39298614859580994,0.2,10386.04296875,0.6406092047691345,-1.9313741996884346,0.005024618,0.0001,0.03408203125,,
9166.738,367,1146880,1077.01,35,3123,309028.8140625,-6.634389756072778e-05,2810,0.39305198192596436,0.2,135491.6875,0.3036579489707947,-1.9312124524265528,0.0060465834,0.0001,0.0417572021484375,,
8408.091,366,1179648,1087.14,36,3216,30766.410493469237,0.0007280524776433594,2820,0.39298123121261597,0.2,9874.888671875,0.6419896483421326,-1.93125205244869,0.0064784973,0.0001,0.0540069580078125,,
8633.227,366,1212416,1113.08,37,3310,203949.24296264647,-0.0004971277827280574,2830,0.3929140865802765,0.2,186343.09375,0.4971206784248352,-1.9305509492754935,0.006343887,0.0001,0.04844970703125,,
8936.03,366,1245184,1086.34,38,3401,257815.94635925294,-0.00028967151811229994,2840,0.39294350147247314,0.2,124272.9453125,0.4439402222633362,-1.9302702941000462,0.005737155,0.0001,0.0398468017578125,,
9788.313,365,1277952,1100.44,39,3493,34834.92733001709,-0.0003318950934044551,2850,0.3929164409637451,0.2,12963.6552734375,0.5762940943241119,-1.9303508382290602,0.0062201023,0.0001,0.0507354736328125,,
10334.89,365,1310720,1133.87,40,3585,31205.576614379883,-5.144348870089743e-05,2860,0.39289501309394836,0.2,11066.517578125,0.6153459250926971,-1.9300433170050382,0.00605976,0.0001,0.04217529296875,,
10331.112,365,1343488,1090.78,41,3675,29382.142832946778,0.0009681233936134958,2870,0.39290744066238403,0.2,9937.302734375,0.6464512050151825,-1.9299658179283141,0.005531436,0.0001,0.04368896484375,,
10327.9375,365,1376256,1081.68,42,3767,32431.582012939452,-0.0006003596330629079,2880,0.39291974902153015,0.2,12908.673828125,0.5532261729240417,-1.9300586368888617,0.0055371937,0.0001,0.0363494873046875,,
9807.945,365,1409024,1030.91,43,3859,32547.15256652832,-0.00037006114798714406,2890,0.3928227424621582,0.2,8812.4697265625,0.6091902852058411,-1.9296660168096422,0.006070113,0.0001,0.042816162109375,,
10039.559,364,1441792,1046.74,44,3950,35822.641806030275,0.0007269188447025954,2900,0.39274728298187256,0.2,12554.16015625,0.5408249795436859,-1.928740250132978,0.0058354097,0.0001,0.042828369140625,,
10022.999,365,1474560,1049.08,45,4039,33114.51347351074,-0.0005230471102549928,2910,0.3927084505558014,0.2,9530.341796875,0.6047111451625824,-1.928178190626204,0.0053858086,0.0001,0.037353515625,,
10006.721,365,1507328,1024.57,46,4128,35080.66778717041,-0.0004261819467501482,2920,0.3927043080329895,0.2,13501.2880859375,0.5269049108028412,-1.927926808781922,0.0053843725,0.0001,0.0357147216796875,,
9351.2295,364,1540096,1006.26,47,4222,38455.12893676758,-0.0008531891227903543,2930,0.3926900625228882,0.2,14212.9638671875,0.6246272921562195,-1.9278196144849062,0.0045770616,0.0001,0.029815673828125,,
9729.684,364,1572864,1022.96,48,4313,167334.5894744873,0.0008278733559563989,2940,0.39262616634368896,0.2,10569.486328125,0.44929176568984985,-1.9274494217708706,0.005489801,0.0001,0.0431396484375,,
,,1600000,,,,30709.32329864502,-7.989626101334579e-05,2950,0.39255189895629883,0.2,11298.8857421875,0.6132140159606934,-1.92673579454422,0.0050724857,0.0001,0.0313232421875,7523.9033203125,974.15
9767.718,339,1605632,1053.63,49,4723,,,,,,,,,,,,,
10341.525,340,1638400,1065.0,50,4814,40644.388412475586,0.00042640251267584973,2960,0.39248377084732056,0.2,13703.1123046875,0.5249840915203094,-1.9259993504732846,0.005247639,0.0001,0.0342010498046875,,
10584.646,340,1671168,1089.97,51,4906,35085.742175292966,-0.0002437060013107839,2970,0.3925093114376068,0.2,11512.2529296875,0.5864499807357788,-1.9257288651540876,0.0048166877,0.0001,0.0303741455078125,,
10703.838,340,1703936,1081.69,52,5001,32886.14916687012,-0.0006439740045607323,2980,0.39253121614456177,0.2,8695.9296875,0.5866716504096985,-1.9259701570495964,0.004699845,0.0001,0.029583740234375,,
10943.111,340,1736704,1079.14,53,5097,33930.58561096191,0.0002085855965560768,2990,0.39246833324432373,0.2,12260.3974609375,0.5730329751968384,-1.9257879566401244,0.005439395,0.0001,0.039300537109375,,
11507.808,340,1769472,1123.66,54,5195,34766.79812316895,-0.000152037406587624,3000,0.39241042733192444,0.2,11202.5673828125,0.5762329399585724,-1.9251914823427796,0.005643398,0.0001,0.045220947265625,,
10047.657,340,1802240,1101.33,55,5289,389263.810446167,0.0006068792057703831,3010,0.39235740900039673,0.2,345787.9375,0.19863271713256836,-1.9246521627530455,0.005179555,0.0001,0.0418365478515625,,
10629.032,340,1835008,1151.19,56,5383,38963.36310424805,-0.00019323068590892944,3020,0.39228886365890503,0.2,12538.830078125,0.6065094769001007,-1.9240301433950662,0.005448944,0.0001,0.0394561767578125,,
10930.884,341,1867776,1181.83,57,5476,33253.79506225586,0.00014495651666948106,3030,0.3922458589076996,0.2,9776.2568359375,0.6272697150707245,-1.923483438976109,0.0046770875,0.0001,0.0281097412109375,,
11908.39,341,1900544,1176.26,58,5570,26761.42890777588,-0.00027386537258280443,3040,0.3921866714954376,0.2,11255.5244140625,0.6634664833545685,-1.9229652611538768,0.0045646983,0.0001,0.0335418701171875,,
12313.994,341,1933312,1217.32,59,5664,33483.18343658447,-0.00020028974722663406,3050,0.3921501338481903,0.2,8085.8759765625,0.5699856281280518,-1.9224975839257241,0.0047221677,0.0001,0.0289794921875,,
11898.313,341,1966080,1198.35,60,5760,30339.77109375,-0.00013058441327302718,3060,0.3921405076980591,0.2,10964.96484375,0.6037662923336029,-1.9222812585532665,0.0043729832,0.0001,0.029266357421875,,
10941.473,341,1998848,1200.56,61,5854,145093.60715026857,0.0006435542185499798,3070,0.3921448886394501,0.2,17226.5859375,0.48510169982910156,-1.9222893735393882,0.0061838413,0.0001,0.0475250244140625,,
9193.359,341,2031616,1214.42,62,5949,234601.8391845703,0.00041511980998620857,3080,0.3921508193016052,0.2,232036.640625,0.3573272228240967,-1.922364431992173,0.0060382797,0.0001,0.0478515625,,
