rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/std,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
1000.09,655360,20,351,1866,7043.1714,-0.0003885766680468805,0.3939276337623596,0.03126220703125,0.45409369468688965,0.2,0.0001,16702.134765625,0.0051747905,43064.369329833986,2660,-1.940807906538248,,
1028.45,688128,21,350,1962,7267.687,-0.00038304763293126596,0.39385902881622314,0.02601318359375,0.4851844310760498,0.2,0.0001,18218.013671875,0.0050077043,44179.80338134766,2670,-1.9401967588812112,,
995.06,720896,22,349,2063,7129.7817,-0.0005620480751531431,0.39383307099342346,0.0336700439453125,0.5160990655422211,0.2,0.0001,15711.73046875,0.005221655,40798.78338012695,2680,-1.9396959375590086,,
968.28,753664,23,348,2164,7062.348,-0.00015127848091651687,0.39378032088279724,0.0270904541015625,0.4754268527030945,0.2,0.0001,20471.111328125,0.004854761,48799.74857788086,2690,-1.9392923027276994,,
990.38,786432,24,347,2260,7559.2773,0.00011968147045990918,0.3937581777572632,0.040362548828125,0.4994691014289856,0.2,0.0001,15109.255859375,0.005581583,42688.289923095705,2700,-1.9388812463730574,,
998.65,819200,25,347,2356,7659.154,-0.0005588787127635442,0.3937459886074066,0.0285186767578125,0.557723194360733,0.2,0.0001,15676.8369140625,0.0052530235,40253.454608154294,2710,-1.9386942122131585,,
1019.62,851968,26,347,2454,7812.232,0.0005283834987494628,0.39364123344421387,0.022406005859375,0.5492197275161743,0.2,0.0001,15640.044921875,0.0044312,48494.64456176758,2720,-1.938140332326293,,
1020.92,884736,27,346,2554,7930.9883,-0.0005846254811331164,0.39355602860450745,0.0343597412109375,0.5108660459518433,0.2,0.0001,14874.1640625,0.0052558808,42737.82001953125,2730,-1.9371533811092376,,
1044.1,917504,28,345,2657,8721.017,-0.0002634935124660842,0.39354079961776733,0.0217132568359375,0.5713973641395569,0.2,0.0001,17461.13671875,0.0042400155,43517.84138183594,2740,-1.936611181497574,,
1058.3,950272,29,344,2755,8833.722,-0.00040345952002098786,0.39349430799484253,0.031109619140625,0.531915694475174,0.2,0.0001,17731.064453125,0.005205876,44921.61888427734,2750,-1.9363094069063664,,
1076.86,983040,30,344,2851,8959.782,0.00029342931593419054,0.39342957735061646,0.0312591552734375,0.4839200973510742,0.2,0.0001,15248.1181640625,0.005143353,44656.9673828125,2760,-1.935729866847396,,
1074.04,1015808,31,344,2946,8779.506,-0.0007350078834861051,0.39339572191238403,0.031597900390625,0.49115854501724243,0.2,0.0001,16292.90234375,0.0052984357,42211.05961914062,2770,-1.9352259021252394,,
1087.68,1048576,32,344,3042,8975.034,0.00020383021292218472,0.3933604955673218,0.0365509033203125,0.515373557806015,0.2,0.0001,19170.04296875,0.0059154658,45300.78508911133,2780,-1.9348617166280746,,
1048.71,1081344,33,344,3138,8679.782,8.545117598259821e-05,0.3933180570602417,0.035687255859375,0.5444769561290741,0.2,0.0001,13958.076171875,0.00519454,42856.20974731445,2790,-1.9344384670257568,,
1060.9,1114112,34,344,3238,8573.92,0.00012498253381636458,0.39328137040138245,0.0333831787109375,0.5155246555805206,0.2,0.0001,17187.19140625,0.0054856534,45773.24180297852,2800,-1.9339969623833895,,
1078.21,1146880,35,343,3336,8770.73,2.4268114430014975e-05,0.3932359516620636,0.023052978515625,0.5820634663105011,0.2,0.0001,15646.40234375,0.0043448624,42608.54555664062,2810,-1.9335890892893075,,
1133.94,1179648,36,343,3431,9515.711,0.0003097489789070096,0.3932360112667084,0.028936767578125,0.527309387922287,0.2,0.0001,19954.568359375,0.004945853,47001.978814697264,2820,-1.9333620078861713,,
1140.95,1212416,37,343,3529,9683.523,9.419104317203164e-05,0.3932534456253052,0.0331787109375,0.5620531439781189,0.2,0.0001,13054.1259765625,0.0056859767,42414.97512817383,2830,-1.933440314233303,,
1148.27,1245184,38,343,3626,9837.75,0.00016475174343213438,0.39319905638694763,0.0305267333984375,0.5409177839756012,0.2,0.0001,18272.07421875,0.0049930164,48334.98912963867,2840,-1.9332760997116565,,
1163.86,1277952,39,343,3723,9877.05,-0.0006157770978461486,0.39314591884613037,0.02596435546875,0.5823254883289337,0.2,0.0001,19354.552734375,0.004847062,45866.9017578125,2850,-1.932720134407282,,
1180.51,1310720,40,342,3826,9963.148,0.00014225391714717261,0.39306640625,0.0351226806640625,0.5770889520645142,0.2,0.0001,13690.9501953125,0.0054061394,40830.91850585937,2860,-1.9320435155183078,,
1196.05,1343488,41,342,3928,10202.911,0.0005211251205764711,0.39308255910873413,0.02470703125,0.5718933343887329,0.2,0.0001,15448.15625,0.004190698,42381.18807373047,2870,-1.9316871657967567,,
1181.3,1376256,42,341,4026,9000.296,-0.0003156352486257674,0.39302730560302734,0.036297607421875,0.5686382353305817,0.2,0.0001,15528.201171875,0.005090484,44146.58754272461,2880,-1.9315302416682243,,
1096.92,1409024,43,341,4121,8283.854,-0.0002006255861488171,0.39303308725357056,0.0259918212890625,0.2463158369064331,0.2,0.0001,241564.3125,0.0048723854,309924.8031738281,2890,-1.9312091216444969,,
1081.89,1441792,44,341,4216,8217.428,-0.0008133877672662493,0.39301109313964844,0.0291748046875,0.5704573392868042,0.2,0.0001,19693.873046875,0.0047026062,49947.32257080078,2900,-1.9311828460544347,,
1050.64,1474560,45,341,4311,7993.1494,-0.0003257952572312206,0.39300358295440674,0.0303192138671875,0.46739667654037476,0.2,0.0001,16689.384765625,0.0047979876,50468.46021118164,2910,-1.9310025669634343,,
1069.0,1507328,46,342,4406,7871.2705,-1.7041087266989054e-05,0.39301860332489014,0.04398193359375,0.2649233341217041,0.2,0.0001,113598.8203125,0.0060266876,353753.268347168,2920,-1.9309946782886982,,
1057.54,1540096,47,342,4502,7898.777,-0.0003656340195448138,0.3929864764213562,0.0310394287109375,0.4814886450767517,0.2,0.0001,19469.482421875,0.00516174,53407.51652832031,2930,-1.930930893868208,,
1032.07,1572864,48,341,4602,7827.951,-0.0003990961871750187,0.3929712772369385,0.020367431640625,0.6435412764549255,0.2,0.0001,14187.3330078125,0.004290471,45236.06779174805,2940,-1.9306717168539762,,
,1600000,,,,,0.0002612825992400758,0.39298784732818604,0.029864501953125,0.5736664831638336,0.2,0.0001,335681.5,0.005346734,327159.1709838867,2950,-1.9306464210152625,1275.17,1301.534912109375
1050.37,1605632,49,310,5171,7795.1406,,,,,,,,,,,,,
1050.75,1638400,50,311,5266,6991.5205,-3.373062136233784e-05,0.3929806053638458,0.0217742919921875,0.6507835388183594,0.2,0.0001,43049.95703125,0.004239766,118706.9406982422,2960,-1.9307075686752797,,
1033.95,1671168,51,311,5361,7483.6924,-0.00017891396237246227,0.39294958114624023,0.024932861328125,0.6017792224884033,0.2,0.0001,15807.7578125,0.0050500287,45822.652532958986,2970,-1.930537972971797,,
1080.31,1703936,52,312,5460,8803.445,0.0001260024197108578,0.3928990364074707,0.0196197509765625,0.4885806441307068,0.2,0.0001,17223.27734375,0.0038246696,44400.777026367185,2980,-1.9301109809428454,,
1084.11,1736704,53,312,5559,9948.315,-0.00013976633490528912,0.39287424087524414,0.0301910400390625,0.6744521260261536,0.2,0.0001,18164.86328125,0.0048864596,46064.71080932617,2990,-1.9297107551246881,,
1091.59,1769472,54,312,5657,9819.716,1.4345647286972962e-05,0.39289551973342896,0.020660400390625,0.6215482652187347,0.2,0.0001,18260.05078125,0.0041557727,46517.70302124023,3000,-1.9296711459755898,,
1118.68,1802240,55,313,5754,10291.792,-0.0002896755413530627,0.392841637134552,0.029156494140625,0.5309455990791321,0.2,0.0001,17432.0234375,0.004828754,47657.42171630859,3010,-1.9295219890773296,,
1129.4,1835008,56,313,5854,10486.824,0.0008682454012159724,0.39282578229904175,0.03084716796875,0.5759085714817047,0.2,0.0001,13914.201171875,0.0048874626,42004.389837646486,3020,-1.9291407067328692,,
1140.03,1867776,57,313,5952,10445.631,0.00014059514232940274,0.39276111125946045,0.028778076171875,0.6206823587417603,0.2,0.0001,14077.814453125,0.0044899005,45482.454473876955,3030,-1.9287656743079424,,
1120.03,1900544,58,314,6049,10032.15,-0.0002081663245917298,0.3927338719367981,0.0243438720703125,0.6470657587051392,0.2,0.0001,15797.6298828125,0.004542835,46889.400634765625,3040,-1.928262285515666,,
1075.2,1933312,59,314,6143,9619.628,0.00014006465571583248,0.39270156621932983,0.0317779541015625,0.5386312901973724,0.2,0.0001,18664.154296875,0.005070368,46219.226550292966,3050,-1.9279535915702581,,
1057.08,1966080,60,315,6241,9609.42,0.00041068990831263366,0.39271116256713867,0.029345703125,0.48738062381744385,0.2,0.0001,18430.125,0.004927923,46328.09904174805,3060,-1.9278239093720912,,
1099.99,1998848,61,315,6338,10094.98,-3.057761350646615e-05,0.39269590377807617,0.0165557861328125,0.5566209256649017,0.2,0.0001,18104.740234375,0.0041385926,47319.86677856445,3070,-1.9278325356543065,,
1089.61,2031616,62,315,6435,10188.97,-8.386912595597096e-05,0.39266008138656616,0.0162353515625,0.5494404137134552,0.2,0.0001,13774.5537109375,0.0038040115,42595.10469970703,3080,-1.927578041702509,,
