time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
4050,26,11272.746,210,1163.43,851968,0.0001,0.515670895576477,4208.49755859375,24559.61420688629,-1.9122220512479544,0.2,0.0061590597,0.0009900741158162419,0.39113616943359375,0.051434326171875,2720,,
4212,27,11477.146,210,1161.86,884736,0.0001,0.5569165050983429,6720.828125,24273.697473335265,-1.9111136466730385,0.2,0.0061103366,0.00019439313837210648,0.3909236192703247,0.0499786376953125,2730,,
4370,28,11322.298,209,1158.28,917504,0.0001,0.5640908777713776,4185.9921875,26975.479901123046,-1.9104604091960937,0.2,0.0069935163,0.0014524815599997964,0.39102447032928467,0.0664306640625,2740,,
4526,29,11586.625,209,1150.46,950272,0.0001,0.5398544669151306,5423.6875,27922.986334228517,-1.9106987291481345,0.2,0.005977789,0.0008530328666438436,0.39098885655403137,0.0551605224609375,2750,,
4686,30,11552.058,209,1144.26,983040,0.0001,0.5348642468452454,16432.9921875,30330.789305114748,-1.9100616497453302,0.2,0.006015514,9.021332753036403e-05,0.39089155197143555,0.0491455078125,2760,,
4846,31,11582.124,209,1159.08,1015808,0.0001,0.5078665316104889,7191.5380859375,27067.026655197144,-1.9096601753029971,0.2,0.006063066,0.001074113164213486,0.390923410654068,0.0504913330078125,2770,,
5006,32,11683.695,209,1159.35,1048576,0.0001,0.5460076034069061,5255.89306640625,26009.047890281676,-1.9086371738929302,0.2,0.006150792,0.00029789436362079866,0.3906850814819336,0.0522369384765625,2780,,
5167,33,12099.513,209,1181.55,1081344,0.0001,0.5274156033992767,5020.0390625,29584.38483581543,-1.9064699456561356,0.2,0.0065447898,-0.00012806368363271758,0.39050185680389404,0.054803466796875,2790,,
5329,34,12218.764,209,1182.89,1114112,0.0001,0.5452894568443298,5081.60693359375,24600.25901451111,-1.9058387179393321,0.2,0.0064531346,0.0005038099218381831,0.39061495661735535,0.05548095703125,2800,,
5489,35,12406.647,208,1185.97,1146880,0.0001,0.6556987464427948,8529.611328125,24663.386892700197,-1.906233439175412,0.2,0.00608835,0.00014705378166581795,0.3905673027038574,0.0499053955078125,2810,,
5646,36,12423.164,208,1215.9,1179648,0.0001,0.5351427495479584,4674.8798828125,22754.40891342163,-1.9056081735994668,0.2,0.0060916753,0.001105960345330459,0.3904733657836914,0.04820556640625,2820,,
5808,37,12377.204,208,1207.82,1212416,0.0001,0.6169778406620026,4142.22998046875,23001.229372787475,-1.9046502964105456,0.2,0.0068634357,0.0002186775272093655,0.39036864042282104,0.06470947265625,2830,,
5971,38,12696.134,208,1213.19,1245184,0.0001,0.5889229476451874,8642.9404296875,24174.034539985656,-1.9019782934803515,0.2,0.0066249776,-0.0004271420197255793,0.38993656635284424,0.0512359619140625,2840,,
6132,39,12479.383,208,1180.59,1277952,0.0001,0.6447869539260864,4268.33154296875,25645.90278148651,-1.8988180674612523,0.2,0.0063604084,0.0009288689600452926,0.38975751399993896,0.05594482421875,2850,,
6295,40,12661.045,208,1183.64,1310720,0.0001,0.546024739742279,4777.427734375,27447.84578514099,-1.897186583513394,0.2,0.005755445,0.0011273386675838993,0.3896235525608063,0.0459564208984375,2860,,
6456,41,12840.157,208,1193.25,1343488,0.0001,0.5462802946567535,7822.7568359375,26621.516249275206,-1.8961070785764604,0.2,0.0057641426,-0.0004325664179305022,0.38955914974212646,0.0473297119140625,2870,,
6618,42,13088.426,207,1220.86,1376256,0.0001,0.655750185251236,8313.255859375,24590.57525138855,-1.8949910271912813,0.2,0.006336526,0.0007384648795778048,0.38939163088798523,0.0575042724609375,2880,,
6782,43,13837.21,207,1275.35,1409024,0.0001,0.6060624420642853,6155.74072265625,24973.048581504823,-1.8934166423976422,0.2,0.006132018,0.00021454325469676404,0.3892784118652344,0.05283203125,2890,,
6943,44,13523.5625,207,1253.66,1441792,0.0001,0.5876767337322235,4451.91552734375,23468.589977836607,-1.892296546092257,0.2,0.0074261185,0.0005112520907459839,0.38917890191078186,0.0710479736328125,2900,,
7099,45,12936.798,207,1216.24,1474560,0.0001,0.5625724792480469,5306.62939453125,26625.900811195374,-1.8915106120985001,0.2,0.006427849,1.6429141669505044e-05,0.38912761211395264,0.0527923583984375,2910,,
7261,46,12490.461,207,1179.1,1507328,0.0001,0.5188678205013275,10749.728515625,27256.45076751709,-1.8904941863380373,0.2,0.006559136,0.00045539689581346464,0.38900241255760193,0.0619598388671875,2920,,
7428,47,12942.945,207,1195.42,1540096,0.0001,0.641347199678421,6173.52880859375,26205.26115093231,-1.8893540597055107,0.2,0.0064026094,-0.00015612836837135545,0.38890302181243896,0.052685546875,2930,,
7589,48,13443.728,207,1220.65,1572864,0.0001,0.6804198026657104,11121.1533203125,25005.03879508972,-1.887693581543863,0.2,0.006563439,-7.590475697725197e-05,0.3886825740337372,0.0571624755859375,2940,,
,,,,,1600000,0.0001,0.6008816659450531,10640.2978515625,25995.71965370178,-1.8861459237523377,0.2,0.007000603,-0.0003997950397661043,0.3886392116546631,0.062591552734375,2950,1367.24,11921.8359375
8341,49,14416.036,192,1281.81,1605632,,,,,,,,,,,,,
8506,50,13824.512,192,1240.92,1638400,0.0001,0.6405908763408661,9361.8359375,25115.277981758118,-1.8853371072094887,0.2,0.00744568,0.0010180168634178698,0.38852548599243164,0.06722412109375,2960,,
8671,51,12741.924,192,1158.1,1671168,0.0001,0.5561421811580658,10280.970703125,31309.38406867981,-1.884474232373759,0.2,0.0068265544,0.0008905966148176958,0.3884749412536621,0.055279541015625,2970,,
8838,52,13129.015,192,1189.6,1703936,0.0001,0.5428640246391296,8401.63671875,29326.11480064392,-1.8835286609828472,0.2,0.007006729,0.0006002446959428199,0.38831812143325806,0.0561431884765625,2980,,
9003,53,12718.115,192,1139.89,1736704,0.0001,0.6135162711143494,5965.82373046875,23817.762724113465,-1.8822802203707396,0.2,0.006234126,0.0003936410847927618,0.3882662057876587,0.0550262451171875,2990,,
9173,54,12922.287,192,1160.17,1769472,0.0001,0.5818396508693695,4099.91162109375,29474.73313369751,-1.881491829827428,0.2,0.0061957585,0.0006157021750368586,0.388169527053833,0.051171875,3000,,
9344,55,13139.892,192,1180.44,1802240,0.0001,0.6131635010242462,6034.7705078125,27435.803621864317,-1.8799426907207817,0.2,0.0063312203,0.00030329520573104676,0.38797715306282043,0.0589569091796875,3010,,
9516,56,12284.517,192,1127.1,1835008,0.0001,0.5474392473697662,9208.427734375,25095.53259563446,-1.878358783805743,0.2,0.0063855518,0.0001540307328923518,0.38786226511001587,0.054876708984375,3020,,
9688,57,12662.801,192,1146.18,1867776,0.0001,0.5505127906799316,6915.25927734375,25477.228543663026,-1.8764902835711836,0.2,0.0060692662,-0.00025935134954124806,0.38759371638298035,0.04842529296875,3030,,
9850,58,12684.307,192,1151.6,1900544,0.0001,0.604015976190567,13858.6103515625,27331.027502250672,-1.8747143889311702,0.2,0.0070954934,0.0013614073143344285,0.38753414154052734,0.0707916259765625,3040,,
10013,59,12714.593,193,1159.44,1933312,0.0001,0.5427963137626648,5471.0517578125,27983.294972991942,-1.8734266158659012,0.2,0.005938294,-0.0004988739790405816,0.38732171058654785,0.0502593994140625,3050,,
10175,60,12921.237,193,1175.96,1966080,0.0001,0.5928105115890503,4476.0556640625,26224.756927490234,-1.8719466174487025,0.2,0.0070460564,0.0014720874802151228,0.38725903630256653,0.0612945556640625,3060,,
10337,61,13260.968,193,1192.57,1998848,0.0001,0.5717637240886688,5796.43603515625,25783.83540477753,-1.8708342875353992,0.2,0.006230829,0.0002101447860695771,0.3871195614337921,0.0556549072265625,3070,,
10503,62,13947.754,193,1239.47,2031616,0.0001,0.593921959400177,7907.53271484375,27056.484700202942,-1.8690473195631057,0.2,0.0057479767,0.0002683162309040199,0.386920303106308,0.0485565185546875,3080,,
