time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/std,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
192,5277,1015808,31,418.81,7866.49,10801.248046875,0.39102989435195923,44533.701150512694,0.7805995643138885,0.0001,0.2,0.0003520975547189664,0.0072420076,2770,-1.9113587219966575,0.066058349609375,,
192,5452,1048576,32,382.7,7089.1465,3348.024169921875,0.39078205823898315,36478.02043428421,0.8130889236927032,0.0001,0.2,0.0006943369684449862,0.007960018,2780,-1.9097399063408376,0.0772247314453125,,
192,5629,1081344,33,405.73,7591.7,6587.26123046875,0.39077335596084595,41926.42792291641,0.7781728357076645,0.0001,0.2,0.00022135837807581992,0.0068722456,2790,-1.908148811198771,0.060992431640625,,
191,5806,1114112,34,435.43,8251.2,8208.6298828125,0.39058470726013184,38290.06258096695,0.8005545288324356,0.0001,0.2,0.0006494037354286775,0.0063808654,2800,-1.9074184297118335,0.05601806640625,,
191,5982,1146880,35,431.55,8027.038,5103.32763671875,0.3903762102127075,35262.26237869263,0.8023879379034042,0.0001,0.2,0.00022605794879382302,0.00744332,2810,-1.9053986376617105,0.0701263427734375,,
191,6156,1179648,36,395.01,7443.2,27898.03515625,0.39031311869621277,36254.867928886415,0.8003749549388885,0.0001,0.2,0.0008279052064835924,0.007826868,2820,-1.904068674519658,0.0691650390625,,
191,6332,1212416,37,385.33,7050.5776,7763.14892578125,0.39020922780036926,42949.94961996078,0.8252923041582108,0.0001,0.2,0.0011393078127184709,0.008040354,2830,-1.9031749515095726,0.0746307373046875,,
191,6509,1245184,38,434.69,8210.8,6191.919921875,0.39011600613594055,39725.503861904144,0.7933640033006668,0.0001,0.2,0.0016696751597464754,0.006829315,2840,-1.9021760849980638,0.0638153076171875,,
191,6686,1277952,39,449.2,8337.099,4594.84716796875,0.3900238573551178,37075.68378219604,0.8122026473283768,0.0001,0.2,0.0006161515458416034,0.007740301,2850,-1.901181533606723,0.0713409423828125,,
190,6863,1310720,40,438.24,8304.499,5425.0146484375,0.39001980423927307,36368.78216247559,0.8273380100727081,0.0001,0.2,0.0011645415699831573,0.00868954,2860,-1.9006415113573893,0.084368896484375,,
190,7039,1343488,41,427.18,7908.7627,7140.43701171875,0.38988494873046875,37824.66460351944,0.8149884790182114,0.0001,0.2,0.0010486358631169423,0.007872798,2870,-1.8999737358186395,0.0714263916015625,,
190,7216,1376256,42,445.78,8236.6,7381.29150390625,0.38978224992752075,44930.75108299255,0.7850222140550613,0.0001,0.2,0.0010882114698119948,0.008073194,2880,-1.8986290804808958,0.0772216796875,,
190,7392,1409024,43,421.0,7557.8535,2842.423828125,0.38962534070014954,36509.33555736542,0.817882627248764,0.0001,0.2,0.0004892153564014734,0.008065918,2890,-1.8973340087803081,0.0800445556640625,,
190,7570,1441792,44,435.76,7955.68,12038.55078125,0.38958510756492615,41148.49971809387,0.8132160902023315,0.0001,0.2,0.001144597356756094,0.0069039385,2900,-1.8961961432592944,0.061187744140625,,
190,7747,1474560,45,457.68,8394.292,5008.85400390625,0.3894055485725403,35330.43294620514,0.8126076310873032,0.0001,0.2,0.0010965913032123353,0.0076231947,2910,-1.8951041997643188,0.075335693359375,,
190,7927,1507328,46,470.9,8559.08,3845.1337890625,0.3894057273864746,32119.444180583952,0.837254673242569,0.0001,0.2,0.0009994924161674135,0.007293694,2920,-1.8940887704724445,0.0671295166015625,,
190,8102,1540096,47,453.06,8171.235,6180.82177734375,0.3893296420574188,28851.055926418303,0.8314012140035629,0.0001,0.2,0.0007398600108672326,0.0075064637,2930,-1.8937370006227865,0.0736785888671875,,
190,8277,1572864,48,417.57,7352.3965,5740.32177734375,0.3892934322357178,41342.59850168228,0.8080042153596878,0.0001,0.2,0.001096046489692526,0.008221405,2940,-1.8932267881464213,0.0786224365234375,,
,,1600000,,,,6324.15625,0.38919174671173096,44807.02789344788,0.7831893265247345,0.0001,0.2,0.0006935161062301632,0.0071519986,2950,-1.8925438882317394,0.059771728515625,3563.985595703125,387.27
186,8603,1605632,49,418.35,6997.3066,,,,,,,,,,,,,
186,8780,1638400,50,423.49,7311.266,6038.08984375,0.3889717161655426,45237.43431625366,0.7723260819911957,0.0001,0.2,0.0019187858576287908,0.008747701,2960,-1.8909995459020137,0.0886383056640625,,
186,8955,1671168,51,426.24,7650.476,7499.02685546875,0.38896772265434265,41388.22669763565,0.7984995543956757,0.0001,0.2,0.0012958924902704894,0.007686379,2970,-1.8897708782693372,0.072900390625,,
186,9130,1703936,52,420.46,7623.3,21201.25,0.38890692591667175,42716.81106376648,0.7935494631528854,0.0001,0.2,0.0002017628424027862,0.0077786176,2980,-1.889443105761893,0.075927734375,,
186,9309,1736704,53,449.29,8122.8,6945.91455078125,0.3887888789176941,36329.22899742126,0.7868587672710419,0.0001,0.2,2.5471144499533694e-05,0.008226497,2990,-1.8885858898051082,0.0879119873046875,,
186,9487,1769472,54,456.66,8122.7227,5854.35107421875,0.3886505961418152,33122.280125904086,0.8473098874092102,0.0001,0.2,0.000912196004424004,0.008042365,3000,-1.887249163701199,0.0796966552734375,,
186,9664,1802240,55,441.77,7848.5786,5158.02734375,0.3886757493019104,35173.44823074341,0.8284924030303955,0.0001,0.2,0.0006577085783646908,0.0070012407,3010,-1.8867519317660482,0.0628173828125,,
186,9843,1835008,56,472.89,8693.3,9948.3720703125,0.38854652643203735,40666.047138118745,0.819263830780983,0.0001,0.2,0.000986598470944955,0.0075193425,3020,-1.8862679188372566,0.0712432861328125,,
186,10022,1867776,57,482.38,8768.451,69382.0703125,0.388448566198349,37586.00427885055,0.8151987046003342,0.0001,0.2,0.001228805129221655,0.008308927,3030,-1.884999430878088,0.0894256591796875,,
186,10200,1900544,58,461.52,8592.574,6986.14013671875,0.3882400691509247,38857.23517532348,0.7890937328338623,0.0001,0.2,0.00048130879073369213,0.008499308,3040,-1.8835139820585027,0.0863433837890625,,
186,10376,1933312,59,442.1,8340.465,13596.5947265625,0.3881978988647461,36799.826450252534,0.8180753588676453,0.0001,0.2,0.0006641417535320215,0.008648844,3050,-1.8820959019474686,0.0854095458984375,,
186,10551,1966080,60,453.69,8628.996,5414.28173828125,0.38822707533836365,38142.012891483304,0.7953726053237915,0.0001,0.2,0.0013491502689930712,0.0085948575,3060,-1.8818908635294065,0.0824676513671875,,
186,10728,1998848,61,445.79,7999.777,3886.497802734375,0.38816654682159424,35633.2507065773,0.806601271033287,0.0001,0.2,0.0014139529120029692,0.007856803,3070,-1.8818181078182534,0.080816650390625,,
186,10905,2031616,62,472.73,8669.595,5256.873046875,0.388033926486969,35271.789311409,0.8374539464712143,0.0001,0.2,0.0019074732534477335,0.008171603,3080,-1.8808048171224072,0.072369384765625,,
