time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
3581,28,10500.865,256,1110.42,917504,0.0001,0.4917212128639221,19728.408203125,50598.11333007812,-1.9422390282154083,0.2,0.00496677,-0.00012148198220529594,0.39407992362976074,0.0267181396484375,2740,,
3711,29,11566.6875,256,1160.41,950272,0.0001,0.6304929256439209,16409.251953125,41895.874609375,-1.9419720105826854,0.2,0.0041763596,0.00029684786568395793,0.39403438568115234,0.020989990234375,2750,,
3841,30,12394.494,255,1210.09,983040,0.0001,0.595125138759613,15941.3818359375,38654.59458007813,-1.9416435301303863,0.2,0.004454894,0.00026205581962130965,0.3940168619155884,0.0190155029296875,2760,,
3977,31,13048.191,255,1253.7,1015808,0.0001,0.6035236418247223,19066.96875,42670.71962890625,-1.9413918472826481,0.2,0.004100946,-0.000211688521085307,0.39398089051246643,0.016424560546875,2770,,
4113,32,13331.236,254,1270.12,1048576,0.0001,0.5847351849079132,16135.9326171875,40635.021447753905,-1.9410006314516068,0.2,0.004251812,0.00011263369742664509,0.39394474029541016,0.018194580078125,2780,,
4246,33,13485.137,254,1280.75,1081344,0.0001,0.6266494989395142,17604.974609375,40919.10502929687,-1.9406400263309478,0.2,0.0047582565,8.823447788017802e-05,0.39391568303108215,0.02401123046875,2790,,
4379,34,13704.522,254,1279.79,1114112,0.0001,0.6201137900352478,16419.330078125,39880.906774902345,-1.9402773663401605,0.2,0.004758559,-0.00018115689745172857,0.393871009349823,0.02725830078125,2800,,
4507,35,13564.414,254,1267.2,1146880,0.0001,0.6318822205066681,16483.15234375,42899.25521240234,-1.940004889667034,0.2,0.004796743,-0.00020950064063072205,0.39386725425720215,0.0208343505859375,2810,,
4645,36,13705.966,253,1267.81,1179648,0.0001,0.6499234437942505,15665.8271484375,41866.51978759766,-1.9398299552500249,0.2,0.004658421,0.0006665701112069655,0.39383161067962646,0.0232025146484375,2820,,
4781,37,13318.05,253,1225.44,1212416,0.0001,0.6745230853557587,14518.8388671875,38169.00832519531,-1.939510305225849,0.2,0.004450851,5.8603399520507085e-05,0.3938036262989044,0.0191253662109375,2830,,
4909,38,13418.4375,253,1214.44,1245184,0.0001,0.6844976544380188,16233.37890625,40115.00327148438,-1.939066194742918,0.2,0.0040830215,-0.00020405110117280856,0.39373448491096497,0.0154388427734375,2840,,
5039,39,13717.184,253,1239.39,1277952,0.0001,0.6434139013290405,16675.44921875,42090.292932128905,-1.9386195346713067,0.2,0.004205808,0.0001863535788288573,0.3937302827835083,0.0228729248046875,2850,,
5170,40,13479.804,253,1225.03,1310720,0.0001,0.7022285759449005,14217.771484375,40467.187951660155,-1.9385695599019528,0.2,0.004708293,-0.0004986985382856801,0.3937166929244995,0.021978759765625,2860,,
5296,41,13393.615,253,1220.99,1343488,0.0001,0.6614151895046234,15839.6396484375,41654.81350097656,-1.938326258212328,0.2,0.004740593,-1.5895603064564055e-05,0.3936779797077179,0.0208465576171875,2870,,
5422,42,12941.184,253,1196.78,1376256,0.0001,0.7247292101383209,15277.6357421875,41257.50632324219,-1.9380375131964684,0.2,0.004633722,-0.0009426042732229689,0.3936644494533539,0.0269927978515625,2880,,
5550,43,12641.495,253,1170.96,1409024,0.0001,0.6459323763847351,18689.58203125,45123.968505859375,-1.9380374275147916,0.2,0.0058685755,2.961969694297295e-05,0.3936757743358612,0.0396942138671875,2890,,
5679,44,12353.331,253,1155.16,1441792,0.0001,0.6475322246551514,16368.1572265625,44167.09591064453,-1.938015317171812,0.2,0.005368269,-8.531623461749405e-05,0.3936593234539032,0.033404541015625,2900,,
5805,45,12438.228,254,1141.0,1474560,0.0001,0.6029368937015533,21161.197265625,45326.18247070313,-1.9377277135848998,0.2,0.0049572024,-8.624982001492754e-07,0.3936230540275574,0.029974365234375,2910,,
5934,46,13084.37,254,1172.51,1507328,0.0001,0.6136111915111542,16749.96484375,43536.39901123047,-1.9374457195401191,0.2,0.004428851,-0.0011120449209556682,0.39361056685447693,0.022589111328125,2920,,
6062,47,13519.259,254,1186.04,1540096,0.0001,0.6395209729671478,15423.4306640625,45448.84290771485,-1.937423625588417,0.2,0.003148336,0.00014513969654217362,0.393616259098053,0.0120208740234375,2930,,
6190,48,13522.74,254,1178.85,1572864,0.0001,0.6816931664943695,16063.6650390625,46293.49041748047,-1.9373574271798133,0.2,0.0045731543,-0.0008891198242054088,0.3935943841934204,0.0221221923828125,2940,,
,,,,,1600000,0.0001,0.6324141919612885,15448.115234375,43557.60793457031,-1.9371017210185528,0.2,0.0039989226,0.0007491771037166472,0.3935709595680237,0.0184478759765625,2950,1386.72,12475.5478515625
6982,49,13167.988,229,1180.12,1605632,,,,,,,,,,,,,
7108,50,13772.985,230,1222.32,1638400,0.0001,0.6526057720184326,19033.76171875,50319.964184570315,-1.9366993397474288,0.2,0.0048348065,-0.00043971951636194716,0.39351531863212585,0.028240966796875,2960,,
7233,51,13485.202,231,1221.77,1671168,0.0001,0.6123136579990387,17490.044921875,46050.590991210935,-1.936083023995161,0.2,0.006020719,-0.0004314766571042128,0.3934527039527893,0.033184814453125,2970,,
7363,52,13861.733,231,1223.59,1703936,0.0001,0.6715680658817291,16010.6669921875,44419.91364746094,-1.93552111312747,0.2,0.0051609576,0.00035894715547328814,0.393413782119751,0.0277099609375,2980,,
7491,53,13736.336,231,1193.74,1736704,0.0001,0.6675600409507751,14823.380859375,41804.09266357422,-1.9351694032549858,0.2,0.004662825,6.74639486533124e-06,0.3933820426464081,0.0253814697265625,2990,,
7622,54,13243.463,232,1139.33,1769472,0.0001,0.6421025097370148,19009.345703125,47718.643798828125,-1.9348232716321945,0.2,0.004707217,-0.00024224556109402328,0.39334380626678467,0.02423095703125,3000,,
7746,55,13853.725,232,1183.05,1802240,0.0001,0.605542778968811,19927.408203125,50847.212622070314,-1.9345383852720262,0.2,0.004283472,0.0007110289225238375,0.3933279812335968,0.0241912841796875,3010,,
7872,56,13770.116,233,1193.16,1835008,0.0001,0.7290787100791931,14521.1796875,37622.25909423828,-1.9342345334589481,0.2,0.004537617,0.0002186458841606509,0.3932819366455078,0.0243316650390625,3020,,
8000,57,14201.91,233,1209.41,1867776,0.0001,0.7225300073623657,16217.6474609375,42489.04422607422,-1.9338404789566994,0.2,0.004452704,-0.00014384909518412315,0.3932582437992096,0.0276702880859375,3030,,
8126,58,14635.459,233,1243.17,1900544,0.0001,0.6964668929576874,14228.333984375,43539.04774169922,-1.9336528696119786,0.2,0.0039835805,0.0002756778954790207,0.3932456970214844,0.0233978271484375,3040,,
8254,59,13964.441,234,1184.16,1933312,0.0001,0.6979549527168274,17415.32421875,43275.856689453125,-1.9332854971289635,0.2,0.0047706487,-0.00012027889642922674,0.39317774772644043,0.0284210205078125,3050,,
8387,60,14052.983,234,1201.24,1966080,0.0001,0.6324974298477173,19694.958984375,44514.230737304686,-1.9326768524944782,0.2,0.004504768,0.00028568494526552967,0.39313438534736633,0.02408447265625,3060,,
8515,61,13773.678,234,1184.43,1998848,0.0001,0.6630262434482574,20102.537109375,46860.68161621094,-1.932336087524891,0.2,0.00420613,0.00039381780006806364,0.39311420917510986,0.022296142578125,3070,,
8641,62,13508.294,235,1181.76,2031616,0.0001,0.6954499185085297,17296.544921875,42454.73254394531,-1.93210983350873,0.2,0.0044080475,-0.0005571922160015674,0.3930820822715759,0.02244873046875,3080,,
