time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/std,eval/mean_reward,eval/mean_ep_length
1116,15,491520,301.0,-13.379258,440,-0.003008370688166906,0.7440051138401031,0.006211531,0.2,-5.342603792622685,1062.9542466402054,0.0585296630859375,140,266.8683776855469,0.001,0.9174536466598511,,
1193,16,524288,301.0,45.84713,439,-0.0018804125830683915,0.7478914558887482,0.0058626914,0.2,-5.321891433373094,963.7570220708847,0.0699432373046875,150,144.55165100097656,0.001,0.9120276570320129,,
1268,17,557056,301.0,83.0406,439,-0.0012278364855774272,0.6332126557826996,0.008546768,0.2,-5.2744652543216946,1819.7544150590898,0.077618408203125,160,840.734375,0.001,0.9019432663917542,,
1344,18,589824,301.0,172.95683,438,-0.003505804630276543,0.8136710077524185,0.0074094795,0.2,-5.234509002044797,656.0566346168519,0.0928741455078125,170,916.3118286132812,0.001,0.8946864008903503,,
1420,19,622592,301.0,190.60632,438,-0.002009821761112107,0.692828357219696,0.008701662,0.2,-5.219919043779373,963.7533712863922,0.09852294921875,180,244.26876831054688,0.001,0.8914126753807068,,
1495,20,655360,301.0,248.81084,438,-0.0011991199058684287,0.6767686605453491,0.009465557,0.2,-5.178406786546111,586.776869571209,0.1019287109375,190,141.86190795898438,0.001,0.8828248381614685,,
1571,21,688128,301.0,252.58713,437,-0.0006898571193232784,0.4176520109176636,0.008474324,0.2,-5.152253909409046,1193.4453982114792,0.1171478271484375,200,299.5572204589844,0.001,0.8768353462219238,,
1646,22,720896,301.0,253.09305,437,0.0018567980854641065,0.3128058910369873,0.01750464,0.2,-5.117834352701903,1465.5374059200287,0.1471038818359375,210,213.60011291503906,0.001,0.8649587035179138,,
1722,23,753664,301.0,351.124,437,5.675562642863952e-05,0.13451677560806274,0.013850704,0.2,-5.034076592326164,2002.3869551658631,0.1866607666015625,220,923.1746826171875,0.001,0.8523083925247192,,
1798,24,786432,301.0,338.5152,437,0.0018734512254923175,0.11936026811599731,0.017876994,0.2,-4.98447227589786,2586.743433690071,0.2023223876953125,230,288.0600280761719,0.001,0.8363056778907776,,
1873,25,819200,301.0,363.4961,437,0.002778997798122873,0.20323312282562256,0.014821629,0.2,-4.9244588237255815,2301.9954627752304,0.1679046630859375,240,227.71580505371094,0.001,0.8268142938613892,,
1949,26,851968,301.0,301.48523,437,0.0026280598493030995,0.1992868185043335,0.0129790455,0.2,-4.878321158140897,4701.003399324417,0.177423095703125,250,3038.022216796875,0.001,0.8221629858016968,,
2024,27,884736,301.0,485.0004,436,-0.002764312858653284,0.5048414170742035,0.012900729,0.2,-4.839620853215456,666.2243226766586,0.18055419921875,260,185.6973419189453,0.001,0.8123412132263184,,
2100,28,917504,301.0,516.1779,436,5.4142967564985155e-05,0.18981456756591797,0.012851034,0.2,-4.817203171923756,3173.1550171375275,0.15213623046875,270,2517.44140625,0.001,0.8094428777694702,,
2176,29,950272,301.0,354.91354,436,0.0014730493447132175,0.12256050109863281,0.011434985,0.2,-4.81297360137105,5339.882865333557,0.128460693359375,280,1739.8079833984375,0.001,0.8076527714729309,,
2251,30,983040,301.0,470.37247,436,0.0023410059558955252,0.21595555543899536,0.011096947,0.2,-4.790991028770804,2770.6849282503126,0.12852783203125,290,377.12005615234375,0.001,0.8031045198440552,,
2327,31,1015808,301.0,592.00635,436,0.0026904705742708756,0.195320725440979,0.009319412,0.2,-4.75839756205678,3652.391314649582,0.1207366943359375,300,791.5000610351562,0.001,0.7959076762199402,,
2402,32,1048576,301.0,553.88434,436,0.0034744985464385536,0.07358551025390625,0.012185661,0.2,-4.734493575617671,6420.501610803604,0.160821533203125,310,3280.989990234375,0.001,0.790611207485199,,
2478,33,1081344,301.0,565.7554,436,0.0021141680155778884,0.12309736013412476,0.010388727,0.2,-4.685218183323741,5043.721274852753,0.141705322265625,320,2430.534912109375,0.001,0.7845764756202698,,
2554,34,1114112,301.0,708.34534,436,0.001606923228882806,0.16466861963272095,0.0152888,0.2,-4.677048362791538,5138.257569360733,0.1768402099609375,330,455.6299743652344,0.001,0.7822343707084656,,
2630,35,1146880,301.0,511.79306,436,0.0025500757019472076,0.13396883010864258,0.011545166,0.2,-4.659853408485651,8084.925171470642,0.1339813232421875,340,6586.08447265625,0.001,0.7779796719551086,,
2706,36,1179648,301.0,585.17126,435,0.0012292328989133238,0.191639244556427,0.013620328,0.2,-4.626590758934617,3729.922816467285,0.147796630859375,350,2253.001220703125,0.001,0.7708248496055603,,
2782,37,1212416,301.0,560.6435,435,0.0022899422969203443,0.07392776012420654,0.014899521,0.2,-4.559915130585432,5293.1905574321745,0.1675811767578125,360,1780.3787841796875,0.001,0.7569892406463623,,
2858,38,1245184,301.0,579.7905,435,0.003063445778116147,0.16271847486495972,0.015292486,0.2,-4.508819778263569,5255.936856603623,0.182891845703125,370,2708.1357421875,0.001,0.7490987181663513,,
2934,39,1277952,301.0,723.6036,435,0.001119939147520199,0.23455768823623657,0.012216796,0.2,-4.479826500639319,5850.627783727646,0.1564300537109375,380,2844.43798828125,0.001,0.7466810941696167,,
3010,40,1310720,301.0,543.26117,435,0.0017467183754888537,0.18107390403747559,0.01162851,0.2,-4.448065979033709,8250.292145633697,0.1514862060546875,390,6803.6318359375,0.001,0.7389651536941528,,
3087,41,1343488,301.0,654.5333,435,0.0019021223025447397,0.167241632938385,0.012243615,0.2,-4.432560741528869,5661.610895967484,0.125347900390625,400,1976.0943603515625,0.001,0.7359808683395386,,
3163,42,1376256,301.0,609.7611,435,0.0033024432093043286,0.1872389316558838,0.01602805,0.2,-4.41061914563179,9771.101679039002,0.1618408203125,410,3183.5205078125,0.001,0.7327884435653687,,
3239,43,1409024,301.0,725.3894,434,0.0010954928897831452,0.2156267762184143,0.009357937,0.2,-4.382445276528597,8041.691643238068,0.134136962890625,420,3633.34228515625,0.001,0.7251948118209839,,
3315,44,1441792,301.0,621.5721,434,0.003621372136285572,0.23765426874160767,0.014198776,0.2,-4.359438186138869,7535.084782695771,0.129278564453125,430,1807.084716796875,0.001,0.7226108908653259,,
3392,45,1474560,301.0,777.3268,434,0.0012503403202117624,0.31350886821746826,0.015012538,0.2,-4.320554251223802,6741.379691314697,0.1474090576171875,440,2247.741943359375,0.001,0.7157654762268066,,
3468,46,1507328,301.0,906.54663,434,0.002792385232714878,0.2967562675476074,0.011454894,0.2,-4.279655889049172,8525.003627300262,0.1689361572265625,450,8065.7197265625,0.001,0.7068626284599304,,
3544,47,1540096,301.0,1016.57794,434,0.004442800161450577,0.23435604572296143,0.012322521,0.2,-4.246517900750041,13197.395260810852,0.149591064453125,460,6243.01904296875,0.001,0.7037234902381897,,
3621,48,1572864,301.0,737.68414,434,0.0036503992213511084,0.1877005696296692,0.009313803,0.2,-4.236064982041716,15381.016517066955,0.1492645263671875,470,9218.580078125,0.001,0.7014867067337036,,
,,1600000,,,,0.0029308390568985486,0.19668102264404297,0.012384769,0.2,-4.217574603483081,9967.880954742432,0.1393096923828125,480,5191.81787109375,0.001,0.6985605955123901,343.3048400878906,301.0
3750,49,1605632,301.0,807.63904,428,,,,,,,,,,,,,
3826,50,1638400,301.0,732.8857,428,0.001568058068096434,0.29059022665023804,0.009761946,0.2,-4.189485123753547,10868.560247612,0.126849365234375,490,2744.291748046875,0.001,0.6929894089698792,,
3903,51,1671168,301.0,1221.1866,428,0.0006921367897120944,0.332841157913208,0.013682538,0.2,-4.164385933429003,10140.547775268555,0.1571044921875,500,3190.1865234375,0.001,0.6886723637580872,,
3980,52,1703936,301.0,923.291,428,0.002535403459251029,0.21168434619903564,0.0076215314,0.2,-4.13545726723969,20279.54884109497,0.118072509765625,510,10274.072265625,0.001,0.6829233169555664,,
4057,53,1736704,301.0,770.183,428,0.002043949439575954,0.25159794092178345,0.0098694945,0.2,-4.113803960755467,13146.249849128722,0.1222015380859375,520,3041.384765625,0.001,0.6809645891189575,,
4134,54,1769472,301.0,1049.3378,427,0.0019989947114481764,0.3393888473510742,0.011660532,0.2,-4.106161518394947,12606.776656913757,0.132012939453125,530,3995.31787109375,0.001,0.6794992089271545,,
4211,55,1802240,301.0,1018.0351,427,0.002022450397544162,0.3817861080169678,0.007371498,0.2,-4.0908768102526665,15994.94097328186,0.091510009765625,540,8812.396484375,0.001,0.6764668822288513,,
4288,56,1835008,301.0,1129.1377,427,0.00016408919450441317,0.3663731813430786,0.0064163944,0.2,-4.086954887211323,16025.351824951173,0.0972625732421875,550,5679.34521484375,0.001,0.676496148109436,,
4364,57,1867776,301.0,977.9799,427,0.0008916499580664094,0.3094542622566223,0.008892567,0.2,-4.078693031147123,16922.711727523805,0.088092041015625,560,7320.189453125,0.001,0.6744863986968994,,
4441,58,1900544,301.0,1085.3575,427,0.0007485396715310344,0.3489806652069092,0.011394409,0.2,-4.063126771524549,14505.165869140625,0.0944000244140625,570,8316.6953125,0.001,0.6702917218208313,,
4520,59,1933312,301.0,1302.2808,427,0.0014418009774999519,0.37403684854507446,0.008278821,0.2,-4.036669953912496,17428.112149429322,0.0971710205078125,580,4341.6171875,0.001,0.6655492782592773,,
4597,60,1966080,301.0,1421.7638,427,0.002403076948758098,0.3174102306365967,0.006241993,0.2,-4.01605320237577,19864.96096572876,0.096612548828125,590,13145.5,0.001,0.6630258560180664,,
4675,61,1998848,301.0,1338.016,427,0.0022241849382226065,0.2721553444862366,0.007902917,0.2,-3.996950859390199,23292.181148529053,0.1149078369140625,600,17751.796875,0.001,0.658650279045105,,
4754,62,2031616,301.0,1333.9669,427,0.0017341208587822621,0.3250071406364441,0.0071594696,0.2,-3.9733989268541334,20341.81085281372,0.0994140625,610,6142.22998046875,0.001,0.6554034948348999,,
