time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
368,301.0,1067,4617.262,12,393216,2834.95263671875,24887.62888393402,0.3537445068359375,0.0373749,730,0.387021005153656,-4.251583836786449,0.2,0.6995279788970947,0.01533250078164201,0.001
367,301.0,1160,5011.512,13,425984,4890.796875,25081.280287361144,0.327972412109375,0.033047702,740,0.4303774833679199,-4.23729469049722,0.2,0.6980020403862,0.015637370410240693,0.001
366,301.0,1252,4785.918,14,458752,8351.0478515625,28672.864896774292,0.331451416015625,0.034860834,750,0.4143507480621338,-4.227542224526405,0.2,0.6965656280517578,0.014351205649381882,0.001
365,301.0,1344,5008.841,15,491520,15297.8818359375,27696.109942245483,0.32498779296875,0.03229238,760,0.32571762800216675,-4.215679475851357,0.2,0.6939120292663574,0.013857693727641163,0.001
365,301.0,1436,4908.974,16,524288,4158.6279296875,27238.85762081146,0.334716796875,0.03457791,770,0.31463557481765747,-4.199566823430359,0.2,0.6909911632537842,0.017244325727551767,0.001
364,301.0,1528,4676.9727,17,557056,10586.740234375,26887.281820869444,0.32344970703125,0.03233694,780,0.3103993535041809,-4.176199360005557,0.2,0.6862866282463074,0.013321921966689843,0.001
364,301.0,1620,4809.2515,18,589824,4443.267578125,25370.84069080353,0.3549957275390625,0.037093505,790,0.3422887921333313,-4.163157318718731,0.2,0.6852273941040039,0.017972526787798416,0.001
363,301.0,1712,4926.5674,19,622592,8548.8818359375,27184.97932872772,0.351116943359375,0.03695187,800,0.33439624309539795,-4.149341050721705,0.2,0.682283341884613,0.01826078579060777,0.001
363,301.0,1804,5016.967,20,655360,5721.35205078125,28648.066762161256,0.3554229736328125,0.036550224,810,0.31631946563720703,-4.130450707674027,0.2,0.6791530847549438,0.018802211936599634,0.001
362,301.0,1896,4801.535,21,688128,5515.6171875,30716.008980178834,0.3469329833984375,0.036593735,820,0.314375102519989,-4.115050533786416,0.2,0.6763962507247925,0.01670875892109507,0.001
362,301.0,1988,4923.1914,22,720896,6634.52978515625,26606.74655008316,0.353912353515625,0.03624066,830,0.3425440192222595,-4.101455438509584,0.2,0.6752560138702393,0.01704661114490591,0.001
362,301.0,2081,5041.7227,23,753664,5461.96484375,27755.819810295106,0.341070556640625,0.035677955,840,0.4206210970878601,-4.094494269043207,0.2,0.6735113263130188,0.015993988276750314,0.001
361,301.0,2174,4898.438,24,786432,7176.07373046875,29671.80600090027,0.324615478515625,0.034607064,850,0.39299511909484863,-4.084496347233653,0.2,0.6721636056900024,0.015308177975475701,0.001
361,301.0,2266,5274.8755,25,819200,4383.75390625,30246.289534759522,0.31837158203125,0.032368433,860,0.3802343010902405,-4.067205414548516,0.2,0.6678870320320129,0.014619324603972927,0.001
361,301.0,2358,5048.0977,26,851968,2698.486083984375,29679.94642047882,0.33546142578125,0.0350577,870,0.37589579820632935,-4.040587145090103,0.2,0.6634839773178101,0.015616451046071234,0.001
361,301.0,2450,5146.339,27,884736,6085.66015625,32871.93374385834,0.35125732421875,0.03900426,880,0.2849622964859009,-4.022926547564566,0.2,0.6618860960006714,0.018242183583151928,0.001
360,301.0,2542,5012.627,28,917504,9559.6689453125,32616.852824401856,0.3538421630859375,0.03782373,890,0.36074298620224,-4.012612817808986,0.2,0.659652054309845,0.017595099688605842,0.001
360,301.0,2634,4959.596,29,950272,3907.56884765625,32761.18652095795,0.3373809814453125,0.035252683,900,0.4023452401161194,-3.9980159807950257,0.2,0.6574170589447021,0.01634389434739205,0.001
360,301.0,2727,4859.545,30,983040,5330.07763671875,31762.54433631897,0.340289306640625,0.035706546,910,0.3892638683319092,-3.986974332947284,0.2,0.655739963054657,0.01574102347904045,0.001
360,301.0,2819,5134.0957,31,1015808,4604.9560546875,30596.588949012756,0.3575958251953125,0.03791569,920,0.4609384536743164,-3.977277172729373,0.2,0.6542933583259583,0.018877849893078745,0.001
