time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/std,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
15,476,491520,1031,410.96667,301.0,0.2,-0.04311823844909668,0.009344792,3243.798390197754,445.4914855957031,140,-5.479310420155525,0.001,-0.0010776714980238467,0.9483304619789124,0.1035614013671875,,
16,479,524288,1093,388.2111,301.0,0.2,-0.03537750244140625,0.013958979,2343.31652752161,1626.8485107421875,150,-5.436845158413052,0.001,-0.0003452820283200708,0.9432716369628906,0.1428070068359375,,
17,478,557056,1165,536.73047,300.14,0.2,-0.015200614929199219,0.013084631,2497.5216242074966,531.03466796875,160,-5.416312068328262,0.001,-0.0007492552631447325,0.9387319684028625,0.1391754150390625,,
18,477,589824,1234,600.0847,301.0,0.2,0.03221738338470459,0.015054526,3169.3246108531953,842.4764404296875,170,-5.38742236495018,0.001,-0.0006567264817931573,0.9261945486068726,0.166650390625,,
19,478,622592,1301,712.0934,301.0,0.2,0.004285097122192383,0.015170587,3516.133249640465,1287.3590087890625,180,-5.3425130195915695,0.001,-0.00024877092382666886,0.9168421030044556,0.187774658203125,,
20,479,655360,1367,744.4726,301.0,0.2,0.038751959800720215,0.016538523,5437.661115884781,550.12548828125,190,-5.306162207201123,0.001,0.0008044304471695795,0.911543071269989,0.1828704833984375,,
21,480,688128,1431,894.42303,301.0,0.2,-0.031606197357177734,0.01590588,5184.20792760849,2410.341552734375,200,-5.296914046630263,0.001,0.0015458844538443373,0.9121239185333252,0.1829681396484375,,
22,483,720896,1492,836.6465,301.0,0.2,0.04855453968048096,0.017562293,5545.399989700318,1405.3389892578125,210,-5.301807685568929,0.001,0.0026675695553421974,0.9108870029449463,0.2065673828125,,
23,485,753664,1553,857.11017,299.59,0.2,-0.04112958908081055,0.019294955,4243.670129919052,415.1933288574219,220,-5.290322538092733,0.001,0.0010719588466599817,0.9065461158752441,0.2067901611328125,,
24,486,786432,1616,757.55865,301.0,0.2,0.06094092130661011,0.018281806,5320.172455453872,1027.18701171875,230,-5.269412001222372,0.001,0.001126346579985693,0.9043130874633789,0.202093505859375,,
25,488,819200,1678,806.18384,296.49,0.2,0.02767002582550049,0.019323563,3840.7005841255186,429.3858947753906,240,-5.247586600109935,0.001,0.00034497177175580874,0.8979571461677551,0.215350341796875,,
26,489,851968,1742,1125.6345,301.0,0.2,0.02764195203781128,0.021005288,4557.413991212845,2631.156494140625,250,-5.2092217963188885,0.001,0.002538980851022643,0.888256311416626,0.23924560546875,,
27,489,884736,1805,1131.1505,301.0,0.2,0.08612406253814697,0.018926252,6612.343032884598,1467.9794921875,260,-5.170740925148129,0.001,0.0026161756613873877,0.8788003325462341,0.222784423828125,,
28,491,917504,1867,1356.7906,298.94,0.2,0.05648905038833618,0.018614192,5982.959408187866,1390.6458740234375,270,-5.151665061712265,0.001,0.0028092339927752617,0.8761552572250366,0.214569091796875,,
29,492,950272,1928,1440.9983,301.0,0.2,0.12035787105560303,0.019217486,8065.294777107239,931.8965454101562,280,-5.1314528826624155,0.001,0.003299279603015748,0.8718963861465454,0.2198699951171875,,
30,493,983040,1990,1051.5592,300.12,0.2,0.13522076606750488,0.018966787,8768.625662231445,887.1195068359375,290,-5.119006805494427,0.001,0.0037285285230609587,0.871615469455719,0.2179595947265625,,
31,495,1015808,2051,1493.8441,300.34,0.2,0.1403445601463318,0.0172677,6320.409948062897,1576.6904296875,300,-5.11180675253272,0.001,0.0024174230475182412,0.8669480681419373,0.1944915771484375,,
32,496,1048576,2113,1181.2153,301.0,0.2,0.08189904689788818,0.018407768,7881.927207756043,2217.059814453125,310,-5.092288882657885,0.001,0.0030002813724422594,0.8649068474769592,0.2215789794921875,,
33,497,1081344,2174,1402.5094,299.4,0.2,0.11591261625289917,0.017685898,6483.710533952713,819.8575439453125,320,-5.071039923653006,0.001,0.002996213917322166,0.8594966530799866,0.2096343994140625,,
34,498,1114112,2236,1499.907,299.37,0.2,0.12283390760421753,0.019712789,7186.759344577789,2066.134765625,330,-5.037794705480337,0.001,0.0005804235144751147,0.850534200668335,0.2192718505859375,,
35,499,1146880,2298,1643.4341,301.0,0.2,0.16938680410385132,0.018025044,7971.266144943237,2212.99462890625,340,-5.012844645231962,0.001,0.0029316138510694146,0.8476859331130981,0.2025604248046875,,
36,499,1179648,2360,1811.2805,301.0,0.2,0.16277611255645752,0.01827864,9275.687468338012,1745.144287109375,350,-4.99082080386579,0.001,0.0038141104221722346,0.8404675722122192,0.21851806640625,,
37,500,1212416,2424,1748.2872,299.8,0.2,0.24349099397659302,0.017994598,10915.685149002074,2388.259521484375,360,-4.961479284614325,0.001,0.00251172154876258,0.836577296257019,0.203631591796875,,
38,500,1245184,2486,2198.7039,300.56,0.2,0.1624467372894287,0.016796052,10771.681727218627,2494.73583984375,370,-4.941439223662019,0.001,0.0028549140242830617,0.83134526014328,0.181573486328125,,
39,501,1277952,2548,1997.2515,301.0,0.2,0.1948283314704895,0.017073875,14305.888370895385,2258.05712890625,380,-4.91631735265255,0.001,0.003314532737385889,0.8267197608947754,0.1935546875,,
40,502,1310720,2610,1892.5493,297.91,0.2,0.22976481914520264,0.01849107,14146.207932472229,2863.936767578125,390,-4.892903377115727,0.001,0.004286669462089776,0.821566641330719,0.2021881103515625,,
41,502,1343488,2672,2205.0515,301.0,0.2,0.33182889223098755,0.018150868,11359.748134803773,1362.1436767578125,400,-4.872016047313809,0.001,0.0033066032960050507,0.817311704158783,0.1986846923828125,,
42,503,1376256,2734,2584.7156,301.0,0.2,0.3578939437866211,0.016630808,12647.635631084442,4776.67626953125,410,-4.8432795640081165,0.001,0.0018285019061295316,0.811049222946167,0.1857879638671875,,
43,503,1409024,2795,2332.985,301.0,0.2,0.30660682916641235,0.018209036,15638.406729507446,4186.5224609375,420,-4.812991591915488,0.001,0.004331202272078371,0.8048372268676758,0.209808349609375,,
44,504,1441792,2858,2414.2556,300.53,0.2,0.3180426359176636,0.017744638,14715.192143630982,3331.925537109375,430,-4.796179599687457,0.001,0.004196997960207227,0.8036283850669861,0.1991790771484375,,
45,504,1474560,2921,2585.7642,300.64,0.2,0.32628077268600464,0.01843078,15172.960640907288,2696.07373046875,440,-4.771570049971342,0.001,0.00430799687947001,0.7959988713264465,0.2059600830078125,,
46,504,1507328,2989,2660.7727,301.0,0.2,0.34019196033477783,0.020445235,15445.706295585633,2640.12353515625,450,-4.746990301087498,0.001,0.004467777952595497,0.7932325601577759,0.2273162841796875,,
47,503,1540096,3058,2620.8547,301.0,0.2,0.41589027643203735,0.018618628,15878.591626548767,4756.36767578125,460,-4.725230986997485,0.001,0.0038427460796810918,0.7875102758407593,0.207696533203125,,
48,503,1572864,3126,2903.525,301.0,0.2,0.3763481378555298,0.019368129,15160.185098457336,3910.861083984375,470,-4.70536647066474,0.001,0.003962078486620157,0.7843592166900635,0.2184051513671875,,
,,1600000,,,,0.2,0.40939462184906006,0.018866334,17030.21973209381,5045.45703125,480,-4.687492087483406,0.001,0.003956662242308085,0.7809950113296509,0.21461181640625,301.0,5387.37744140625
49,494,1605632,3246,3181.7727,301.0,,,,,,,,,,,,,
50,495,1638400,3307,3340.728,301.0,0.2,0.38755595684051514,0.019103352,18286.698324584962,2309.4287109375,490,-4.669987304881215,0.001,0.005775794729743211,0.7776654362678528,0.2180084228515625,,
51,496,1671168,3369,3152.4253,300.09,0.2,0.4287804961204529,0.018519547,18465.02958946228,5055.33837890625,500,-4.654856410622597,0.001,0.0029253549218992703,0.7745357751846313,0.206756591796875,,
52,496,1703936,3430,3562.1174,301.0,0.2,0.2541072368621826,0.02248961,139978.90273017884,32247.59765625,510,-4.6378835160285234,0.001,0.005214996022550622,0.7709206342697144,0.2389312744140625,,
53,497,1736704,3491,3422.5706,298.61,0.2,0.343694269657135,0.02084217,21793.66581554413,4306.0595703125,520,-4.61444753408432,0.001,0.005850904491308029,0.765745997428894,0.2338165283203125,,
54,497,1769472,3553,3963.9622,301.0,0.2,0.38667023181915283,0.021712596,21185.994669914246,5709.68994140625,530,-4.59084378182888,0.001,0.006690428268120741,0.7614578604698181,0.23482666015625,,
55,498,1802240,3616,4059.6072,301.0,0.2,0.3885082006454468,0.020657934,23630.432165527345,6133.2294921875,540,-4.573249625787139,0.001,0.008378363787596755,0.7594026327133179,0.2312713623046875,,
56,498,1835008,3680,3707.1677,301.0,0.2,0.3930843472480774,0.022475565,24250.31634864807,3278.453857421875,550,-4.561128696426749,0.001,0.008111779404134722,0.7565765380859375,0.242327880859375,,
57,498,1867776,3743,4185.6035,301.0,0.2,0.45122265815734863,0.021429807,24047.58119621277,3629.424072265625,560,-4.543875030055642,0.001,0.007308364954769786,0.7527270317077637,0.240765380859375,,
58,498,1900544,3811,3959.9998,300.6,0.2,0.41498100757598877,0.021204418,28179.167246627807,5974.984375,570,-4.5261026181280615,0.001,0.007547583642008249,0.7503892183303833,0.2348602294921875,,
59,498,1933312,3879,4314.1,300.76,0.2,0.42552852630615234,0.021011192,25451.22335128784,6281.4697265625,580,-4.5124277208000425,0.001,0.005681353017280344,0.7474337220191956,0.226422119140625,,
60,498,1966080,3947,4665.4585,301.0,0.2,0.45977210998535156,0.019946089,27065.12046737671,5271.009765625,590,-4.494074415788054,0.001,0.0065847862815644476,0.7433102130889893,0.21973876953125,,
61,497,1998848,4014,4524.8066,300.73,0.2,0.41623491048812866,0.020721499,29632.086198043824,6626.24755859375,600,-4.4826576508581635,0.001,0.007638222027526354,0.7432081699371338,0.229376220703125,,
62,497,2031616,4081,4723.8677,301.0,0.2,0.4525337815284729,0.02083191,30974.445377349854,5484.9990234375,610,-4.4776953715831045,0.001,0.007403358662122628,0.7412970066070557,0.2256500244140625,,
