rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1017.76,753664,321,7453.9434,23,2342,12835.7802734375,-1.9365111637860537,0.0001,0.5003707110881805,0.39347517490386963,0.005578139,2690,0.0380584716796875,39927.59547729492,0.2,-0.0002290621501742862,,
1012.27,786432,321,7395.2974,24,2446,18199.68359375,-1.9362455734983086,0.0001,0.47289562225341797,0.3934730887413025,0.0060457923,2700,0.0468414306640625,57433.65074157715,0.2,0.00027000038062396925,,
1047.33,819200,321,8053.6807,25,2549,15326.7822265625,-1.9360302390530706,0.0001,0.5143977105617523,0.39343470335006714,0.004542296,2710,0.0290557861328125,40335.019750976564,0.2,-9.524474262434524e-05,,
965.69,851968,321,7136.1,26,2651,13451.1435546875,-1.9357553558424114,0.0001,0.5193302035331726,0.3933967351913452,0.0054919184,2720,0.0411773681640625,39471.42107543945,0.2,-0.0002113881357217906,,
966.95,884736,321,7363.7417,27,2754,23012.443359375,-1.935283200442791,0.0001,0.37907785177230835,0.39334505796432495,0.004960887,2730,0.0320953369140625,49938.10797424316,0.2,0.00034668836706259755,,
977.76,917504,320,7531.7456,28,2858,13755.9921875,-1.9348860565572976,0.0001,0.4982922077178955,0.39331263303756714,0.005605561,2740,0.0360931396484375,40848.79971618652,0.2,-0.0005126724514411763,,
1034.12,950272,320,8403.363,29,2960,13606.71875,-1.9344680888578296,0.0001,0.5454121232032776,0.3932686746120453,0.005050379,2750,0.0321441650390625,37873.194235229494,0.2,-0.00025354549106850757,,
1101.01,983040,321,9229.159,30,3060,12119.0537109375,-1.934040237776935,0.0001,0.6714604496955872,0.3932270407676697,0.004769799,2760,0.02822265625,40487.69859313965,0.2,0.0006247524092032108,,
1072.59,1015808,321,9110.912,31,3161,17837.90625,-1.9334599930793046,0.0001,0.5931930840015411,0.39315474033355713,0.00468113,2770,0.0315216064453125,40907.893566894534,0.2,-6.531250492116669e-05,,
1090.62,1048576,321,9475.216,32,3261,15381.390625,-1.932756856828928,0.0001,0.6699279844760895,0.3930918872356415,0.0050848396,2780,0.0339874267578125,40775.92213134766,0.2,-0.0003764548517210642,,
1116.0,1081344,321,9985.028,33,3367,16384.822265625,-1.9320756552740932,0.0001,0.5727920532226562,0.3930318355560303,0.0055220067,2790,0.034637451171875,39456.789810180664,0.2,-0.00027226915663050024,,
1124.06,1114112,320,10109.23,34,3471,17633.908203125,-1.931651370599866,0.0001,0.5693273544311523,0.3930152654647827,0.005008243,2800,0.0344635009765625,41810.20224609375,0.2,-3.6380789606482725e-05,,
1110.89,1146880,320,9910.354,35,3575,14290.8818359375,-1.9315598510205745,0.0001,0.5862062275409698,0.3930119276046753,0.0062624365,2810,0.0444915771484375,38368.8282043457,0.2,0.00024093996216834057,,
1095.43,1179648,320,9855.533,36,3679,18366.77734375,-1.9315459243953228,0.0001,0.6339555382728577,0.39301246404647827,0.0062176147,2820,0.0438568115234375,44623.15247192383,0.2,0.0004214273201796459,,
1026.95,1212416,320,9038.618,37,3782,11856.80859375,-1.9315014977008105,0.0001,0.5807963311672211,0.39300301671028137,0.005637608,2830,0.0392974853515625,42517.8675415039,0.2,-6.978683268243913e-05,,
1027.74,1245184,320,8926.024,38,3882,16638.130859375,-1.9312558265402913,0.0001,0.5707148611545563,0.39296379685401917,0.00611505,2840,0.0352020263671875,45676.75554504395,0.2,0.00025702430757519324,,
1025.19,1277952,320,8328.033,39,3985,15577.580078125,-1.9308321511372923,0.0001,0.6103826761245728,0.3929217755794525,0.005321418,2850,0.035205078125,41726.18639831543,0.2,-0.000295838728925446,,
1061.37,1310720,320,8599.015,40,4083,105625.4921875,-1.9304758444428445,0.0001,0.4766193628311157,0.39289066195487976,0.005707756,2860,0.0383880615234375,144295.33415222168,0.2,0.0002087066477542976,,
1091.01,1343488,320,8990.015,41,4185,18240.59375,-1.9299203665927052,0.0001,0.44135862588882446,0.3928073048591614,0.005670636,2870,0.03668212890625,50301.23286132813,0.2,-0.00026786253874888644,,
1096.57,1376256,321,9570.605,42,4286,17632.78125,-1.9291376082226634,0.0001,0.6389176547527313,0.3927340507507324,0.0058282744,2880,0.0408233642578125,38328.134704589844,0.2,0.00021861493951291777,,
1137.44,1409024,320,10363.879,43,4391,14752.515625,-1.9282680010423063,0.0001,0.5219839215278625,0.39264312386512756,0.005042293,2890,0.038153076171875,41531.05130310058,0.2,0.0010989935566612986,,
1170.74,1441792,320,10714.803,44,4492,12390.935546875,-1.927807136438787,0.0001,0.6254632472991943,0.39265167713165283,0.004657666,2900,0.0277191162109375,35826.68942565918,0.2,-5.511005365406163e-05,,
1127.81,1474560,320,10038.538,45,4593,18460.68359375,-1.9278112901374698,0.0001,0.6170639991760254,0.3926391005516052,0.005848108,2910,0.0405120849609375,43353.512673950194,0.2,-4.028138173453044e-05,,
1176.03,1507328,320,10596.829,46,4701,13945.8017578125,-1.9275527460500599,0.0001,0.5847914814949036,0.39259660243988037,0.0058013974,2920,0.0445709228515625,43135.87032470703,0.2,4.450759915926028e-05,,
1172.4,1540096,320,10822.139,47,4807,9982.1455078125,-1.9272038780152798,0.0001,0.6231687963008881,0.39256277680397034,0.0047985082,2930,0.02843017578125,35268.75462036133,0.2,-0.000316607476270292,,
1183.57,1572864,319,11308.696,48,4917,13624.8603515625,-1.9268638027831912,0.0001,0.6695800423622131,0.39252761006355286,0.0046828333,2940,0.031182861328125,37968.36948852539,0.2,-0.00012695129753410584,,
,1600000,,,,,13502.5615234375,-1.9264199631288648,0.0001,0.6798941195011139,0.3924727439880371,0.005926798,2950,0.042950439453125,37935.44697265625,0.2,-0.00012759229430230333,1350.56,6027.369140625
1228.0,1605632,288,11761.674,49,5563,,,,,,,,,,,,,
1223.2,1638400,288,11416.046,50,5670,13394.365234375,-1.9258946835994721,0.0001,0.6004536747932434,0.3924335241317749,0.005183995,2960,0.0344207763671875,35543.44102783203,0.2,0.00048185014165937903,,
1228.67,1671168,289,11324.469,51,5777,13647.7265625,-1.9256213936954736,0.0001,0.587681919336319,0.3924174904823303,0.0051921997,2970,0.0350616455078125,39431.902459716795,0.2,0.0007620458793098806,,
1244.75,1703936,289,11508.379,52,5888,21096.26953125,-1.9251226745545864,0.0001,0.516740471124649,0.3923400640487671,0.006296875,2980,0.0400726318359375,48552.46815795898,0.2,-5.109385419928003e-05,,
1212.97,1736704,289,11913.969,53,5999,17409.703125,-1.924559817649424,0.0001,0.6524665355682373,0.3923080563545227,0.0043912088,2990,0.0265106201171875,36329.354864501955,0.2,0.00024649634360685013,,
1202.48,1769472,289,12140.729,54,6106,13232.501953125,-1.9242908902466298,0.0001,0.7410086691379547,0.3922816514968872,0.005072351,3000,0.030963134765625,35418.19674377442,0.2,-1.6922420763876288e-05,,
1259.16,1802240,290,13019.174,55,6211,22296.6796875,-1.9242391780018806,0.0001,0.6557586491107941,0.39230090379714966,0.004530808,3010,0.0303009033203125,39853.11741943359,0.2,-5.001436547900084e-05,,
1237.7,1835008,290,12641.711,56,6318,11813.6787109375,-1.924154525063932,0.0001,0.6189192533493042,0.3922600746154785,0.0051405504,3020,0.03502197265625,39461.1156829834,0.2,-8.995025527838151e-05,,
1256.34,1867776,290,12775.048,57,6429,12410.923828125,-1.9237003896385432,0.0001,0.64012810587883,0.39221614599227905,0.0064856485,3030,0.0508575439453125,38117.696789550784,0.2,-0.000681918007103377,,
1219.1,1900544,290,12066.754,58,6534,12775.744140625,-1.9235269887372852,0.0001,0.6806069612503052,0.39223235845565796,0.0043514688,3040,0.023614501953125,37485.703112792966,0.2,0.00020795731979887931,,
1208.84,1933312,290,11952.412,59,6644,15040.35546875,-1.9236159458756448,0.0001,0.6057231426239014,0.3922269344329834,0.0064243386,3050,0.0503875732421875,41842.82953186035,0.2,-3.1433502590516583e-05,,
1167.47,1966080,291,11601.057,60,6753,12293.814453125,-1.9236884402111172,0.0001,0.6120547652244568,0.39224618673324585,0.0053128693,3060,0.0433441162109375,40138.453073120116,0.2,0.0010909125525358832,,
1183.81,1998848,290,11717.076,61,6871,22203.4375,-1.923654257878661,0.0001,0.6457321047782898,0.39221400022506714,0.003965565,3070,0.0224822998046875,47189.17372436523,0.2,-8.47195231472142e-05,,
1211.62,2031616,290,12123.264,62,6984,12478.02734375,-1.923397559672594,0.0001,0.7320807576179504,0.39218834042549133,0.0047688666,3080,0.0294921875,37239.3399017334,0.2,-0.0005041796019213507,,
