time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
25,343.7642,2203,301.0,819200,371,960.8535089492798,0.0001,0.06544189453125,-5.17179142087698,166.23927307128906,0.4551538825035095,0.2,240,0.0063857436,-0.0024976429967409784,0.8819993734359741,,
26,329.50378,2294,301.0,851968,371,947.4513447642327,0.0001,0.0652862548828125,-5.163608701340854,195.94540405273438,0.4100828170776367,0.2,250,0.0066288514,-0.0006741427934912281,0.8792403340339661,,
27,324.4315,2386,301.0,884736,370,1836.315771996975,0.0001,0.104290771484375,-5.149035541526973,184.18087768554688,0.24710774421691895,0.2,260,0.009619402,-0.0013286749253893504,0.8769684433937073,,
28,398.82477,2477,301.0,917504,370,1199.5412284612655,0.0001,0.1050201416015625,-5.127420999668539,2589.890869140625,0.38593167066574097,0.2,270,0.007471469,-0.0019285158253296685,0.8711437582969666,,
29,383.26013,2568,301.0,950272,369,2948.2969505548476,0.0001,0.1081024169921875,-5.108314160816372,267.9028015136719,0.17970138788223267,0.2,280,0.008772682,0.0009641646769978252,0.8677127361297607,,
30,404.58682,2658,301.0,983040,369,1297.1188879847527,0.0001,0.1027923583984375,-5.075518751516938,196.26852416992188,0.27461063861846924,0.2,290,0.008844964,-0.0010346820152562942,0.8593878149986267,,
31,390.2171,2747,301.0,1015808,369,1600.0438648700715,0.0001,0.0879852294921875,-5.0396139388903975,464.4927978515625,0.2095925211906433,0.2,300,0.008339224,0.001391160598177521,0.8500601649284363,,
32,452.71335,2837,301.0,1048576,369,1006.1480516910553,0.0001,0.0968841552734375,-4.993154119700193,223.02590942382812,0.30233699083328247,0.2,310,0.0075735673,0.00039867483351372355,0.8412337899208069,,
33,448.9966,2926,301.0,1081344,369,1971.2948521971703,0.0001,0.1049163818359375,-4.959286218881607,298.8602294921875,0.16101235151290894,0.2,320,0.008696832,0.00226297215822342,0.8352575302124023,,
34,416.5366,3016,301.0,1114112,369,1650.2983782410622,0.0001,0.1154571533203125,-4.920073864795268,707.0863037109375,0.23202848434448242,0.2,330,0.009238559,-0.00041506127713546447,0.8265329599380493,,
35,566.17206,3105,301.0,1146880,369,610.076856970787,0.0001,0.0855499267578125,-4.87914094813168,296.6398010253906,0.5273348093032837,0.2,340,0.008456369,-0.0001773309218151553,0.8172891139984131,,
36,601.2443,3194,301.0,1179648,369,3185.0047729849816,0.0001,0.1093780517578125,-4.8478314455598595,2859.14111328125,0.1939530372619629,0.2,350,0.010196417,0.002647315263766359,0.8144229054450989,,
37,554.1857,3284,301.0,1212416,369,3633.7330084085465,0.0001,0.13092041015625,-4.827105864696205,296.8792724609375,0.16054898500442505,0.2,360,0.009159948,0.0018155242924876801,0.8097158670425415,,
38,500.4941,3373,301.0,1245184,369,2929.7846825361253,0.0001,0.1350189208984375,-4.802172142080963,2105.1826171875,0.1736937165260315,0.2,370,0.012509216,0.0041858968712404025,0.8043779730796814,,
39,553.64276,3463,301.0,1277952,368,2198.784857976437,0.0001,0.1132354736328125,-4.780175732821226,321.3714904785156,0.25467485189437866,0.2,380,0.010459391,0.0014278885060775791,0.8007050156593323,,
40,556.5251,3553,301.0,1310720,368,2879.651976585388,0.0001,0.1374053955078125,-4.757838734611869,1069.9847412109375,0.1784791350364685,0.2,390,0.012988128,0.0033278695620083455,0.7958801984786987,,
41,525.91974,3643,301.0,1343488,368,2875.5282146692275,0.0001,0.11517333984375,-4.739372886531055,523.231201171875,0.16791731119155884,0.2,400,0.009869819,0.0031951693566043106,0.7928718328475952,,
42,460.74564,3733,301.0,1376256,368,2848.91857149601,0.0001,0.165435791015625,-4.721278480812908,3192.390869140625,0.13851040601730347,0.2,410,0.017360114,0.010257505741583373,0.7900086641311646,,
43,471.6688,3823,301.0,1409024,368,1447.8992121219635,0.0001,0.1456787109375,-4.704556284099818,421.5156555175781,0.2909090518951416,0.2,420,0.016249606,0.009283367989837643,0.7856550216674805,,
44,422.83188,3913,301.0,1441792,368,2359.4737417936326,0.0001,0.106683349609375,-4.683192370086909,458.4833068847656,0.22623836994171143,0.2,430,0.008217962,0.0009128324307766889,0.781209409236908,,
45,378.79465,4004,301.0,1474560,368,1357.203621149063,0.0001,0.1073638916015625,-4.666102171130478,425.7905578613281,0.31280040740966797,0.2,440,0.00915958,0.0030237809624395597,0.7787755727767944,,
46,424.68832,4094,301.0,1507328,368,1052.6315723776818,0.0001,0.07750244140625,-4.647320736199617,721.795166015625,0.3317188024520874,0.2,450,0.0077312165,0.002813478460166152,0.7747458815574646,,
47,382.1623,4185,301.0,1540096,367,2995.4022950053213,0.0001,0.101531982421875,-4.624498670175671,667.4713134765625,0.14177685976028442,0.2,460,0.012715747,0.002776119082045625,0.7691468000411987,,
48,486.6211,4275,301.0,1572864,367,1825.4383364915848,0.0001,0.18299560546875,-4.5983674701303245,3951.725341796875,0.2281063199043274,0.2,470,0.015529679,0.003234103056411186,0.7653034329414368,,
,,,,1600000,,2093.7860907435415,0.0001,0.0983184814453125,-4.573278327658772,290.5887451171875,0.2473689317703247,0.2,480,0.010042309,0.0026378619169008743,0.7596640586853027,671.80810546875,301.0
49,388.36533,4419,301.0,1605632,363,,,,,,,,,,,,,
50,407.79593,4510,301.0,1638400,363,1312.0600265860558,0.0001,0.13594970703125,-4.5515953013673425,813.9776000976562,0.31178152561187744,0.2,490,0.012854868,0.0009358787392557133,0.7564315795898438,,
51,425.30133,4601,301.0,1671168,363,1236.109671640396,0.0001,0.152618408203125,-4.5224254040047525,307.1721496582031,0.2817511558532715,0.2,500,0.011569299,-0.000614844056963193,0.7501440048217773,,
52,502.48242,4692,301.0,1703936,363,1390.9678780078889,0.0001,0.0940643310546875,-4.488946152664721,342.95318603515625,0.26218539476394653,0.2,510,0.008799171,-0.00029024166933595553,0.7438620924949646,,
53,450.17685,4783,301.0,1736704,363,2577.265898323059,0.0001,0.0836761474609375,-4.470972160808742,3526.133544921875,0.18493187427520752,0.2,520,0.007514598,0.0032928699363537818,0.7428709864616394,,
54,461.53345,4873,301.0,1769472,363,1335.082869064808,0.0001,0.06827392578125,-4.454480329155922,462.1505432128906,0.299930214881897,0.2,530,0.005702568,0.0014177403795656573,0.7377327680587769,,
55,574.92456,4964,301.0,1802240,363,2183.728491461277,0.0001,0.069281005859375,-4.4297906249761585,671.6154174804688,0.23460239171981812,0.2,540,0.006915491,-0.0011893421274862704,0.7330377101898193,,
56,480.02,5055,301.0,1835008,363,3687.7008008241655,0.0001,0.121844482421875,-4.408083607442677,503.2786560058594,0.13652056455612183,0.2,550,0.009082871,0.0037954743156660697,0.7302774786949158,,
57,568.5511,5146,301.0,1867776,362,1939.9803943157196,0.0001,0.0664703369140625,-4.385925079882145,2915.534912109375,0.24286216497421265,0.2,560,0.005931698,0.00023775250692779082,0.7254494428634644,,
58,478.57788,5236,301.0,1900544,362,3976.2075650691986,0.0001,0.0850555419921875,-4.357357248291374,449.8478698730469,0.15476930141448975,0.2,570,0.0091217365,0.0016887032481008647,0.7198866605758667,,
59,522.14,5327,301.0,1933312,362,3411.8318506956102,0.0001,0.0931243896484375,-4.338345393165946,558.6041259765625,0.18849056959152222,0.2,580,0.011347974,0.00047824737293922226,0.7184514403343201,,
60,475.87775,5418,301.0,1966080,362,3310.869510102272,0.0001,0.07330322265625,-4.325967762805521,404.18865966796875,0.18623942136764526,0.2,590,0.0073655616,4.766952513364231e-05,0.7149678468704224,,
61,511.08878,5509,301.0,1998848,362,2569.539551091194,0.0001,0.0637725830078125,-4.308013426512479,404.7901306152344,0.17490410804748535,0.2,600,0.0074646934,0.0002857996798411477,0.711962103843689,,
62,426.77563,5600,301.0,2031616,362,3416.6282854795454,0.0001,0.1763153076171875,-4.2952311132103205,3690.474365234375,0.1471995711326599,0.2,610,0.024857547,0.008905291316659713,0.7105073928833008,,
