time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/std,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
239,3963,950272,29,388.02,6755.3,16699.0625,0.3920725882053375,36885.440306854245,0.8114015311002731,0.0001,0.2,0.0008066894105922984,0.0066540237,2750,-1.9227771828882396,0.0562957763671875,,
239,4104,983040,30,375.62,6544.0,22065.326171875,0.3919573128223419,34733.07736206055,0.831296980381012,0.0001,0.2,0.00011807080395556113,0.007287794,2760,-1.921680698962882,0.0631744384765625,,
239,4243,1015808,31,379.17,6886.0,15611.14453125,0.3918379843235016,37761.779423904416,0.8223979026079178,0.0001,0.2,0.0006273016128943709,0.006436285,2770,-1.9204270023386925,0.0543701171875,,
239,4383,1048576,32,394.76,7023.0,31381.001953125,0.3917509615421295,41542.668176651,0.7934593707323074,0.0001,0.2,0.001057700479259438,0.0068472596,2780,-1.9194351832848042,0.0544891357421875,,
239,4521,1081344,33,393.48,7062.8,27102.677734375,0.3916666805744171,38013.56595077515,0.8122776448726654,0.0001,0.2,0.0005562497997289029,0.006903993,2790,-1.9185353519860655,0.061505126953125,,
239,4658,1114112,34,390.1,7166.5,7136.6083984375,0.3916078805923462,38238.101153182986,0.8105423897504807,0.0001,0.2,0.0008710244111171051,0.0067517585,2800,-1.9178302488755434,0.0684173583984375,,
239,4797,1146880,35,380.72,6850.7,14492.029296875,0.39160996675491333,41027.50853233338,0.809536412358284,0.0001,0.2,0.00014782175931031815,0.0063983025,2810,-1.9175870411563665,0.0527679443359375,,
238,4936,1179648,36,400.18,7683.6,9578.7353515625,0.3916305601596832,37141.75773773193,0.8355133086442947,0.0001,0.2,0.00042120722623621986,0.007533064,2820,-1.9176373665686697,0.0702301025390625,,
238,5073,1212416,37,388.14,7295.6,7644.53564453125,0.39156630635261536,34759.63568344116,0.8380078822374344,0.0001,0.2,0.0008233684849074052,0.007957715,2830,-1.9174875544849783,0.077978515625,,
239,5209,1245184,38,370.28,7005.7,7979.3994140625,0.3914410471916199,41849.98372077942,0.8161348253488541,0.0001,0.2,0.0016210633738410253,0.0068933945,2840,-1.9165415839292108,0.06304931640625,,
238,5351,1277952,39,393.4,7367.9,10888.2353515625,0.39137810468673706,38950.989468765256,0.8061196953058243,0.0001,0.2,0.0015107903422176606,0.007047261,2850,-1.9155590319074691,0.0620330810546875,,
238,5491,1310720,40,401.41,7664.6,13723.880859375,0.39131367206573486,42598.81048965454,0.7987329959869385,0.0001,0.2,0.0002838854516085121,0.0069700405,2860,-1.9148873008321972,0.0532501220703125,,
238,5631,1343488,41,402.44,7499.4,7402.57421875,0.3911571502685547,37207.797317886354,0.8086280673742294,0.0001,0.2,0.0009136710019674865,0.005484977,2870,-1.9137993493117391,0.0444915771484375,,
238,5769,1376256,42,394.33,7205.1,12943.8134765625,0.3911206126213074,43684.79076461792,0.80483078956604,0.0001,0.2,0.00026226784507343837,0.007233405,2880,-1.912740800017491,0.065936279296875,,
238,5909,1409024,43,407.62,7743.7,6521.82421875,0.39099425077438354,43866.072341537474,0.8077119588851929,0.0001,0.2,0.0005722110008719028,0.006197692,2890,-1.9118999727535992,0.0535491943359375,,
238,6047,1441792,44,398.5,7447.4,9119.384765625,0.3909749984741211,49916.387855529785,0.7630091905593872,0.0001,0.2,-5.721633106077206e-05,0.006855559,2900,-1.9110617946367712,0.0658966064453125,,
238,6187,1474560,45,407.91,7613.1,8869.4541015625,0.3908950090408325,47455.05235748291,0.7698302119970322,0.0001,0.2,0.0018083497266616177,0.006643243,2910,-1.910576521931216,0.053887939453125,,
238,6326,1507328,46,402.73,7547.7,10032.49609375,0.39080947637557983,47529.010263824464,0.7669516652822495,0.0001,0.2,0.0001863114793195564,0.0057240645,2920,-1.9097463136073203,0.04259033203125,,
238,6466,1540096,47,408.39,7750.3,8414.3515625,0.39071276783943176,41713.108633804324,0.8112617135047913,0.0001,0.2,0.0005122374213442527,0.0056422018,2930,-1.9087906956207008,0.0414306640625,,
238,6606,1572864,48,389.79,6954.1,14098.755859375,0.390643835067749,51478.581789398195,0.7868673652410507,0.0001,0.2,0.0008881939174443688,0.005939278,2940,-1.9079141956754029,0.04771728515625,,
,,1600000,,,,11848.865234375,0.39057862758636475,51701.419657897946,0.7664515674114227,0.0001,0.2,0.00021929071263002698,0.005215318,2950,-1.907227855036035,0.034844970703125,5460.7998046875,399.8
233,6889,1605632,49,395.88,6956.9,,,,,,,,,,,,,
233,7028,1638400,50,394.64,7209.0,10783.5029296875,0.3905297815799713,50477.600986862184,0.7596784383058548,0.0001,0.2,0.0010184214670971414,0.007393402,2960,-1.90662159062922,0.0663726806640625,,
233,7169,1671168,51,404.63,7473.6,11986.1103515625,0.3904060423374176,54996.75345840454,0.7542334198951721,0.0001,0.2,0.0015162715288624894,0.00698068,2970,-1.9058314382098616,0.0607513427734375,,
233,7309,1703936,52,433.7,8190.0,14403.0146484375,0.39031320810317993,39651.572505187985,0.8106119930744171,0.0001,0.2,0.00031725198618914874,0.0059466297,2980,-1.9047315519303083,0.0495330810546875,,
233,7448,1736704,53,420.66,7965.9,6702.02587890625,0.39030909538269043,40220.20151138306,0.7667871117591858,0.0001,0.2,0.0014486503489024472,0.0073943445,2990,-1.90411097984761,0.073388671875,,
233,7587,1769472,54,408.94,7515.0,7891.97216796875,0.3902057111263275,52632.18628616333,0.7601471543312073,0.0001,0.2,0.00011564673300199502,0.0059052384,3000,-1.9036138265393674,0.0472747802734375,,
233,7729,1802240,55,418.76,8039.9,14115.9521484375,0.3901838958263397,45326.884550094604,0.7752411067485809,0.0001,0.2,0.00081550394770602,0.0059262156,3010,-1.902897910028696,0.048919677734375,,
233,7867,1835008,56,398.9,7484.3,13219.9697265625,0.39014846086502075,47077.98925971985,0.7574439942836761,0.0001,0.2,0.0015300189197660075,0.006866382,3020,-1.9026257305871694,0.0629791259765625,,
233,8008,1867776,57,411.06,7546.5,9796.103515625,0.3901682198047638,47813.747426986694,0.7355160415172577,0.0001,0.2,0.002143116885736163,0.008199134,3030,-1.9025047082919628,0.0823028564453125,,
233,8148,1900544,58,423.24,7700.3,9171.1484375,0.3900696635246277,47083.97487258911,0.7830417454242706,0.0001,0.2,0.001319038639894643,0.005899788,3040,-1.9021906279027463,0.05386962890625,,
233,8288,1933312,59,401.81,7330.2,13848.501953125,0.39006176590919495,46625.38920211792,0.7738892734050751,0.0001,0.2,0.0008124590507577522,0.0056653824,3050,-1.9015509505756198,0.0479278564453125,,
233,8428,1966080,60,403.62,7312.3,11883.0224609375,0.38999834656715393,49232.20683860779,0.7342077195644379,0.0001,0.2,0.000633581114198023,0.006513688,3060,-1.9012413545046,0.0580810546875,,
233,8569,1998848,61,406.46,7398.4,12673.6826171875,0.39001521468162537,45961.941893386844,0.7454484403133392,0.0001,0.2,0.0010742070001469983,0.007269494,3070,-1.9008859442546964,0.0665008544921875,,
233,8709,2031616,62,391.36,7014.7,6995.87158203125,0.39006030559539795,43079.55836181641,0.7789777964353561,0.0001,0.2,0.0006154663741881449,0.0062043006,3080,-1.9012215706519782,0.0469635009765625,,
