time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
505,301.0,712,4274.2905,11,360448,3933.150634765625,22819.843226623536,0.2554931640625,0.02282669,720,0.33258289098739624,-4.286454314738512,0.2,0.7062385082244873,0.009129385109554277,0.001
505,301.0,778,4215.5303,12,393216,3968.311279296875,23528.134658050538,0.2418212890625,0.021860205,730,0.29691654443740845,-4.277555477619171,0.2,0.7048379778862,0.011084822529664962,0.001
505,301.0,843,4382.34,13,425984,4645.7822265625,24893.577389526366,0.2454559326171875,0.022236714,740,0.276323139667511,-4.270939929038287,0.2,0.704096257686615,0.009422567738511134,0.001
504,301.0,908,4739.3486,14,458752,3209.074462890625,24581.439302062987,0.26024169921875,0.023453329,750,0.3227800130844116,-4.26334511116147,0.2,0.7019758224487305,0.010978839161907672,0.001
504,301.0,974,4654.459,15,491520,7036.43408203125,26006.985023498535,0.239923095703125,0.022052716,760,0.3014724850654602,-4.250307456403971,0.2,0.6996107697486877,0.008031002762254501,0.001
504,301.0,1039,4637.323,16,524288,5133.255859375,24398.080195617677,0.266082763671875,0.023893407,770,0.30098986625671387,-4.237139375507832,0.2,0.6973299980163574,0.010100397815222095,0.001
503,301.0,1105,4847.9336,17,557056,7427.0087890625,25219.979287719725,0.2609344482421875,0.023656495,780,0.31269198656082153,-4.224467312544585,0.2,0.6950799226760864,0.009255965611009742,0.001
503,301.0,1170,4818.4893,18,589824,7048.0048828125,27909.106680297853,0.2789031982421875,0.025131425,790,0.3485318422317505,-4.214178872853518,0.2,0.6937800049781799,0.010383530172839528,0.001
503,301.0,1236,4925.852,19,622592,5879.49560546875,26799.888957977295,0.2805023193359375,0.02659326,800,0.36980152130126953,-4.201726779341698,0.2,0.6909081339836121,0.011428828423322556,0.001
503,301.0,1301,4899.0474,20,655360,4936.259765625,29717.805704498292,0.26337890625,0.024121977,810,0.40088164806365967,-4.188767537474632,0.2,0.6889827251434326,0.011142146316524304,0.001
503,301.0,1367,4770.088,21,688128,5362.63037109375,26985.906763458253,0.25496826171875,0.023951987,820,0.34462082386016846,-4.180989813804627,0.2,0.6883366107940674,0.009277256416680757,0.001
503,301.0,1432,4677.381,22,720896,5280.31494140625,27318.416381835938,0.27750244140625,0.026338724,830,0.4380924105644226,-4.1756420157849785,0.2,0.6873601675033569,0.011569261538716092,0.001
503,301.0,1498,5046.824,23,753664,5602.53271484375,27197.83975753784,0.2771636962890625,0.025063027,840,0.3976932168006897,-4.168847063928842,0.2,0.6859921216964722,0.011219316223650822,0.001
502,301.0,1563,5224.77,24,786432,4015.6826171875,27519.465063476564,0.2857635498046875,0.026681287,850,0.3612530827522278,-4.159783543646336,0.2,0.6840218305587769,0.011599052868223225,0.001
502,301.0,1630,5398.8496,25,819200,4901.3193359375,32234.455993652344,0.2575408935546875,0.02287186,860,0.4077967405319214,-4.14998110756278,0.2,0.6828193664550781,0.012018960452769534,0.001
501,301.0,1697,5260.7114,26,851968,5247.37890625,30006.819246673585,0.2856292724609375,0.026721679,870,0.4112880825996399,-4.145880796760321,0.2,0.682612419128418,0.012828819103378918,0.001
501,301.0,1764,5150.3184,27,884736,5258.66796875,29247.165287017822,0.274139404296875,0.025356222,880,0.39730656147003174,-4.146092689782381,0.2,0.6827094554901123,0.010617427648685406,0.001
501,301.0,1830,5397.5566,28,917504,5023.123046875,29591.771517181398,0.28487548828125,0.027163606,890,0.44761258363723755,-4.143004367500543,0.2,0.6813919544219971,0.010846101686547626,0.001
501,301.0,1896,5143.4277,29,950272,7290.1640625,31033.384214782716,0.2682708740234375,0.025015775,900,0.4284730553627014,-4.136511920392513,0.2,0.6805813312530518,0.01125767716093833,0.001
501,301.0,1961,5360.371,30,983040,4892.587890625,31597.054801940918,0.2666839599609375,0.025447747,910,0.42559128999710083,-4.131138323247432,0.2,0.6796103119850159,0.010030991171151981,0.001
501,301.0,2027,5204.332,31,1015808,6633.00146484375,32805.90525970459,0.27642822265625,0.026176583,920,0.41279542446136475,-4.127323650568724,0.2,0.6791691780090332,0.013083348052896326,0.001
