rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
8026.4062,369,589824,997.65,18,1597,33820.53535308838,0.0005537250071938615,2640,0.3934480547904968,0.2,11112.5146484375,0.46469956636428833,-1.935828371345997,0.0067358846,0.0001,0.0511016845703125,,
8474.215,368,622592,1006.76,19,1688,32437.846408081055,0.0008183616595488274,2650,0.39333078265190125,0.2,11279.263671875,0.5583755373954773,-1.935108445212245,0.007391457,0.0001,0.0570098876953125,,
8875.146,368,655360,1038.92,20,1778,32253.791241455077,0.0012085560400009853,2660,0.3932184875011444,0.2,12134.7470703125,0.5408811867237091,-1.9338880818337203,0.0077479808,0.0001,0.071356201171875,,
9016.634,367,688128,1085.4,21,1870,31000.47257537842,0.0008280629073851742,2670,0.393111914396286,0.2,9592.2138671875,0.521847128868103,-1.9327565681189298,0.0063514276,0.0001,0.0473907470703125,,
8983.099,367,720896,1077.41,22,1962,104344.28774719239,-0.00046891343481547665,2680,0.3930896520614624,0.2,11913.9091796875,0.439594566822052,-1.9320947431027888,0.0059974156,0.0001,0.0410400390625,,
8968.67,367,753664,1084.46,23,2052,36623.604544067384,0.0003160095908242511,2690,0.39306697249412537,0.2,9751.4921875,0.5151417255401611,-1.931962950900197,0.0055798925,0.0001,0.041571044921875,,
9872.133,367,786432,1107.32,24,2142,34911.9673828125,-5.479938172356924e-05,2700,0.39298224449157715,0.2,15781.4736328125,0.48981404304504395,-1.9314174680039287,0.0063914573,0.0001,0.0478515625,,
9563.704,367,819200,1062.23,25,2232,33113.497860717776,-0.00012935028480569598,2710,0.3929460346698761,0.2,13520.1513671875,0.5144027173519135,-1.9307223925366999,0.0052305292,0.0001,0.03111572265625,,
9772.475,366,851968,1066.48,26,2321,37467.67912597656,-0.0007121790069504641,2720,0.3928936719894409,0.2,11539.599609375,0.5434481501579285,-1.9302834246307612,0.004737895,0.0001,0.0292388916015625,,
9595.119,366,884736,1030.9,27,2412,31933.12071838379,0.0005375519805966178,2730,0.3928583264350891,0.2,10868.83203125,0.5776210427284241,-1.9298794202506542,0.006562123,0.0001,0.0491455078125,,
9668.836,366,917504,1039.27,28,2504,35303.967184448244,-0.00042860416288021953,2740,0.3927933871746063,0.2,11936.0078125,0.5671221017837524,-1.9293786017224193,0.0053619016,0.0001,0.0411651611328125,,
9443.523,366,950272,1022.61,29,2595,35257.21863708496,0.00016743670094001572,2750,0.39273935556411743,0.2,10673.4697265625,0.5936460793018341,-1.9287681417539715,0.0050917463,0.0001,0.0332427978515625,,
9782.463,365,983040,1048.14,30,2686,34065.23450164795,-0.0004253485680237645,2760,0.39260751008987427,0.2,9998.59375,0.5539725720882416,-1.9278914127498865,0.0058664847,0.0001,0.042138671875,,
8473.993,365,1015808,950.66,31,2775,32770.7514251709,0.00046847404082654974,2770,0.3925358057022095,0.2,7805.60498046875,0.5661227703094482,-1.9268539214506746,0.0053798845,0.0001,0.0347503662109375,,
8692.974,365,1048576,968.28,32,2867,36703.08686828613,-0.0011780435663240497,2780,0.39250466227531433,0.2,10352.7470703125,0.5476379692554474,-1.9263161370530724,0.0053629056,0.0001,0.035223388671875,,
8284.358,365,1081344,955.92,33,2961,36249.06591186523,0.000962059630182921,2790,0.3924824595451355,0.2,9987.40234375,0.5054308176040649,-1.9260105390101672,0.006030393,0.0001,0.05223388671875,,
9178.151,364,1114112,1028.97,34,3056,31947.72083129883,0.0004094568696018541,2800,0.3923947215080261,0.2,11600.1962890625,0.5354487895965576,-1.9255271166563035,0.0053280042,0.0001,0.0372406005859375,,
8864.273,364,1146880,1031.73,35,3149,91848.70861358642,0.0008717485226952704,2810,0.3923223614692688,0.2,30814.76171875,0.4965866804122925,-1.9247382631525398,0.0061654467,0.0001,0.048284912109375,,
9938.888,363,1179648,1092.91,36,3246,30651.744779968263,-0.00021718398693337804,2820,0.39224618673324585,0.2,8534.1044921875,0.6943683922290802,-1.9240058921277523,0.0054185293,0.0001,0.031964111328125,,
10548.298,362,1212416,1170.8,37,3343,29172.98450164795,0.0005798573554784525,2830,0.39216792583465576,0.2,10784.951171875,0.7106389701366425,-1.9232124242931605,0.0056433636,0.0001,0.0419097900390625,,
10596.47,362,1245184,1189.28,38,3436,115211.45119476318,-0.0004792501189513132,2840,0.3921092748641968,0.2,10023.87890625,0.5641290545463562,-1.9224805761128665,0.00555826,0.0001,0.034808349609375,,
10812.153,361,1277952,1211.71,39,3531,242810.06396789552,-0.0007637532471562736,2850,0.3920888304710388,0.2,140648.953125,0.4462195634841919,-1.9220435976982118,0.00544982,0.0001,0.0360137939453125,,
10454.391,361,1310720,1220.34,40,3625,31119.03960571289,-0.0003125202696537599,2860,0.3920590877532959,0.2,11643.517578125,0.7322596609592438,-1.921800098568201,0.005492416,0.0001,0.04019775390625,,
10462.465,361,1343488,1220.94,41,3720,183081.25437316895,0.00035197635770600755,2870,0.3919563293457031,0.2,94668.9921875,0.38104677200317383,-1.921139439381659,0.005349556,0.0001,0.0368927001953125,,
10808.715,360,1376256,1190.26,42,3817,30007.965441894532,-6.249214711715468e-05,2880,0.39190906286239624,0.2,11962.109375,0.6646408438682556,-1.9203795900568366,0.005191786,0.0001,0.0349090576171875,,
10229.815,359,1409024,1186.43,43,3914,32193.351968383788,0.00035714758123503996,2890,0.3918890357017517,0.2,9291.75390625,0.5781889855861664,-1.9200603323057295,0.0046639116,0.0001,0.028607177734375,,
10577.121,359,1441792,1158.85,44,4008,353077.8791061401,-3.4758323454298076e-05,2900,0.39180469512939453,0.2,136871.765625,0.22400319576263428,-1.9195332800969482,0.006349557,0.0001,0.045367431640625,,
10268.597,359,1474560,1147.57,45,4103,32123.988217163085,-0.000830890389988781,2910,0.39173758029937744,0.2,9557.9052734375,0.6916810870170593,-1.9187602911144495,0.004622155,0.0001,0.029937744140625,,
11481.887,359,1507328,1179.9,46,4197,34909.64780273438,-0.00045731833051831927,2920,0.3916577100753784,0.2,9882.8330078125,0.6592316031455994,-1.9179908933117986,0.005383708,0.0001,0.0335479736328125,,
11263.5,359,1540096,1147.4,47,4289,29230.446978759766,0.0010755211140349274,2930,0.3916732668876648,0.2,8967.1337890625,0.7133900821208954,-1.917610993795097,0.005028016,0.0001,0.035003662109375,,
12159.787,358,1572864,1197.51,48,4383,33472.83197631836,0.0005152335823368048,2940,0.391624391078949,0.2,10179.3349609375,0.5656373202800751,-1.9174550222232938,0.004373877,0.0001,0.027532958984375,,
,,1600000,,,,33186.549279785155,0.0009644999094234663,2950,0.3915327787399292,0.2,14021.904296875,0.6182342171669006,-1.9167292615398765,0.0049070623,0.0001,0.03665771484375,4884.74267578125,814.97
10402.725,336,1605632,1061.85,49,4771,,,,,,,,,,,,,
10459.135,336,1638400,1070.33,50,4863,38851.888354492185,0.00021256073778204155,2960,0.39151743054389954,0.2,11104.4326171875,0.5133652091026306,-1.9161380190402268,0.006312212,0.0001,0.04625244140625,,
10453.829,337,1671168,1073.41,51,4958,29340.92005004883,0.0001933366962475702,2970,0.39143913984298706,0.2,7920.23388671875,0.5728028118610382,-1.9156952803954481,0.004187781,0.0001,0.022064208984375,,
10711.571,337,1703936,1100.62,52,5050,29153.81669921875,-0.0009049136802786961,2980,0.3913622200489044,0.2,9214.3720703125,0.6618868112564087,-1.9148996461182832,0.0049378527,0.0001,0.033819580078125,,
11621.254,337,1736704,1163.73,53,5143,29069.506330871583,-0.0004267897231329698,2990,0.3913291096687317,0.2,7918.59375,0.646857738494873,-1.9143256096169352,0.0053018797,0.0001,0.0304290771484375,,
11369.92,337,1769472,1140.09,54,5238,33698.192123413086,0.0009583483948517824,3000,0.3912914991378784,0.2,7544.32275390625,0.5707568526268005,-1.9139466376975178,0.0050483337,0.0001,0.03653564453125,,
11766.492,337,1802240,1167.38,55,5332,30632.36982574463,0.0005903640463657212,3010,0.3911990225315094,0.2,9103.0029296875,0.6005711555480957,-1.9133181968703865,0.0057875016,0.0001,0.0415008544921875,,
11062.872,338,1835008,1131.05,56,5425,31560.48610534668,-9.108565536735114e-05,3020,0.3911733329296112,0.2,11520.2412109375,0.5742783844470978,-1.9126900410279633,0.0053732623,0.0001,0.036865234375,,
11302.361,338,1867776,1181.08,57,5520,27712.833937072755,-0.00019638141311588696,3030,0.39120587706565857,0.2,8284.07421875,0.6833840012550354,-1.912714985758066,0.004862669,0.0001,0.0300933837890625,,
10658.185,338,1900544,1175.28,58,5615,46469.3263748169,-0.0008214336117816856,3040,0.3912510573863983,0.2,30546.388671875,0.5513819754123688,-1.9131038928404451,0.0045129955,0.0001,0.0300506591796875,,
10500.946,338,1933312,1179.69,59,5711,184696.1106414795,0.0002318760150956223,3050,0.3911924660205841,0.2,224803.15625,0.4979206919670105,-1.9130100071430207,0.0057310006,0.0001,0.0437103271484375,,
10869.836,338,1966080,1215.27,60,5803,29935.54368133545,-0.00042765658199641623,3060,0.3911723494529724,0.2,11462.189453125,0.6245684325695038,-1.9126412531360983,0.0044812374,0.0001,0.0264251708984375,,
10409.55,338,1998848,1165.32,61,5902,88212.21049499512,0.00012745580388582312,3070,0.39116841554641724,0.2,74813.5,0.4695414900779724,-1.9125463398173452,0.006724395,0.0001,0.042694091796875,,
10655.777,338,2031616,1144.82,62,5994,28948.453575134277,0.0007863661649025744,3080,0.39116352796554565,0.2,8450.861328125,0.6514453291893005,-1.9125228168442845,0.005272318,0.0001,0.039434814453125,,
