rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
588.45,256,360448,11,1402,1083.9893,0.3607347011566162,0.03563677,661.5490112304688,0.6501824259757996,0.333514404296875,0.009434807334037032,1330,0.2,4475.831073379517,0.001,-3.94006958398968,,
585.49,258,393216,12,1522,1342.318,0.3846539258956909,0.03487568,1798.283203125,0.648131251335144,0.3408447265625,0.007994589869849734,1340,0.2,4911.582609653473,0.001,-3.9213229143992065,,
596.67,258,425984,13,1649,1209.1588,0.3771568536758423,0.034984175,881.896240234375,0.6443237066268921,0.336602783203125,0.00704337891547766,1350,0.2,4147.755209827423,0.001,-3.902709826640785,,
592.5,258,458752,14,1772,1182.0079,0.458739697933197,0.03322588,954.6262817382812,0.6419335007667542,0.312896728515625,0.006217088967969175,1360,0.2,4744.7133685112,0.001,-3.8868733691051602,,
590.21,260,491520,15,1890,1008.4587,0.37008512020111084,0.031545885,619.979736328125,0.6373318433761597,0.314654541015625,0.007490347481507342,1370,0.2,4964.040628814697,0.001,-3.8651403089985252,,
589.68,261,524288,16,2008,840.2928,0.5051751136779785,0.029704493,717.8961181640625,0.6319853663444519,0.308599853515625,0.005858258510488668,1380,0.2,3479.8855043888093,0.001,-3.8327807284891606,,
579.3,262,557056,17,2126,1049.0651,0.4470948576927185,0.031290226,898.523193359375,0.6309217214584351,0.3033050537109375,0.004570326131397451,1390,0.2,4665.087607097626,0.001,-3.814427083916962,,
578.18,262,589824,18,2243,858.3494,0.6363561451435089,0.028414026,587.3526000976562,0.6283358931541443,0.28236083984375,0.0027582487698964544,1400,0.2,3211.0314802646635,0.001,-3.7985144551843404,,
588.13,263,622592,19,2364,1120.517,0.6061716377735138,0.026010185,506.5613098144531,0.6265991926193237,0.2712860107421875,0.002986886342296202,1410,0.2,4016.392983150482,0.001,-3.7874068604782223,,
597.57,263,655360,20,2486,1556.5646,0.5989940464496613,0.029257132,376.5682373046875,0.6242685317993164,0.288824462890625,0.004350707855337532,1420,0.2,3529.2847041130067,0.001,-3.7759089978411793,,
600.52,264,688128,21,2604,1584.6919,0.5547188520431519,0.025555905,1294.00244140625,0.62069171667099,0.275830078125,0.0030556479960068827,1430,0.2,3629.497731542587,0.001,-3.755876772850752,,
591.91,264,720896,22,2721,1411.0134,0.4892016649246216,0.024435148,642.1971435546875,0.6208553314208984,0.258343505859375,0.003107069671386853,1440,0.2,4270.9386529922485,0.001,-3.747425097413361,,
586.54,265,753664,23,2838,1096.7618,0.4835914969444275,0.026965167,1933.5150146484375,0.6191677451133728,0.277447509765625,0.0037889721910687514,1450,0.2,4306.325988864899,0.001,-3.743428853340447,,
585.1,265,786432,24,2956,1008.61017,0.6250901222229004,0.027552323,602.9259033203125,0.6151100397109985,0.275677490234375,0.003204580293095205,1460,0.2,3031.042528653145,0.001,-3.718868866190314,,
590.48,266,819200,25,3073,1296.8712,0.547177791595459,0.027129024,496.4503173828125,0.6138980984687805,0.27635498046875,0.003749694590078434,1470,0.2,3090.4612159729004,0.001,-3.7012608498334885,,
601.0,266,851968,26,3191,1444.5604,0.46491068601608276,0.028614905,305.3936462402344,0.6109442710876465,0.296240234375,0.0037671403939384617,1480,0.2,3213.781408119202,0.001,-3.688106056675315,,
590.25,267,884736,27,3308,1564.5739,0.42437249422073364,0.02748407,456.8230895996094,0.6082689166069031,0.2879608154296875,0.0033783437207603128,1490,0.2,3872.3321732997892,0.001,-3.670290779694915,,
595.33,267,917504,28,3426,1450.9645,0.43633776903152466,0.028444963,482.3783264160156,0.6042496562004089,0.280523681640625,0.003241858786896046,1500,0.2,3407.9280146598817,0.001,-3.645882483571768,,
597.0,267,950272,29,3547,1517.6193,0.43597376346588135,0.029330537,391.5958557128906,0.6009718179702759,0.28382568359375,0.0034370462692095314,1510,0.2,3406.547405600548,0.001,-3.62078543137759,,
589.67,268,983040,30,3667,1638.0983,0.3942785859107971,0.029941227,653.8130493164062,0.595870852470398,0.3005859375,0.005573049250779149,1520,0.2,4207.092204713821,0.001,-3.594209536537528,,
588.14,268,1015808,31,3786,1396.5496,0.4894940257072449,0.029295474,624.0270385742188,0.5934134721755981,0.2848358154296875,0.002355670444194402,1530,0.2,3490.80950050354,0.001,-3.569315805658698,,
589.08,268,1048576,32,3903,1547.6257,0.4701054096221924,0.02861008,434.5723876953125,0.5911442041397095,0.2780181884765625,0.0031572312236676225,1540,0.2,3210.82449092865,0.001,-3.5520615933462976,,
594.61,268,1081344,33,4021,1529.8164,0.4284263253211975,0.031596288,707.7300415039062,0.5873671174049377,0.3088165283203125,0.005086439623846672,1550,0.2,4049.3846366882326,0.001,-3.533250694349408,,
601.0,269,1114112,34,4139,1431.4922,0.49244368076324463,0.030832283,326.498291015625,0.585100531578064,0.29854736328125,0.005797090414489503,1560,0.2,2971.0017868995665,0.001,-3.513075044192374,,
596.65,269,1146880,35,4259,1722.6039,0.5295228362083435,0.0315774,497.7298278808594,0.5853790044784546,0.3057952880859375,0.004561509046106948,1570,0.2,3598.6316118240356,0.001,-3.507498265430331,,
596.65,268,1179648,36,4386,1540.6111,0.49368834495544434,0.032420382,596.77294921875,0.5829437971115112,0.3044830322265625,0.005944048878154718,1580,0.2,3459.2971127033234,0.001,-3.4952686596661806,,
601.0,268,1212416,37,4514,1450.848,0.5273247063159943,0.027699102,267.4228515625,0.5810725688934326,0.28363037109375,0.004634624783102481,1590,0.2,2668.5221063137055,0.001,-3.481927194818854,,
601.0,268,1245184,38,4642,1483.4569,0.5324473679065704,0.033251442,1078.2110595703125,0.5792839527130127,0.331829833984375,0.00748616685414163,1600,0.2,3605.708492803574,0.001,-3.4724086007103323,,
599.82,268,1277952,39,4767,1537.4801,0.496177613735199,0.029309073,507.0196228027344,0.5784206986427307,0.2866790771484375,0.003989590659330133,1610,0.2,4252.231928062439,0.001,-3.4629579823464156,,
594.58,267,1310720,40,4896,1612.5302,0.5544340312480927,0.028162144,483.4842529296875,0.5763370990753174,0.2863128662109375,0.00405808150262601,1620,0.2,2787.7632806539536,0.001,-3.4542400635778905,,
595.76,267,1343488,41,5023,1529.3445,0.5878528952598572,0.02913637,512.03857421875,0.5740067958831787,0.28968505859375,0.004243073454927071,1630,0.2,3215.7461288928985,0.001,-3.4391774239018558,,
600.09,267,1376256,42,5151,1386.9526,0.6098504662513733,0.035755992,358.71087646484375,0.5737054944038391,0.3248748779296875,0.006204166270254064,1640,0.2,2782.828826594353,0.001,-3.4352859519422054,,
600.09,267,1409024,43,5274,1427.0602,0.5360729396343231,0.027330864,310.4578552246094,0.5716611742973328,0.280419921875,0.003375437602699094,1650,0.2,3161.593113493919,0.001,-3.4270903043448926,,
595.96,267,1441792,44,5397,1447.728,0.5823058485984802,0.027977036,335.8983459472656,0.5685626268386841,0.280859375,0.004461279176211974,1660,0.2,3310.6832304239274,0.001,-3.3986085871234537,,
591.76,267,1474560,45,5521,1366.8784,0.6285978555679321,0.028157339,368.9573059082031,0.5634838342666626,0.2814727783203125,0.0020172322960206658,1670,0.2,2687.3029084205627,0.001,-3.369995757192373,,
601.0,266,1507328,46,5648,1475.3623,0.628266841173172,0.027428832,413.41668701171875,0.561846137046814,0.2883148193359375,0.0031912610931613015,1680,0.2,2742.0183831453323,0.001,-3.3516341887414454,,
595.51,266,1540096,47,5776,1538.3582,0.5653879046440125,0.030560888,571.0957641601562,0.5602207183837891,0.2959808349609375,0.004834960647349363,1690,0.2,4003.2950117588043,0.001,-3.3362439818680287,,
589.81,266,1572864,48,5903,1569.8558,0.6172285974025726,0.027303994,485.47235107421875,0.5601861476898193,0.271099853515625,0.002678537005704129,1700,0.2,2951.1833544254305,0.001,-3.340983616001904,,
,,1600000,,,,0.6303535103797913,0.02959582,456.6561279296875,0.5586658120155334,0.27333984375,0.0032020094597100977,1710,0.2,3133.4873799324037,0.001,-3.3320006635040045,2748.2275390625,489.67
588.74,257,1605632,49,6244,1829.9502,,,,,,,,,,,,,
587.11,257,1638400,50,6373,1849.555,0.587244063615799,0.030407384,2034.650146484375,0.5548416376113892,0.295263671875,0.004868287706631236,1720,0.2,3779.451392889023,0.001,-3.3081435944885014,,
587.98,256,1671168,51,6503,1587.8304,0.6083455979824066,0.027603237,1264.7335205078125,0.5506533980369568,0.271295166015625,0.0030742123219170024,1730,0.2,3292.732373762131,0.001,-3.2817757105454803,,
593.47,256,1703936,52,6630,1695.1458,0.6298854649066925,0.027199522,443.14398193359375,0.5480965375900269,0.277838134765625,0.0036231262740329838,1740,0.2,2956.4470178604124,0.001,-3.257464705966413,,
598.88,257,1736704,53,6748,1735.9231,0.6009704768657684,0.027963888,408.095947265625,0.5458425283432007,0.280413818359375,0.0035611129780591,1750,0.2,3719.518518924713,0.001,-3.235267268680036,,
599.39,257,1769472,54,6872,1643.9586,0.5649961531162262,0.027883584,363.2393798828125,0.5424740314483643,0.2710662841796875,0.0032909989731706446,1760,0.2,3603.1820041656492,0.001,-3.216577358730137,,
598.68,257,1802240,55,7002,1489.3022,0.5815774202346802,0.027237467,595.8189086914062,0.5386922359466553,0.2756134033203125,0.0031239448271662695,1770,0.2,3710.816237068176,0.001,-3.1891883078962566,,
598.68,257,1835008,56,7129,1641.7383,0.6394723057746887,0.029305914,366.0855712890625,0.5361295938491821,0.29661865234375,0.0046874048393874546,1780,0.2,3027.1159744262695,0.001,-3.1601475538685917,,
600.52,257,1867776,57,7252,1974.6577,0.639714777469635,0.026747221,1037.9705810546875,0.5320675373077393,0.283343505859375,0.004416340889292769,1790,0.2,3363.091302013397,0.001,-3.141077763400972,,
597.59,257,1900544,58,7378,1863.8679,0.6263963878154755,0.028789569,438.8830871582031,0.5290459394454956,0.287249755859375,0.0027787294742665837,1800,0.2,3429.9583146572113,0.001,-3.1142210461199284,,
582.85,257,1933312,59,7504,1582.5908,0.6671157777309418,0.030450134,1029.35498046875,0.5242044925689697,0.2844329833984375,0.0033075982546506566,1810,0.2,3962.8983788967134,0.001,-3.081248781643808,,
584.12,257,1966080,60,7638,1601.3215,0.6819144487380981,0.025961578,546.1165161132812,0.5217820405960083,0.2623931884765625,0.002862741369244759,1820,0.2,3879.776084470749,0.001,-3.060783719085157,,
588.89,257,1998848,61,7772,1687.3124,0.643436461687088,0.028035965,535.5499267578125,0.5191818475723267,0.286602783203125,0.004403876606647828,1830,0.2,3681.5003628730774,0.001,-3.039269256219268,,
592.33,256,2031616,62,7908,1574.1117,0.6394740343093872,0.026641807,651.0036010742188,0.5180678367614746,0.26929931640625,0.0032051800082626867,1840,0.2,3737.768976736069,0.001,-3.029132647998631,,
