time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
28,143.21466,5156,301.0,917504,177,899.5663101270795,0.0001,0.0244476318359375,-5.068775263382122,233.20736694335938,0.5944786965847015,0.2,270,0.0038102963,-0.0018914717279926662,0.8616676926612854,,
29,185.99615,5351,301.0,950272,177,605.8933355890215,0.0001,0.0228302001953125,-5.0351098564453425,115.72028350830078,0.7292269468307495,0.2,280,0.00444261,-0.0016961211217335404,0.8514357805252075,,
30,169.80034,5545,301.0,983040,177,1212.1337202601135,0.0001,0.0238922119140625,-5.005500839650631,173.65170288085938,0.6015738844871521,0.2,290,0.004060391,-0.0023729457870786063,0.8472203016281128,,
31,187.10484,5738,301.0,1015808,177,1460.4459858350456,0.0001,0.0162689208984375,-4.984654784342274,173.3378448486328,0.5523011386394501,0.2,300,0.004248393,-0.0012426927617866569,0.8439245223999023,,
32,195.99379,5932,301.0,1048576,176,1187.1344295978547,0.0001,0.01578369140625,-4.976910474989563,204.50216674804688,0.5927152633666992,0.2,310,0.0037194341,-0.0008194900134640193,0.8444377183914185,,
33,266.3376,6126,301.0,1081344,176,2118.6615994691847,0.0001,0.0268951416015625,-4.971948495740071,172.43019104003906,0.4597788453102112,0.2,320,0.0046804426,-0.002107907576260004,0.8406926393508911,,
34,220.6775,6320,301.0,1114112,176,1427.8690238438546,0.0001,0.027557373046875,-4.943107038130984,208.2608642578125,0.5000104606151581,0.2,330,0.0046487604,-0.0022522194317275536,0.8345800638198853,,
35,228.99915,6513,301.0,1146880,176,1258.2194051474332,0.0001,0.018951416015625,-4.906562852114439,397.4483337402344,0.5990049242973328,0.2,340,0.004215408,-0.0013754782436194545,0.8257718682289124,,
36,217.4649,6707,301.0,1179648,175,1879.2665323004126,0.0001,0.0243438720703125,-4.880945358751342,120.91413879394531,0.5307425856590271,0.2,350,0.004261393,-0.0019645539471810024,0.8229208588600159,,
37,273.28412,6900,301.0,1212416,175,1554.427298861742,0.0001,0.038116455078125,-4.8617997344583275,16585.2421875,0.5983187258243561,0.2,360,0.004981232,-0.00329369190401394,0.8194875717163086,,
38,207.03027,7096,301.0,1245184,175,1288.1168590098619,0.0001,0.0380523681640625,-4.825125979399308,220.5960693359375,0.5499372184276581,0.2,370,0.005270981,-0.003639904346550793,0.810853123664856,,
39,256.78464,7291,301.0,1277952,175,1299.9578852429986,0.0001,0.028472900390625,-4.813361055729911,229.1261749267578,0.6055414080619812,0.2,380,0.0041743834,-0.002719535873040968,0.8126834630966187,,
40,282.2498,7484,301.0,1310720,175,1834.048462331295,0.0001,0.0469451904296875,-4.807427435507998,215.35049438476562,0.5281179249286652,0.2,390,0.00557547,-0.004335245991433112,0.8106290698051453,,
41,263.49463,7678,301.0,1343488,174,1586.8372846782208,0.0001,0.01358642578125,-4.804659191938117,205.49122619628906,0.5644410252571106,0.2,400,0.0033554356,-0.001290078528398908,0.8096022605895996,,
42,288.84027,7872,301.0,1376256,174,987.3804357677698,0.0001,0.0267730712890625,-4.773503027064725,204.25140380859375,0.6069371700286865,0.2,410,0.0045916773,-0.002190248425961272,0.8031324148178101,,
43,284.05722,8066,301.0,1409024,174,1813.5841100975872,0.0001,0.023492431640625,-4.749784157285466,213.1879119873047,0.5004243552684784,0.2,420,0.0036891701,-0.0015661297428721354,0.7987142205238342,,
44,287.29712,8259,301.0,1441792,174,1546.5586272135376,0.0001,0.0230072021484375,-4.7133246956393124,138.62179565429688,0.5419471263885498,0.2,430,0.0044557927,-0.0019360478727207919,0.7903807163238525,,
45,324.43375,8453,301.0,1474560,174,2130.418823661655,0.0001,0.0278106689453125,-4.687834521895274,257.179931640625,0.43058210611343384,0.2,440,0.004564169,-0.002417675167600919,0.7876108884811401,,
46,339.3235,8648,301.0,1507328,174,2403.485857874155,0.0001,0.0345916748046875,-4.662090064678341,1397.3076171875,0.417378306388855,0.2,450,0.0049105296,-0.002392642662846356,0.7826933860778809,,
47,387.0497,8842,301.0,1540096,174,2368.996012748778,0.0001,0.051220703125,-4.635001811990515,259.9272766113281,0.42278164625167847,0.2,460,0.0056490316,-0.004115386712658165,0.7783974409103394,,
48,378.65747,9036,301.0,1572864,174,2159.5934510320426,0.0001,0.0360870361328125,-4.607280591269955,1215.8115234375,0.400105357170105,0.2,470,0.0056395736,-0.002415184810354276,0.7732954025268555,,
,,,,1600000,,3426.5073396533726,0.0001,0.020147705078125,-4.585594704560935,733.7615966796875,0.2855975031852722,0.2,480,0.0037842372,-0.0016513876344788514,0.7705942392349243,-4172.740234375,187.89
49,197.79233,9262,294.73,1605632,173,,,,,,,,,,,,,
50,365.03897,9455,301.0,1638400,173,13449.939002634585,0.0001,0.0400360107421875,-4.55914746010676,217.20013427734375,0.10367989540100098,0.2,490,0.0048463,-0.002954060293063776,0.7654445171356201,,
51,362.2536,9649,301.0,1671168,173,1598.955880124867,0.0001,0.01707763671875,-4.532140518818051,566.6746826171875,0.47331589460372925,0.2,500,0.0040707076,-0.0020411066823157855,0.7614594101905823,,
52,377.5864,9843,301.0,1703936,173,1862.7818994298577,0.0001,0.0173004150390625,-4.505867142789066,188.97035217285156,0.3927639126777649,0.2,510,0.003224914,-0.0014990727111126034,0.756135106086731,,
53,396.23798,10036,301.0,1736704,173,2036.827869579196,0.0001,0.014068603515625,-4.483680318761617,212.94696044921875,0.39419031143188477,0.2,520,0.0034708618,-0.0015334725530294691,0.753174901008606,,
54,367.74762,10230,301.0,1769472,172,3326.43112500906,0.0001,0.0278533935546875,-4.464539388427511,31976.576171875,0.2512713670730591,0.2,530,0.0049980544,-0.0017565525768532097,0.7501599192619324,,
55,352.36368,10423,301.0,1802240,172,1708.601404413581,0.0001,0.0312164306640625,-4.453783703176304,259.0595397949219,0.39040952920913696,0.2,540,0.005038874,-0.003304423727070116,0.7485664486885071,,
56,371.804,10617,301.0,1835008,172,1913.365075865388,0.0001,0.049920654296875,-4.4382292463444175,283.1843566894531,0.3563159704208374,0.2,550,0.0052383896,-0.001933864164300303,0.7487386465072632,,
57,352.3375,10812,301.0,1867776,172,2554.430849097669,0.0001,0.05859375,-4.419003229727968,258.0353088378906,0.3661423921585083,0.2,560,0.0054404484,-0.003004168601941615,0.7435359954833984,,
58,369.60934,11006,301.0,1900544,172,1690.3949434146284,0.0001,0.0729339599609375,-4.390545402048156,199.56069946289062,0.4557287096977234,0.2,570,0.0060553025,-0.0036356362164497113,0.7383280992507935,,
59,345.0244,11200,301.0,1933312,172,1975.3399579167367,0.0001,0.045489501953125,-4.36754421419464,429.3204345703125,0.3462851047515869,0.2,580,0.0049292254,-0.0014798537582692006,0.7353508472442627,,
60,369.95425,11393,301.0,1966080,172,1664.7061516210438,0.0001,0.0489349365234375,-4.345456582773477,185.83090209960938,0.25551891326904297,0.2,590,0.0060133627,-0.0007894196762549654,0.7309902310371399,,
61,350.2037,11587,301.0,1998848,172,1429.3245622634888,0.0001,0.0543853759765625,-4.3251783371903,226.6844024658203,0.24316471815109253,0.2,600,0.006086465,-0.0007163399143792048,0.7279040813446045,,
62,448.2256,11781,301.0,2031616,172,1310.6264869391919,0.0001,0.06494140625,-4.317720748437568,242.37469482421875,0.3401036262512207,0.2,610,0.006701109,-0.0007444986136533771,0.727427065372467,,
