time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
8612,50,11757.584,190,1132.43,1638400,0.0001,0.5776101052761078,7547.0,140565.746692276,-1.8890203250572086,0.2,0.006765624,0.000109627305300819,0.388777494430542,0.0563446044921875,2960,,
8773,51,11816.211,190,1170.07,1671168,0.0001,0.5716158747673035,9190.390625,31406.303669929504,-1.8876888424623757,0.2,0.006606884,0.0013822117769905161,0.38860881328582764,0.0536163330078125,2970,,
8934,52,11828.495,190,1155.4,1703936,0.0001,0.6616206169128418,4589.54541015625,59791.92239646912,-1.8862962529063225,0.2,0.0074459836,-0.00047275938618440705,0.3885059356689453,0.06751708984375,2980,,
9092,53,11710.845,190,1114.66,1736704,0.0001,0.6341894567012787,7038.10498046875,24684.63475780487,-1.8847912184894084,0.2,0.006972229,-0.00037183877198003755,0.38830801844596863,0.059674072265625,2990,,
9252,54,11241.528,191,1077.76,1769472,0.0001,0.6829414069652557,8986.6005859375,43809.541100692746,-1.8836545646656304,0.2,0.0067618988,0.0012777431783433713,0.38828110694885254,0.070977783203125,3000,,
9419,55,10822.824,191,1076.16,1802240,0.0001,0.5482272207736969,6183.8427734375,64989.10584907532,-1.8830536221154035,0.2,0.0060610613,0.00013871077544536092,0.38818442821502686,0.050823974609375,3010,,
9587,56,10108.07,191,1079.52,1835008,0.0001,0.6779446303844452,6238.1484375,118089.76589317321,-1.882287250738591,0.2,0.0071251756,0.00047052766767592403,0.38814473152160645,0.062066650390625,3020,,
9750,57,10344.011,191,1126.3,1867776,0.0001,0.6766647100448608,41837.546875,214444.29154930115,-1.8815175542142242,0.2,0.0074764285,0.0005598584355993808,0.38802194595336914,0.0672943115234375,3030,,
9912,58,10938.254,191,1126.64,1900544,0.0001,0.7681765109300613,4778.5791015625,82579.58358650208,-1.8800756657030433,0.2,0.0067842714,0.0006626082600632799,0.3878699243068695,0.05997314453125,3040,,
10078,59,12029.347,191,1188.61,1933312,0.0001,0.6263315379619598,8884.1240234375,26466.764478492736,-1.8787955827545375,0.2,0.0070410552,-0.0001477759527915623,0.38776251673698425,0.0614471435546875,3050,,
10242,60,12311.744,191,1197.74,1966080,0.0001,0.8262403607368469,3155.525390625,45680.14414634705,-1.876444071903825,0.2,0.007531299,0.0008212418349103246,0.38739871978759766,0.0692169189453125,3060,,
10407,61,11939.363,192,1218.15,1998848,0.0001,0.7446231842041016,2939.947265625,124476.7575340271,-1.874110086588189,0.2,0.0071851835,0.0010614467305003928,0.3873390257358551,0.065020751953125,3070,,
10570,62,11830.54,192,1245.16,2031616,0.0001,0.7050585150718689,212356.03125,167110.74077568055,-1.8732211392372846,0.2,0.0071098804,0.0004051386848004768,0.3872262239456177,0.0598419189453125,3080,,
