rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
1023.06,2958,9081.231,851968,287,26,-1.910204981546849,0.0007606122200741084,0.2,2720,0.0001,0.006800209,0.062396240234375,0.5924796164035797,0.39087894558906555,6525.72802734375,23579.282398223877,,
1025.5,3074,9169.583,884736,287,27,-1.9083709192462266,0.00023376020235446048,0.2,2730,0.0001,0.0066954317,0.0576019287109375,0.5814082324504852,0.39072349667549133,5878.27490234375,24727.31815376282,,
1047.78,3190,9700.626,917504,287,28,-1.9075382942333818,0.0005897927117075596,0.2,2740,0.0001,0.005719819,0.0459320068359375,0.48845815658569336,0.39068716764450073,11593.1640625,27569.349105072022,,
1055.9,3308,9926.106,950272,287,29,-1.9066287442110479,0.00033676220027700765,0.2,2750,0.0001,0.005683125,0.0483306884765625,0.6073038280010223,0.39053353667259216,5201.9677734375,22607.034171485902,,
1077.67,3424,10195.514,983040,287,30,-1.9057242923416198,0.00041701033878780434,0.2,2760,0.0001,0.006112824,0.05494384765625,0.5702444911003113,0.3905026912689209,7842.4560546875,24301.385660362244,,
1011.39,3539,9451.185,1015808,287,31,-1.9048090149182826,0.0004158557854680112,0.2,2770,0.0001,0.0064946353,0.0596221923828125,0.5931984782218933,0.39034369587898254,4458.24365234375,24311.320532798767,,
1002.24,3654,9354.68,1048576,286,32,-1.9035184106789529,0.00015164617234404433,0.2,2780,0.0001,0.007081463,0.064715576171875,0.5241205096244812,0.390267014503479,5067.45361328125,26052.432445335387,,
1017.69,3766,9604.975,1081344,287,33,-1.9020223358646036,0.0003707634194142884,0.2,2790,0.0001,0.0061264224,0.0483642578125,0.5788764953613281,0.39004626870155334,5665.28466796875,25241.557340240477,,
1011.54,3882,9553.655,1114112,286,34,-1.9003115193452687,-0.0002559739445132436,0.2,2800,0.0001,0.0065251845,0.049847412109375,0.5177755057811737,0.3899560272693634,6824.18505859375,25710.317356300355,,
967.72,4006,9303.291,1146880,286,35,-1.8998906162101776,0.00028427521010598866,0.2,2810,0.0001,0.0057146586,0.04735107421875,0.6351728439331055,0.38996660709381104,4717.9892578125,23517.47909755707,,
970.68,4124,9287.313,1179648,286,36,-1.8995261724106967,0.00027736211977753556,0.2,2820,0.0001,0.00553272,0.0422576904296875,0.537095844745636,0.3898724317550659,10483.2998046875,27282.53098678589,,
980.97,4244,9546.041,1212416,285,37,-1.8985239348839968,-0.000513450002472382,0.2,2830,0.0001,0.005543209,0.0434356689453125,0.5918025076389313,0.3897642195224762,6328.94482421875,24845.81772098541,,
1012.82,4360,9444.998,1245184,285,38,-1.8969952477607877,-0.0012756432188325562,0.2,2840,0.0001,0.0065071695,0.050213623046875,0.6151533126831055,0.38955461978912354,7784.08935546875,22135.075121307375,,
1011.88,4476,9428.56,1277952,285,39,-1.8955049104522914,-0.0006017253392201383,0.2,2850,0.0001,0.0063108364,0.0505889892578125,0.49408650398254395,0.3894626796245575,8887.0224609375,27550.917323875427,,
995.79,4596,9249.4,1310720,285,40,-1.894393673725426,1.8908961919805733e-05,0.2,2860,0.0001,0.0064396765,0.0510406494140625,0.5357576310634613,0.38931548595428467,12151.0205078125,26559.709943962098,,
995.24,4715,9367.617,1343488,284,41,-1.8938274938147515,0.0007462599965947448,0.2,2870,0.0001,0.0061848555,0.0511138916015625,0.5607460737228394,0.3893839418888092,8589.802734375,24808.557850837708,,
932.95,4837,8481.694,1376256,284,42,-1.8936270819511265,-0.00024098758713080314,0.2,2880,0.0001,0.006044414,0.0470428466796875,0.5298055708408356,0.38925546407699585,10100.6259765625,29294.85677986145,,
972.3,4953,8797.845,1409024,284,43,-1.8930762260220946,-0.0004098883713595569,0.2,2890,0.0001,0.0069557047,0.057720947265625,0.518240362405777,0.38927748799324036,5711.3525390625,31327.575899887084,,
980.72,5074,9233.45,1441792,284,44,-1.8930612180847675,0.00041187930746673375,0.2,2900,0.0001,0.00674178,0.0608734130859375,0.5023864209651947,0.38922274112701416,7628.43505859375,28536.34702835083,,
1075.8,5195,9934.761,1474560,283,45,-1.8917588641867042,-0.0004615284391547902,0.2,2910,0.0001,0.0066437623,0.060101318359375,0.5459002256393433,0.3890365958213806,7555.2861328125,26671.694664573668,,
1054.56,5310,9523.223,1507328,283,46,-1.8902788595762103,4.642435942514567e-05,0.2,2920,0.0001,0.006024373,0.0469390869140625,0.2781497836112976,0.3889511525630951,9520.697265625,156898.71978416442,,
1016.23,5422,8387.601,1540096,284,47,-1.8893422750290483,0.0007456023546183133,0.2,2930,0.0001,0.007026401,0.0567962646484375,0.44933754205703735,0.38881736993789673,6112.873046875,69845.20163917542,,
994.34,5536,8747.67,1572864,284,48,-1.888203682610765,0.00034762784007398296,0.2,2940,0.0001,0.006110945,0.0491973876953125,0.5028030872344971,0.3887507915496826,8644.9912109375,111779.5632736206,,
,,,1600000,,,-1.8873993277549743,0.00019284302725282033,0.2,2950,0.0001,0.005862424,0.0449798583984375,0.492310106754303,0.3886491358280182,9520.18359375,29024.111853408813,914.89,5468.91943359375
1004.2,6011,9210.617,1605632,267,49,,,,,,,,,,,,,
1030.68,6128,9753.155,1638400,267,50,-1.8858325546607375,-0.0003236110131183523,0.2,2960,0.0001,0.0060118334,0.0502471923828125,0.5726035833358765,0.388434499502182,3526.64208984375,22775.634168815614,,
1054.81,6244,10571.269,1671168,267,51,-1.884239745978266,0.00016752200081100456,0.2,2970,0.0001,0.0063830456,0.051495361328125,0.5511471629142761,0.38834625482559204,7348.9375,25382.933323478697,,
1020.94,6360,10027.583,1703936,267,52,-1.88288679481484,0.00023082999196049058,0.2,2980,0.0001,0.0070477445,0.061260986328125,0.5755985379219055,0.3881850838661194,9910.71484375,27585.46926269531,,
1048.96,6476,10261.988,1736704,268,53,-1.881262860679999,0.0003579918558898498,0.2,2990,0.0001,0.006562895,0.0551544189453125,0.5774653553962708,0.388003945350647,8730.93359375,25795.917457962038,,
1021.7,6595,9955.521,1769472,268,54,-1.880011456925422,0.0003209296884961077,0.2,3000,0.0001,0.0063156956,0.0508270263671875,0.541289746761322,0.38798755407333374,5075.91455078125,31968.331252098083,,
1070.12,6713,10593.255,1802240,268,55,-1.8788950133137405,-0.0005556531255024311,0.2,3010,0.0001,0.0058039213,0.0435089111328125,0.6115623712539673,0.3877551853656769,7965.24462890625,30773.188984107972,,
1073.38,6829,10483.354,1835008,268,56,-1.8767260045744478,0.0003519840884109726,0.2,3020,0.0001,0.0067460295,0.05555419921875,0.666294515132904,0.3875729441642761,4882.72216796875,22423.025119400023,,
1101.34,6947,11031.648,1867776,268,57,-1.8755920737981797,-0.00037359583602665226,0.2,3030,0.0001,0.006819496,0.0645782470703125,0.6206463277339935,0.38755008578300476,6054.9013671875,23596.697459602357,,
1048.92,7063,10320.634,1900544,269,58,-1.874775654124096,0.0003277436990174465,0.2,3040,0.0001,0.006045082,0.05201416015625,0.6651594936847687,0.38738149404525757,3210.25537109375,23087.113659095765,,
1026.17,7184,10010.289,1933312,269,59,-1.8734400009270757,-0.0006730306617100723,0.2,3050,0.0001,0.0052046874,0.0391632080078125,0.6107830107212067,0.38728010654449463,19712.908203125,25059.89495792389,,
1083.96,7307,11069.762,1966080,269,60,-1.8725468885619194,0.00019684226408571702,0.2,3060,0.0001,0.0060940087,0.0468994140625,0.6040890514850616,0.3872281312942505,4434.67578125,22796.042558288573,,
1102.43,7426,11410.395,1998848,269,61,-1.8712957964278758,0.00041498551800032144,0.2,3070,0.0001,0.0059234914,0.046746826171875,0.663402795791626,0.3870465159416199,4921.9716796875,22462.584938240052,,
1041.03,7543,10815.548,2031616,269,62,-1.8700014102738352,-0.000157210028191912,0.2,3080,0.0001,0.0056314766,0.0421051025390625,0.6113972663879395,0.3869694769382477,7826.02783203125,23764.413584327696,,
