rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/std,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
1090.82,819200,25,354,2310,7846.0396,4.5040542318020016e-05,0.39356154203414917,0.0227935791015625,0.4557054042816162,0.2,0.0001,16468.5078125,0.0046359566,43475.79739379883,2710,-1.9370312679558992,,
1127.71,851968,26,354,2405,8375.387,5.0902146904263644e-05,0.39355403184890747,0.030419921875,0.441411554813385,0.2,0.0001,13495.4326171875,0.0049339966,40090.07802734375,2720,-1.936865259334445,,
1146.52,884736,27,353,2499,8754.19,0.00023145155755628367,0.393480122089386,0.02701416015625,0.46650582551956177,0.2,0.0001,17241.001953125,0.0048699765,40020.064453125,2730,-1.9364593520760536,,
1154.22,917504,28,353,2593,8718.718,8.184888865798712e-05,0.39341384172439575,0.030499267578125,0.5227274894714355,0.2,0.0001,15338.8046875,0.0053771795,42770.475549316405,2740,-1.9357178416103125,,
1153.57,950272,29,353,2689,8810.581,0.00022464637222583406,0.3933904767036438,0.026800537109375,0.48235148191452026,0.2,0.0001,13278.2802734375,0.0049007265,40229.664080810544,2750,-1.9352487973868846,,
1180.84,983040,30,352,2790,9404.853,-0.00031600130459992216,0.3933357298374176,0.0389495849609375,0.5064690709114075,0.2,0.0001,14317.705078125,0.0061173504,43483.87430419922,2760,-1.934845307096839,,
1206.88,1015808,31,351,2893,10082.364,-0.000563813143526204,0.3933144211769104,0.0329864501953125,0.5097077190876007,0.2,0.0001,15883.1435546875,0.0057575325,41542.88407592774,2770,-1.9344767231494189,,
1210.13,1048576,32,350,2993,10560.777,7.321185075852555e-05,0.39326366782188416,0.0222900390625,0.5095543563365936,0.2,0.0001,16928.484375,0.004252062,42154.20249023438,2780,-1.9341130431741476,,
1152.66,1081344,33,350,3087,10043.452,0.0006034084213752067,0.39322516322135925,0.03671875,0.46876955032348633,0.2,0.0001,17175.912109375,0.005612936,43497.60249023438,2790,-1.933623280748725,,
1119.85,1114112,34,350,3181,9433.006,-0.0003045600431505591,0.39318665862083435,0.0344757080078125,0.42383813858032227,0.2,0.0001,16609.537109375,0.0055049444,45973.22451171875,2800,-1.9332369688898325,,
1113.96,1146880,35,349,3283,8915.846,2.402847894700244e-05,0.3931671977043152,0.0311370849609375,0.4990772604942322,0.2,0.0001,16230.3759765625,0.0051162033,45965.09158325195,2810,-1.9329039871692657,,
1081.9,1179648,36,349,3376,8625.86,-0.00048061106135719454,0.393157958984375,0.03250732421875,0.5768101513385773,0.2,0.0001,13532.48828125,0.005192238,44281.83767700195,2820,-1.9327673133462668,,
1036.54,1212416,37,349,3470,8039.4873,0.0005373258594772778,0.39310407638549805,0.0297882080078125,0.4183312654495239,0.2,0.0001,19307.017578125,0.004913433,52568.78132324219,2830,-1.9324208840727806,,
1030.66,1245184,38,349,3563,8504.233,0.0002382944916462293,0.3931162357330322,0.02467041015625,0.46713483333587646,0.2,0.0001,25122.71484375,0.0044900523,50907.463543701175,2840,-1.932180656120181,,
1017.35,1277952,39,349,3656,8351.259,-1.1642313620541244e-05,0.39311468601226807,0.0291961669921875,0.495792031288147,0.2,0.0001,16606.59765625,0.004797605,45192.606970214845,2850,-1.932281581684947,,
1074.11,1310720,40,349,3749,8430.581,-0.0005169508083781693,0.3930811285972595,0.016180419921875,0.4505932927131653,0.2,0.0001,15759.54296875,0.0036611794,48109.69960327148,2860,-1.932105766609311,,
1036.69,1343488,41,349,3847,8187.2124,-0.00035256729970569725,0.39311671257019043,0.023004150390625,0.5629038214683533,0.2,0.0001,18857.380859375,0.0048699584,46575.97521972656,2870,-1.9320689566433429,,
1032.89,1376256,42,348,3945,8184.1206,-0.0005314416899636854,0.3930705189704895,0.020147705078125,0.5557093322277069,0.2,0.0001,17883.763671875,0.0041516405,46995.713079833986,2880,-1.932065474614501,,
1037.53,1409024,43,348,4046,8179.4683,-0.0005614260579022811,0.39303380250930786,0.02291259765625,0.6182475388050079,0.2,0.0001,14408.2353515625,0.0042286543,50215.488885498045,2890,-1.9315993804484606,,
1022.43,1441792,44,348,4139,7751.3223,2.0928091544192284e-06,0.39301803708076477,0.025177001953125,0.6843463778495789,0.2,0.0001,16193.603515625,0.0052022235,49973.19169921875,2900,-1.931312869861722,,
1059.7,1474560,45,348,4232,7952.128,-0.0002442492921545636,0.3930215537548065,0.0139007568359375,0.683278501033783,0.2,0.0001,18784.6640625,0.0037853988,53118.26516723633,2910,-1.931242597475648,,
1018.21,1507328,46,348,4326,8066.656,0.00030238937615649774,0.39300283789634705,0.021270751953125,0.6096702814102173,0.2,0.0001,16789.875,0.0039973175,45427.15469970703,2920,-1.9311621706932782,,
996.9,1540096,47,348,4420,8530.39,-0.00019798876164713874,0.39299583435058594,0.0189422607421875,0.5400867760181427,0.2,0.0001,19954.94921875,0.004005564,48752.525866699216,2930,-1.9310298178344965,,
979.35,1572864,48,348,4515,8462.736,-0.0003248457291192608,0.3929649591445923,0.024188232421875,0.4941365122795105,0.2,0.0001,19040.490234375,0.004250066,49120.66377563476,2940,-1.9308299463242293,,
,1600000,,,,,-0.00018862474462366663,0.3929850161075592,0.0252532958984375,0.5904881358146667,0.2,0.0001,14301.69921875,0.0049942564,48255.07020874023,2950,-1.930742872133851,1404.46,6910.54638671875
1011.09,1605632,49,313,5126,8966.202,,,,,,,,,,,,,
1055.57,1638400,50,313,5221,9259.589,0.00029800931515637784,0.3929533362388611,0.026190185546875,0.575593113899231,0.2,0.0001,16523.365234375,0.0042262427,46172.984692382815,2960,-1.9307040568441152,,
1056.97,1671168,51,314,5316,9143.02,0.0005228749636444263,0.3929409980773926,0.0270111083984375,0.6051128804683685,0.2,0.0001,16451.5859375,0.0048633036,45742.0650756836,2970,-1.9304754316806794,,
1070.61,1703936,52,314,5410,8929.395,-0.0002736493122938555,0.39291268587112427,0.032611083984375,0.5738106071949005,0.2,0.0001,16108.3271484375,0.004879301,45339.8765991211,2980,-1.9302670788019896,,
1039.32,1736704,53,315,5504,9101.583,-0.0003581596443837043,0.3928449749946594,0.031927490234375,0.5454469323158264,0.2,0.0001,16610.751953125,0.00510656,45679.05024414063,2990,-1.9297969449311494,,
1035.66,1769472,54,315,5600,9084.805,-7.853514689486474e-05,0.39281967282295227,0.0273468017578125,0.507442444562912,0.2,0.0001,14356.66015625,0.004542085,46633.26127319336,3000,-1.9292734902352096,,
1020.6,1802240,55,316,5695,8881.421,-0.00038381450503948144,0.39282193779945374,0.0167938232421875,0.5853385627269745,0.2,0.0001,18234.28125,0.0039181076,46458.08770751953,3010,-1.92914587110281,,
1009.15,1835008,56,316,5790,8516.821,-6.105198699515312e-05,0.3927916884422302,0.02626953125,0.5968634188175201,0.2,0.0001,18620.30078125,0.0045221625,48051.757360839845,3020,-1.9290083155035973,,
1015.43,1867776,57,317,5886,9014.329,0.001079913819557987,0.3927638828754425,0.0323638916015625,0.5381925702095032,0.2,0.0001,15742.0146484375,0.0046302658,48243.3864440918,3030,-1.9287139620631932,,
1042.51,1900544,58,317,5983,9607.916,-0.00023379023041343318,0.39272332191467285,0.018914794921875,0.5733581781387329,0.2,0.0001,13043.9755859375,0.003966775,44306.588751220705,3040,-1.9283586289733647,,
1105.16,1933312,59,317,6081,10473.416,-0.00025024701026268306,0.39268845319747925,0.01722412109375,0.6128622591495514,0.2,0.0001,16544.919921875,0.003931852,43308.08861694336,3050,-1.9279444742947818,,
1097.13,1966080,60,318,6178,10435.307,-1.9090361456619574e-05,0.3926428258419037,0.02027587890625,0.611413985490799,0.2,0.0001,15367.3359375,0.0037988336,42652.30135498047,3060,-1.927491608634591,,
1095.94,1998848,61,318,6277,10548.071,3.0073438392719253e-05,0.392652690410614,0.0305816650390625,0.6325870454311371,0.2,0.0001,17710.30078125,0.004937974,42935.299615478514,3070,-1.9272639501839877,,
1074.01,2031616,62,318,6374,10079.789,-0.0001677055872278288,0.3926357626914978,0.0257843017578125,0.5903083980083466,0.2,0.0001,14701.0166015625,0.0045207012,46049.891973876955,3080,-1.927279169484973,,
