time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
4451,1703936,1163.8838,382,401.05,52,0.00222203881094174,0.012909003,-1.657055002450943,0.001,2203.74755859375,0.3667377233505249,0.7653025835752487,3600,0.2,11577.175364303588,0.1487518310546875,,
4535,1736704,1059.0,382,390.62,53,0.0014505546636428336,0.01127862,-1.64930275157094,0.001,1557.790283203125,0.36588966846466064,0.7694452852010727,3610,0.2,11291.101161575318,0.127642822265625,,
4620,1769472,1556.0,382,409.87,54,0.0006001292264045333,0.012665629,-1.6408581422641872,0.001,2176.279541015625,0.3650888204574585,0.8130887448787689,3620,0.2,10592.023067474365,0.1381591796875,,
4707,1802240,1483.0,382,412.24,55,0.002611979469475045,0.013878224,-1.6348664756864308,0.001,2458.703369140625,0.364732027053833,0.7465355098247528,3630,0.2,12469.183493423461,0.1678375244140625,,
4791,1835008,1344.0,382,407.72,56,0.006353311580642185,0.015774969,-1.6304782655090093,0.001,2538.544921875,0.3643215298652649,0.7408143877983093,3640,0.2,11269.181889724732,0.183355712890625,,
4874,1867776,1158.0,383,393.53,57,0.0021485900671905254,0.014528885,-1.621462182700634,0.001,3139.99072265625,0.36292722821235657,0.7408310770988464,3650,0.2,11483.037858963013,0.159930419921875,,
4960,1900544,1604.0,383,424.41,58,0.002726997199715697,0.01238366,-1.6114629115909338,0.001,2228.421875,0.36272865533828735,0.7166513800621033,3660,0.2,13466.299564361572,0.1453369140625,,
5046,1933312,1838.0,383,420.41,59,0.002848579552482988,0.012624673,-1.6085957825183868,0.001,3135.94189453125,0.36240851879119873,0.7670119106769562,3670,0.2,10892.11488571167,0.147943115234375,,
5132,1966080,1815.0,383,424.87,60,0.004417271700367565,0.014621183,-1.604949197359383,0.001,3459.65380859375,0.36200907826423645,0.7405151426792145,3680,0.2,14165.346175765992,0.1698394775390625,,
5213,1998848,1439.0,383,414.59,61,0.002365827503217588,0.01270448,-1.6022450959309935,0.001,3542.7919921875,0.3620278239250183,0.7237667143344879,3690,0.2,13772.98606147766,0.141278076171875,,
5298,2031616,1717.0,383,420.6,62,0.002902267086028587,0.011527346,-1.5974981574341656,0.001,3733.3701171875,0.3609868288040161,0.7723915278911591,3700,0.2,13524.896978759765,0.12686767578125,,
