time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
15,301.0,491520,157,3114,57.033436,0.2,0.0001,0.0140716552734375,140,0.004393868,1732.7181091696025,0.9441576600074768,-0.0011641325189657437,-5.454407304059714,444.3718566894531,0.5374826192855835
16,301.0,524288,156,3347,96.98811,0.2,0.0001,0.02410888671875,150,0.004632799,577.4246547207237,0.9456789493560791,-0.0023276462865965187,-5.450652598356828,250.47923278808594,0.776526153087616
17,301.0,557056,155,3581,138.14198,0.2,0.0001,0.031488037109375,160,0.0050756875,587.1717595636844,0.9393525719642639,-0.0026555796779348384,-5.435095987701788,138.5556182861328,0.7425684928894043
18,301.0,589824,154,3826,132.05101,0.2,0.0001,0.025421142578125,170,0.004429687,1415.804917485267,0.9370718002319336,-0.002295223196858842,-5.416719251777977,4027.6689453125,0.5583127439022064
19,301.0,622592,153,4060,132.26926,0.2,0.0001,0.02225341796875,180,0.0046460135,1185.6285737209023,0.9337078928947449,-0.002071752141932848,-5.402323549240828,235.1167449951172,0.6220537722110748
20,301.0,655360,152,4292,166.22867,0.2,0.0001,0.030438232421875,190,0.0049483413,628.198708602786,0.9283236861228943,-0.002891553426934479,-5.384319006139412,140.7564239501953,0.7357484996318817
21,301.0,688128,152,4526,212.74524,0.2,0.0001,0.024041748046875,200,0.0038739652,2171.260477411002,0.9247134327888489,-0.0016538022078748326,-5.366986228479073,11189.4560546875,0.3912240266799927
22,301.0,720896,151,4758,168.29855,0.2,0.0001,0.0218414306640625,210,0.004355023,1725.0020478770136,0.9194844961166382,-0.0016082839501052604,-5.345685385912657,167.3839569091797,0.5098106265068054
23,301.0,753664,150,4993,111.75233,0.2,0.0001,0.0172576904296875,220,0.003714317,874.8426497891545,0.9124786853790283,-0.0013190842850690388,-5.315506025869399,2883.98291015625,0.6424501240253448
24,301.0,786432,150,5228,229.175,0.2,0.0001,0.0246978759765625,230,0.00455009,346.8186666756868,0.9074761271476746,-0.002738483122186608,-5.293112534889952,192.8470001220703,0.8320037126541138
25,301.0,819200,149,5463,191.0078,0.2,0.0001,0.033489990234375,240,0.005908592,2559.480422607064,0.9012442827224731,-0.002462657156456771,-5.265227210195735,11256.7431640625,0.40283358097076416
26,301.0,851968,149,5697,201.9265,0.2,0.0001,0.0218414306640625,250,0.00412558,941.2915111258626,0.8981035947799683,-0.0013979973464074646,-5.245512462314219,171.0910186767578,0.625939130783081
27,301.0,884736,149,5932,201.0233,0.2,0.0001,0.03204345703125,260,0.005300263,2421.7654396399857,0.894402801990509,-0.0025263210404432358,-5.225717614777386,225.538330078125,0.43407219648361206
28,301.0,917504,148,6164,227.15318,0.2,0.0001,0.03966064453125,270,0.0054701352,1497.3637367777526,0.8869247436523438,-0.0036707535060145347,-5.197131313988939,322.9307556152344,0.5544380247592926
29,301.0,950272,148,6399,223.93323,0.2,0.0001,0.010418701171875,280,0.0031334949,952.9600041903556,0.8800873160362244,-0.0009714388842098742,-5.162474249536172,408.3381042480469,0.6355199813842773
30,301.0,983040,148,6635,216.99768,0.2,0.0001,0.0268524169921875,290,0.004799894,1791.7991410911084,0.8764346241950989,-0.0019300024830499751,-5.1403623091056945,215.8852081298828,0.46646779775619507
31,301.0,1015808,147,6869,281.24265,0.2,0.0001,0.0197265625,300,0.003828785,1604.6087558098138,0.8756088614463806,-0.0019745055897146813,-5.126556958025321,167.38600158691406,0.5214915573596954
