time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/loss,train/n_updates,train/value_loss,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
345,4073,1409024,6988.3145,1195.76,43,0.02513427734375,38073.8046875,2890,140686.2088623047,0.39322569966316223,0.0001,0.0011342518409946933,0.6664470732212067,0.2,-1.9338032115250825,0.005142247,,
345,4171,1441792,7983.5225,1225.28,44,0.025543212890625,196142.25,2900,361179.3343261719,0.39318355917930603,0.0001,0.00023511375329690054,0.6183030605316162,0.2,-1.9334596622735263,0.0047318228,,
345,4266,1474560,7779.634,1224.88,45,0.0255615234375,15505.8056640625,2910,42578.53353271484,0.39313459396362305,0.0001,-0.0004524987321929075,0.8085999041795731,0.2,-1.933029718324542,0.004867441,,
345,4360,1507328,8230.81,1287.64,46,0.0216064453125,12861.4384765625,2920,88033.88589477539,0.3931275010108948,0.0001,-0.00028178350039524956,0.6240600347518921,0.2,-1.9327357903122901,0.0042619593,,
345,4455,1540096,8992.091,1225.11,47,0.0438873291015625,67215.421875,2930,165726.97685546876,0.393096923828125,0.0001,0.0005013215995859355,0.6199900507926941,0.2,-1.932553907483816,0.006112226,,
345,4552,1572864,9159.177,1226.66,48,0.0340606689453125,16302.8994140625,2940,43789.519567871095,0.39307117462158203,0.0001,0.0007588339081848972,0.5680130422115326,0.2,-1.9322777297347784,0.0045675193,,
,,1600000,,,,0.0277435302734375,15610.9033203125,2950,40336.94985351562,0.39304807782173157,0.0001,-0.00019193061089026742,0.6379930377006531,0.2,-1.9320298805832863,0.004701361,8237.1015625,1351.06
315,5091,1605632,8914.198,1225.68,49,,,,,,,,,,,,,
315,5193,1638400,9347.043,1199.27,50,0.0293365478515625,15268.302734375,2960,46316.835876464844,0.39302143454551697,0.0001,-0.000169011382968165,0.6056588292121887,0.2,-1.9317439846694469,0.005005759,,
315,5295,1671168,9106.997,1211.24,51,0.033154296875,18369.9375,2970,48525.84458007813,0.39298710227012634,0.0001,5.407042553997599e-05,0.5160352289676666,0.2,-1.9314149733632804,0.005436537,,
315,5393,1703936,8793.592,1201.27,52,0.0355224609375,158753.0625,2980,223872.16551513673,0.39299482107162476,0.0001,-0.0002996102135512047,0.46373194456100464,0.2,-1.9312524687498809,0.0055385083,,
316,5492,1736704,9394.184,1227.17,53,0.025457763671875,204574.40625,2990,202598.43046875,0.39300337433815,0.0001,-0.0001686362076725345,0.5478163659572601,0.2,-1.9313339479267597,0.0046086307,,
316,5589,1769472,9365.816,1214.32,54,0.0306854248046875,18294.84375,3000,49366.92244262695,0.39293956756591797,0.0001,0.0003059981158003211,0.7317781746387482,0.2,-1.9310977935791016,0.004987496,,
316,5690,1802240,9970.988,1235.6,55,0.0359954833984375,15000.01171875,3010,43818.49971923828,0.39292362332344055,0.0001,-0.0007002263082540594,0.5388537347316742,0.2,-1.9306288324296474,0.004941402,,
317,5786,1835008,9870.712,1203.03,56,0.025115966796875,15675.6337890625,3020,45830.81196899414,0.3929073214530945,0.0001,-0.00014953873978811315,0.7598156332969666,0.2,-1.930479484423995,0.004615986,,
317,5887,1867776,9615.026,1194.36,57,0.022222900390625,17702.87890625,3030,46193.363806152345,0.3928481936454773,0.0001,-0.00018413385914755053,0.5185322463512421,0.2,-1.9301016826182604,0.0043082377,,
317,5986,1900544,9444.512,1173.44,58,0.030035400390625,114101.984375,3040,187177.44758911134,0.3928065299987793,0.0001,0.00013498863554559649,0.5250049233436584,0.2,-1.9295783970504998,0.004980647,,
317,6084,1933312,9634.983,1184.36,59,0.0358062744140625,18721.830078125,3050,51981.58223876953,0.39277565479278564,0.0001,-0.00012151795526733622,0.583489328622818,0.2,-1.9291685044765472,0.0051306644,,
317,6184,1966080,10438.644,1248.42,60,0.0292633056640625,15556.5478515625,3060,44075.29603271485,0.3927608132362366,0.0001,-1.3334079267224296e-05,0.4862769842147827,0.2,-1.9289235163480043,0.0045652855,,
317,6286,1998848,10248.642,1235.8,61,0.026593017578125,17318.818359375,3070,43875.51403808594,0.3927527368068695,0.0001,1.016021633404307e-05,0.6570367515087128,0.2,-1.9288185860961675,0.0051038796,,
317,6391,2031616,9540.426,1293.83,62,0.029510498046875,29029.083984375,3080,173944.81868286134,0.39275509119033813,0.0001,-0.001211769053406897,0.5677850544452667,0.2,-1.9287840057164432,0.004828335,,
