time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
17,1917,252.42642,290,557056,301.0,162.23866271972656,160,-5.119564951397479,-0.0040709371745833774,0.009803873,846.1763541251421,0.2,0.1205902099609375,0.6778666973114014,0.8715983033180237,0.001
18,2036,264.27985,289,589824,301.0,179.22860717773438,170,-5.098083729855716,-0.0018303051823977512,0.0092756115,1395.7117873311042,0.2,0.1285400390625,0.5094856917858124,0.8652001619338989,0.001
19,2156,364.66562,288,622592,301.0,188.34970092773438,180,-5.051071326900273,-0.002776672709160266,0.011210505,1081.0792156025768,0.2,0.148577880859375,0.5243343114852905,0.8574097156524658,0.001
20,2275,478.61926,288,655360,301.0,126.32041931152344,190,-5.020163908507675,0.0004585146754834568,0.010602383,1670.4221404731275,0.2,0.1464691162109375,0.33266282081604004,0.8500620722770691,0.001
21,2394,440.83765,287,688128,301.0,1408.4761962890625,200,-4.984438739158213,0.0031347926075341094,0.01481018,3535.485653528571,0.2,0.1607757568359375,0.1736566424369812,0.848539412021637,0.001
22,2513,362.00684,286,720896,301.0,142.84429931640625,210,-4.960264866612851,0.0014487869766753648,0.01727455,3407.6527047246695,0.2,0.16986083984375,0.15043097734451294,0.837328314781189,0.001
23,2632,385.0841,286,753664,301.0,215.51382446289062,220,-4.904921186342835,0.00124858515307551,0.0127389,2294.721503457427,0.2,0.17689208984375,0.2757840156555176,0.8300000429153442,0.001
24,2751,394.2383,285,786432,301.0,125.65863037109375,230,-4.898815491702408,0.0016147674066132821,0.01255219,1972.0429708361626,0.2,0.1751007080078125,0.3222227692604065,0.8239891529083252,0.001
25,2870,420.23325,285,819200,301.0,169.2939453125,240,-4.859913399536163,0.0034564206384402494,0.014472382,3130.3191551983355,0.2,0.185205078125,0.16503924131393433,0.8176376819610596,0.001
26,2989,395.42453,284,851968,301.0,248.31752014160156,250,-4.819695582520216,0.005309393082234238,0.012323994,3427.418064188957,0.2,0.185699462890625,0.171722412109375,0.8122662305831909,0.001
27,3109,412.54636,284,884736,301.0,230.8368377685547,260,-4.778842091187835,0.0030323142357474354,0.013695445,2914.9377134770157,0.2,0.18111572265625,0.17534798383712769,0.7994549870491028,0.001
28,3228,452.04825,284,917504,301.0,6275.5283203125,270,-4.749989138916135,0.0023807355085637026,0.014547068,2422.3745245993136,0.2,0.185589599609375,0.20590060949325562,0.7937602996826172,0.001
29,3347,413.19095,283,950272,301.0,7962.7861328125,280,-4.705274126213044,0.004606972168039647,0.017446786,3645.801088398695,0.2,0.2118560791015625,0.15359604358673096,0.7902002334594727,0.001
30,3476,454.96655,282,983040,301.0,484.9923400878906,290,-4.672789272945375,0.0008126200531023642,0.01602518,3243.5696938425303,0.2,0.2174346923828125,0.20681864023208618,0.786107063293457,0.001
31,3597,652.4655,282,1015808,301.0,5618.2265625,300,-4.651176088582725,0.00035327278294516873,0.017833283,3574.960565572977,0.2,0.2360748291015625,0.19861912727355957,0.7774975299835205,0.001
