time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
14,1005,-496.32413,456,458752,301.0,155.03233337402344,130,-11.676711258292197,0.22254556385378238,199.67824,393.44500702023504,0.2,0.9972625732421875,0.0,5.2136383056640625,0.01
15,1078,-496.80707,455,491520,301.0,301.5546569824219,140,-12.502099671214818,0.2220887515839422,399.57303,406.6867324709892,0.2,0.993634033203125,0.0,6.878724575042725,0.01
16,1153,-496.5673,454,524288,301.0,142.66468811035156,150,-13.20912544503808,0.21938518460774503,104.19537,407.3296350121498,0.2,0.989288330078125,-1.1920928955078125e-07,8.715558052062988,0.01
17,1226,-496.61398,454,557056,301.0,184.27322387695312,160,-13.779085545241832,0.21005164528905879,23.527523,366.86366628408433,0.2,0.997515869140625,0.0,9.199274063110352,0.01
18,1298,-496.53024,454,589824,301.0,169.5664825439453,170,-14.566172892600298,0.22005220137507422,22.849316,430.138423871994,0.2,0.9927642822265625,1.1920928955078125e-07,10.546113967895508,0.01
19,1373,-496.80334,453,622592,301.0,210.26553344726562,180,-15.126251723617315,0.22013865829030693,55.984577,434.2133804678917,0.2,0.99078369140625,0.0,12.27293586730957,0.01
20,1444,-496.9812,453,655360,301.0,224.1604766845703,190,-15.212973596900701,0.06286422840548767,0.08062942,424.22742493748666,0.2,0.5202545166015625,5.960464477539063e-08,12.252201080322266,0.01
21,1515,-495.98544,454,688128,301.0,133.60040283203125,200,-15.139960083365441,0.02325685009273002,0.0864864,425.53562593460083,0.2,0.33782958984375,5.960464477539063e-08,12.264983177185059,0.01
22,1586,-496.74597,454,720896,301.0,163.55409240722656,210,-15.13483043462038,0.02285056617593,0.023052035,375.4689877390862,0.2,0.3744903564453125,-1.1920928955078125e-07,12.320280075073242,0.01
23,1657,-497.36328,454,753664,301.0,235.5213165283203,220,-15.171685792505741,0.025669698227557092,0.014349652,434.6275178313255,0.2,0.3663482666015625,0.0,12.280187606811523,0.01
24,1728,-497.15305,454,786432,301.0,213.30140686035156,230,-15.142944098263978,0.024542485161327933,0.10597323,428.4866821169853,0.2,0.345556640625,-1.1920928955078125e-07,12.252737045288086,0.01
25,1800,-496.11444,455,819200,301.0,171.40911865234375,240,-15.094340112060308,0.026161003689958308,0.11260725,429.33223181962967,0.2,0.377313232421875,-1.1920928955078125e-07,12.422760009765625,0.01
26,1871,-496.44464,455,851968,301.0,165.2809295654297,250,-15.179913732409478,0.020367868568064294,0.0389209,431.79650913476945,0.2,0.3156494140625,0.0,12.355673789978027,0.01
27,1942,-497.0845,455,884736,301.0,205.79296875,260,-15.129953514039517,0.025123839527441304,0.070550114,377.53617869615556,0.2,0.3586700439453125,5.960464477539063e-08,12.549250602722168,0.01
28,2013,-496.74344,455,917504,301.0,215.5269775390625,270,-15.217324543744326,0.033535460733128276,0.13408397,443.5878187894821,0.2,0.4025299072265625,-1.1920928955078125e-07,12.55561637878418,0.01
29,2084,-496.72577,455,950272,301.0,245.15740966796875,280,-15.202719896286727,0.02623455914854276,0.04295335,439.8627046108246,0.2,0.378509521484375,0.0,12.869466781616211,0.01
30,2155,-496.3937,456,983040,301.0,123.65531921386719,290,-15.324668046087027,0.02812753911566688,0.07916067,435.2972365379334,0.2,0.3908355712890625,0.0,12.634576797485352,0.01
31,2226,-496.5331,456,1015808,301.0,281.4822082519531,300,-15.289284357428551,0.01828795387191349,0.036901552,441.407727766037,0.2,0.303662109375,0.0,13.208686828613281,0.01
