rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
966.58,3177,8264.606,1179648,371,36,-1.9332129761576653,0.00044119522353867067,0.2,2820,0.0001,0.005342756,0.0308074951171875,0.5374796092510223,0.3931935429573059,16282.556640625,42071.05655517578,,
940.89,3269,8151.246,1212416,370,37,-1.933161949366331,-0.0009194746431603562,0.2,2830,0.0001,0.006274288,0.03704833984375,0.4289027452468872,0.3931869566440582,28086.94921875,84418.85954589843,,
936.37,3360,8544.732,1245184,370,38,-1.9332426320761442,-0.0002849045777111314,0.2,2840,0.0001,0.0043294877,0.0274017333984375,0.5506182610988617,0.3932183086872101,16303.630859375,40761.93698120117,,
985.21,3456,9372.425,1277952,369,39,-1.9334027260541915,0.00039595228990947363,0.2,2850,0.0001,0.003619453,0.0135986328125,0.6562102437019348,0.3932185173034668,14825.734375,47145.35711669922,,
937.61,3544,8631.382,1310720,369,40,-1.9332953173667193,0.0002645115280756727,0.2,2860,0.0001,0.004376537,0.023681640625,0.7812779396772385,0.39320042729377747,16784.3515625,50919.69830932617,,
918.98,3633,8383.145,1343488,369,41,-1.9331341113895177,-0.0007871754762163619,0.2,2870,0.0001,0.0049942676,0.025372314453125,0.5725736916065216,0.39318472146987915,19685.119140625,47837.78255615234,,
850.25,3719,7317.0176,1376256,369,42,-1.9328868243843318,-0.000175432735341019,0.2,2880,0.0001,0.0056334403,0.0367034912109375,0.4810071587562561,0.39315974712371826,14359.3564453125,42647.882543945314,,
852.16,3809,7353.161,1409024,369,43,-1.9325234580785036,-0.0002201875133323483,0.2,2890,0.0001,0.0050632,0.027685546875,0.48920124769210815,0.39310771226882935,16576.09375,44854.44403076172,,
882.94,3899,7583.2305,1441792,369,44,-1.9322102013975382,0.00048807544735609556,0.2,2900,0.0001,0.0036042335,0.01796875,0.529812753200531,0.39309343695640564,17796.80078125,41845.94099731445,,
938.25,3990,7439.004,1474560,369,45,-1.9320168182253838,-5.560970821534283e-05,0.2,2910,0.0001,0.0049547018,0.0257232666015625,0.5660969614982605,0.39306533336639404,12163.185546875,40901.18508300781,,
924.88,4079,7348.7344,1507328,369,46,-1.9318054128438233,-0.0007895114173152251,0.2,2920,0.0001,0.0042893654,0.024603271484375,0.5698776841163635,0.393060564994812,69564.25,129806.92452392579,,
938.9,4171,8152.3086,1540096,369,47,-1.9316407307982444,-4.1883392259478566e-05,0.2,2930,0.0001,0.0040934435,0.0208099365234375,0.5144999027252197,0.39302003383636475,18693.748046875,43037.53150024414,,
925.83,4261,8631.352,1572864,369,48,-1.9313257191330195,-0.0005443265465146397,0.2,2940,0.0001,0.0042859553,0.0212982177734375,0.5777632594108582,0.3930031657218933,13458.8056640625,40163.36743774414,,
,,,1600000,,,-1.9308656752109528,-0.000248887076304527,0.2,2950,0.0001,0.004417924,0.02347412109375,0.5191773474216461,0.3929215967655182,15096.92578125,42917.03407592773,814.94,6099.595703125
959.6,4630,9177.326,1605632,346,49,,,,,,,,,,,,,
910.11,4718,8400.786,1638400,347,50,-1.9303120028227567,0.00013163119874661788,0.2,2960,0.0001,0.004324697,0.0230499267578125,0.5894294083118439,0.39289796352386475,13862.541015625,42514.54285888672,,
870.32,4809,8246.307,1671168,347,51,-1.9301159854978323,0.00047579177298757714,0.2,2970,0.0001,0.0029202108,0.0099151611328125,0.5905154645442963,0.39288100600242615,16417.755859375,42419.577856445314,,
818.48,4901,7794.139,1703936,347,52,-1.9299046851694583,-0.00018446280009811744,0.2,2980,0.0001,0.00439052,0.019964599609375,0.5750961303710938,0.3928512632846832,16406.78125,44719.25567626953,,
813.02,4994,7646.4204,1736704,347,53,-1.9296452462673188,3.317322516522836e-05,0.2,2990,0.0001,0.0038149562,0.0214019775390625,0.5257561802864075,0.3928324580192566,16707.857421875,49851.80684204101,,
837.39,5083,7328.6274,1769472,348,54,-1.929451349750161,-0.0005122185226355214,0.2,3000,0.0001,0.00380066,0.0168975830078125,0.6370990574359894,0.39281436800956726,14617.1396484375,35838.80769042969,,
889.64,5175,8284.738,1802240,348,55,-1.929245025664568,8.153554226737469e-05,0.2,3010,0.0001,0.0049428847,0.0260589599609375,0.3555667996406555,0.39279085397720337,18949.169921875,123588.4780883789,,
872.01,5262,7836.877,1835008,348,56,-1.9291347078979015,0.00038719885415048336,0.2,3020,0.0001,0.0044666547,0.023516845703125,0.6515332162380219,0.39279904961586,94236.296875,312706.78011474607,,
825.45,5347,7149.3867,1867776,349,57,-1.929087483510375,-0.00029191566973167936,0.2,3030,0.0001,0.004486655,0.0239501953125,0.6518460512161255,0.3927772641181946,13501.3115234375,44266.71234741211,,
844.46,5436,7864.5493,1900544,349,58,-1.9290223721414805,0.0007871705794968876,0.2,3040,0.0001,0.0031655522,0.0137542724609375,0.595931738615036,0.39279207587242126,15479.888671875,41187.99721069336,,
865.8,5528,8104.3184,1933312,349,59,-1.9292258061468601,-0.00014912069964339024,0.2,3050,0.0001,0.00402628,0.0197662353515625,0.7126308679580688,0.3928181231021881,16523.11328125,39620.7565612793,,
903.53,5616,8271.749,1966080,350,60,-1.929195688664913,-0.0003160270884109195,0.2,3060,0.0001,0.0037785317,0.0162017822265625,0.6934747099876404,0.3927775025367737,16403.548828125,40781.47478637695,,
909.05,5703,8483.332,1998848,350,61,-1.9290105432271958,-0.00014005314296809955,0.2,3070,0.0001,0.0040456615,0.0176727294921875,0.5991733968257904,0.3927905261516571,30699.66015625,102665.24649047852,,
872.2,5794,8316.73,2031616,350,62,-1.9288488909602166,-0.0003107352051301859,0.2,3080,0.0001,0.00425089,0.0221160888671875,0.5566437244415283,0.3927413523197174,15951.0302734375,45320.50288085938,,
