time/total_timesteps,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/entropy_loss,train/loss,train/value_loss,train/learning_rate,train/std,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,eval/mean_reward,eval/mean_ep_length
360448,11,298.46,118,3048,1197.7681,-4.84313490119348e-05,-2.4563386333407835,8756.6708984375,22880.40256254673,1e-05,0.44882720708847046,2560,0.0041193785,0.6885609328746796,0.0190032958984375,0.2,,
393216,12,294.11,117,3342,1033.7866,0.0003069273385250426,-2.4557841069297863,7722.85009765625,24135.58213531971,1e-05,0.44878727197647095,2570,0.0048277266,0.6367142796516418,0.0255462646484375,0.2,,
425984,13,301.0,117,3631,1206.3816,-0.0003791149486005452,-2.4549855986144395,11487.4306640625,24376.506998455523,1e-05,0.44860416650772095,2580,0.003939405,0.6425946652889252,0.0160430908203125,0.2,,
458752,14,295.73,116,3921,1116.8082,-0.00016538616607135735,-2.4535947384545578,15656.810546875,23083.448518300058,1e-05,0.4484609365463257,2590,0.005034755,0.6627817749977112,0.025616455078125,0.2,,
491520,15,296.61,116,4209,1099.5234,-0.0005752529180881538,-2.4525617939885707,8945.6533203125,23617.64336913824,1e-05,0.44838517904281616,2600,0.0040803826,0.663690984249115,0.016802978515625,0.2,,
524288,16,298.75,116,4496,1387.5381,-0.000271732378530487,-2.4521807823562995,3846.31787109375,21277.54971035719,1e-05,0.44835707545280457,2610,0.0035144072,0.7137105464935303,0.0134735107421875,0.2,,
557056,17,293.37,116,4782,1260.7128,-0.0005068680834597217,-2.451350709423423,15544.119140625,23714.079897618292,1e-05,0.44820764660835266,2620,0.004200313,0.6917537152767181,0.0205047607421875,0.2,,
589824,18,299.9,116,5069,1230.139,-0.0006486068625520148,-2.4504110728623347,11732.5703125,25488.25586979389,1e-05,0.44817864894866943,2630,0.0045068003,0.6695127785205841,0.0200958251953125,0.2,,
622592,19,299.65,116,5356,1323.9982,-0.0004296937480432916,-2.450225774361752,11052.154296875,23022.325999236105,1e-05,0.448152095079422,2640,0.0036560711,0.6919899582862854,0.014788818359375,0.2,,
655360,20,301.0,116,5643,1198.7108,-0.0006311777608857483,-2.4499054149491712,16850.45703125,22619.245164942742,1e-05,0.4480762779712677,2650,0.0047074594,0.7064567506313324,0.025885009765625,0.2,,
688128,21,301.0,115,5933,1119.1145,-0.00013023460390968467,-2.448859471362084,26805.02734375,21833.419317126274,1e-05,0.44794946908950806,2660,0.0046286727,0.6579490602016449,0.025543212890625,0.2,,
720896,22,293.11,115,6221,1147.554,-9.1443230854793e-05,-2.4479193993844093,11873.5126953125,21438.96381548643,1e-05,0.44787541031837463,2670,0.0045317532,0.6984339356422424,0.021295166015625,0.2,,
753664,23,295.04,115,6508,1190.1965,-0.0007219006083346357,-2.447245396813378,7748.9833984375,22333.761274278164,1e-05,0.4477836489677429,2680,0.0041962825,0.7019568085670471,0.0165283203125,0.2,,
786432,24,297.89,115,6795,1402.6372,-0.00038107405206346814,-2.4461061157519,9698.46875,24524.47421361208,1e-05,0.4476255178451538,2690,0.004187434,0.6936116516590118,0.017095947265625,0.2,,
819200,25,294.85,115,7082,1152.0487,-0.00040465600211518903,-2.4448526716325434,25254.185546875,26212.58282544613,1e-05,0.4474989175796509,2700,0.0042358683,0.6754684150218964,0.0187225341796875,0.2,,
851968,26,297.39,115,7370,1340.6118,-0.0006622333521818291,-2.44396066009067,5613.48095703125,24450.963756346704,1e-05,0.44743669033050537,2710,0.003920015,0.7054843008518219,0.0137725830078125,0.2,,
884736,27,296.48,115,7658,1137.6937,-0.0008395085143888537,-2.443731768382713,27089.330078125,23298.37309689522,1e-05,0.4474531412124634,2720,0.003990378,0.7156224250793457,0.0172515869140625,0.2,,
917504,28,301.0,115,7945,1240.6929,-0.0006543668403026004,-2.443605429958552,5086.0869140625,24317.777048611642,1e-05,0.44740450382232666,2730,0.0040922742,0.6974392235279083,0.0194091796875,0.2,,
950272,29,291.52,115,8233,1248.6389,-0.00033461393371112533,-2.4429642748320477,3820.577392578125,22809.247156655787,1e-05,0.44731026887893677,2740,0.0034982348,0.7200080454349518,0.0134002685546875,0.2,,
983040,30,298.36,115,8520,1197.6418,0.0002890731948468783,-2.442351450654678,12492.7119140625,26994.127632069587,1e-05,0.44725847244262695,2750,0.005006144,0.6760010719299316,0.0292724609375,0.2,,
1015808,31,296.46,115,8808,1163.4178,-0.0009618530443788132,-2.4415679251309483,7280.970703125,23570.61419631243,1e-05,0.44713643193244934,2760,0.004326862,0.7177728116512299,0.0170928955078125,0.2,,
1048576,32,298.26,115,9095,1108.6487,-0.00016663693540976964,-2.4406522212317214,15540.984375,24505.049103808404,1e-05,0.44704434275627136,2770,0.0041258973,0.6951094269752502,0.0191925048828125,0.2,,
1081344,33,298.7,115,9383,1239.7172,-0.00010313061948181712,-2.4400407248875124,3089.600830078125,23194.96565322876,1e-05,0.4469837546348572,2780,0.0031976954,0.7193973958492279,0.0099822998046875,0.2,,
1114112,34,296.73,115,9674,1079.3223,0.00020073237845963376,-2.4387773322872817,8008.6962890625,22918.37578870058,1e-05,0.44676199555397034,2790,0.003814964,0.733153909444809,0.01890869140625,0.2,,
1146880,35,296.03,115,9963,1095.7155,-0.0004297062335723467,-2.43778351994697,25535.107421875,22887.920762372018,1e-05,0.44675713777542114,2800,0.00397248,0.7212723195552826,0.0179046630859375,0.2,,
1179648,36,296.86,115,10251,1182.7297,3.386552662050235e-05,-2.4375712431268766,6154.3681640625,23039.181582701207,1e-05,0.44672611355781555,2810,0.0032876823,0.7138659656047821,0.0116241455078125,0.2,,
1212416,37,299.38,115,10540,1313.5781,-0.0009874455656870395,-2.4370781821664425,25246.833984375,23293.901108169557,1e-05,0.4466482400894165,2820,0.0040349625,0.7300955653190613,0.016162109375,0.2,,
1245184,38,301.01,114,10828,1254.6163,0.0005882230783925025,-2.436268931836821,3893.9716796875,25229.875140976907,1e-05,0.44655248522758484,2830,0.004576714,0.7144112884998322,0.0213226318359375,0.2,,
1277952,39,299.61,114,11117,1256.3838,-0.00019872154986728675,-2.435633885511197,4891.62255859375,23855.652857136727,1e-05,0.44649189710617065,2840,0.0037681758,0.700361967086792,0.01390380859375,0.2,,
1310720,40,300.0,114,11407,1368.8639,0.0004073596221246589,-2.4352652771398424,4462.97265625,23045.00700839758,1e-05,0.44646909832954407,2850,0.004557358,0.7193746566772461,0.0225128173828125,0.2,,
1343488,41,295.64,114,11695,925.76544,0.0001401945771249302,-2.4350930262589827,6682.77392578125,23873.82821264267,1e-05,0.44646817445755005,2860,0.0043398757,0.6977595388889313,0.02177734375,0.2,,
1376256,42,296.63,114,11983,1196.5201,0.0004388233091049187,-2.434580231481232,6200.49853515625,22116.70967462063,1e-05,0.4463496506214142,2870,0.0046652714,0.7099011540412903,0.0259796142578125,0.2,,
1409024,43,295.45,114,12271,1400.7555,0.0004188854157916921,-2.4337220176123084,10337.7880859375,25395.321798038483,1e-05,0.44626936316490173,2880,0.004859227,0.6833589971065521,0.023809814453125,0.2,,
1441792,44,296.97,114,12559,1533.8871,-6.351662042334283e-05,-2.4326722571859136,5618.0791015625,28581.22551870346,1e-05,0.446134090423584,2890,0.0042435443,0.6839573383331299,0.018829345703125,0.2,,
1474560,45,290.87,114,12847,1145.0347,0.00037253388831004486,-2.431750114471652,26428.685546875,25270.692962408066,1e-05,0.44605007767677307,2900,0.0050934507,0.7160054445266724,0.0289398193359375,0.2,,
1507328,46,290.12,114,13136,1321.121,-0.0001422220112317518,-2.431243359600194,3061.792236328125,23433.453752195834,1e-05,0.4460260272026062,2910,0.00379601,0.7228884994983673,0.0157958984375,0.2,,
1540096,47,297.77,114,13425,1040.246,-0.0003234067850712563,-2.430945187411271,2749.966552734375,24237.41965880394,1e-05,0.445978045463562,2920,0.0037566072,0.7202587723731995,0.016552734375,0.2,,
1572864,48,296.86,114,13713,1251.3685,-0.00018312052269493507,-2.430099018197507,12364.498046875,21530.638603758813,1e-05,0.4458283483982086,2930,0.0037457407,0.7178906202316284,0.014459228515625,0.2,,
1600000,,,,,,-0.000840055415471852,-2.42922146525234,3825.67578125,24207.09613034725,1e-05,0.4457900822162628,2940,0.0035367024,0.7254585921764374,0.0112884521484375,0.2,1090.4705810546875,256.14
1605632,49,297.99,113,14149,1047.7202,,,,,,,,,,,,,
1638400,50,299.07,113,14437,1389.641,-0.00010880383496214563,-2.4289566869148986,6491.69384765625,23271.33569778204,1e-05,0.445764422416687,2950,0.0038211306,0.711946040391922,0.014178466796875,0.2,,
1671168,51,292.82,113,14727,1360.9783,-0.0003374924177393268,-2.4284621781902387,6833.25048828125,23932.05436376333,1e-05,0.44568973779678345,2960,0.0049512275,0.7085229158401489,0.02860107421875,0.2,,
1703936,52,296.07,113,15016,1102.2854,8.882482921990231e-05,-2.428094750852324,5698.61962890625,26638.15840976238,1e-05,0.44570010900497437,2970,0.0034692055,0.6915736198425293,0.0133758544921875,0.2,,
1736704,53,296.52,113,15303,1094.0309,-3.941859210954135e-05,-2.427957285894081,1877.2425537109375,26507.089619112015,1e-05,0.44564682245254517,2980,0.00482608,0.6906724572181702,0.0227935791015625,0.2,,
1769472,54,295.99,113,15591,1235.3274,-0.0005908372211251844,-2.4274663931690155,4878.44384765625,22945.990925717353,1e-05,0.4455837607383728,2990,0.0045500263,0.7354021668434143,0.0217529296875,0.2,,
1802240,55,292.18,113,15879,1250.0698,-0.0006751701349458017,-2.4269270890392365,3985.023681640625,23047.397879850865,1e-05,0.4455263614654541,3000,0.003863669,0.7583886533975601,0.0194488525390625,0.2,,
1835008,56,296.28,113,16166,1102.7605,0.0012146232756776953,-2.4264410467119886,12271.146484375,25098.01082431078,1e-05,0.44547683000564575,3010,0.005693767,0.7356910705566406,0.0404327392578125,0.2,,
1867776,57,299.13,113,16453,1039.1259,-6.85821988099633e-05,-2.4260239720111714,8811.4189453125,21292.79878000021,1e-05,0.4454401731491089,3020,0.005098085,0.7607495784759521,0.026092529296875,0.2,,
1900544,58,294.78,113,16743,1115.9272,-0.00013767006972784657,-2.425194475776516,1692.6580810546875,22198.38953887224,1e-05,0.4452735185623169,3030,0.0048032645,0.757623091340065,0.0241241455078125,0.2,,
1933312,59,295.02,113,17032,1304.8782,-0.00025517320704580013,-2.4241371913813055,4069.185302734375,25815.50680271387,1e-05,0.4452114701271057,3040,0.0039998135,0.6842684149742126,0.0151519775390625,0.2,,
1966080,60,299.48,113,17319,1219.4761,-4.173456862872626e-05,-2.4236161159118637,17497.560546875,25860.55682463646,1e-05,0.44518163800239563,3050,0.005546103,0.716867983341217,0.032818603515625,0.2,,
1998848,61,294.31,113,17607,1251.153,0.0002275202602106674,-2.423515210999176,11643.4326171875,22833.94149521589,1e-05,0.44517508149147034,3060,0.0044391435,0.7382806837558746,0.022796630859375,0.2,,
2031616,62,295.24,113,17894,1296.6477,0.00023633705534393813,-2.423164724628441,23321.1796875,28528.067955899238,1e-05,0.44511157274246216,3070,0.0048282333,0.7199633121490479,0.029803466796875,0.2,,
