rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/value_loss,train/loss,train/std,train/clip_fraction,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
295.33,0.0,2197,31,462,1015808,0.2,0.20064270496368408,0.0002566366958490107,-1.8605260401964188,2770,1.2171277951449155,0.3631454110145569,0.3860474228858948,0.1757568359375,0.0001,0.016792972,,
291.28,0.0,2261,32,463,1048576,0.2,0.054261207580566406,0.0006660603248747066,-1.8526456262916327,2780,0.7131853153929114,0.22712163627147675,0.3846875727176666,0.1855712890625,0.0001,0.010531696,,
293.69,0.0,2382,33,453,1081344,0.2,0.261150598526001,0.0026926502232527127,-1.8372869968414307,2790,0.28000564319081606,0.09665381163358688,0.382912278175354,0.1909515380859375,0.0001,0.014270856,,
292.91,0.0,2448,34,455,1114112,0.2,-0.12703990936279297,0.0013170559235732072,-1.8300329349935054,2800,0.24016319373622536,0.08147692680358887,0.3831492066383362,0.1759552001953125,0.0001,0.013835721,,
296.93,0.0,2512,35,456,1146880,0.2,0.19569790363311768,0.0010172208574658725,-1.8325946155935526,2810,0.1378989011980593,0.06616709381341934,0.3833848237991333,0.18729248046875,0.0001,0.012644571,,
300.53,69.0,2579,36,457,1179648,0.2,0.5445653200149536,0.004359003483114065,-1.835216948762536,2820,15.199565268307925,1.5473090410232544,0.3834424316883087,0.546771240234375,0.0001,0.038696945,,
303.81,156.0,2646,37,458,1212416,0.2,0.3934229612350464,0.002146716308197938,-1.8353325039148332,2830,1234.6277946949006,284.6573486328125,0.38344109058380127,0.0169677734375,0.0001,0.0029832069,,
303.69,106.0,2744,38,453,1245184,0.2,0.5450385510921478,0.0010316395892004948,-1.8353197697550059,2840,2646.3207416534424,296.3587951660156,0.38344264030456543,0.0159759521484375,0.0001,0.0037760027,,
302.58,78.0,2813,39,454,1277952,0.2,0.5261950790882111,0.0005339349178029807,-1.8353247594088316,2850,5723.393490409851,2675.737060546875,0.3834410309791565,0.0151702880859375,0.0001,0.0034244042,,
296.85,50.0,2883,40,454,1310720,0.2,0.7306269407272339,0.00012013216164632467,-1.8352991797029972,2860,1207.4340711593627,288.3197326660156,0.38343748450279236,0.00589599609375,0.0001,0.0015493286,,
294.52,0.0,2949,41,455,1343488,0.2,0.7566689699888229,0.00023187672086351087,-1.8352715604007244,2870,954.5810636043549,166.75364685058594,0.38343632221221924,0.0270294189453125,0.0001,0.0049966266,,
297.96,11.0,3017,42,456,1376256,0.2,-2.399348735809326,-0.00222396414828836,-1.8346271838992834,2880,8.179150893539191,1.0599889755249023,0.38324785232543945,0.0605072021484375,0.0001,0.009222483,,
293.73,0.0,3083,43,456,1409024,0.2,-0.0069425106048583984,6.570659134013113e-05,-1.8339490164071321,2890,63.90826068483293,22.16436004638672,0.3833487331867218,0.0778076171875,0.0001,0.004634899,,
299.38,0.0,3148,44,457,1441792,0.2,-0.1986560821533203,-0.00010836154942808207,-1.8331160634756087,2900,8.138566855713725,0.9034440517425537,0.3829263746738434,0.043621826171875,0.0001,0.004150573,,
301.87,26.0,3216,45,458,1474560,0.2,-0.282196044921875,0.0037919022150163075,-1.8208763543516397,2910,0.28064729941543193,0.08900246769189835,0.38135388493537903,0.2121826171875,0.0001,0.015221326,,
295.6,-8.0,3282,46,459,1507328,0.2,0.5997836291790009,0.006337760096721467,-1.8142259363085032,2920,152.47733768820763,5.885414123535156,0.3813919126987457,0.7258056640625,0.0001,0.15139875,,
301.18,12.0,3357,47,458,1540096,0.2,0.7370620369911194,-0.0005172584244064638,-1.8141498178243638,2930,849.8936365127563,242.5813446044922,0.3813788890838623,0.030517578125,0.0001,0.0053702067,,
295.77,138.0,3431,48,458,1572864,0.2,0.6233707070350647,-6.965143838897348e-05,-1.8140623956918716,2940,391.67735879421235,80.5666275024414,0.3813762664794922,0.0147308349609375,0.0001,0.0026894682,,
,,,,,1600000,0.2,0.6724632680416107,5.3226303134579214e-05,-1.814024269580841,2950,4581.331713867187,1734.4364013671875,0.3813740611076355,0.0217864990234375,0.0001,0.0036929967,-10.0,294.74
307.35,223.0,3577,49,448,1605632,,,,,,,,,,,,,
298.76,141.0,3645,50,449,1638400,0.2,0.6531470417976379,0.00014739807393198133,-1.8139876630157232,2960,3540.584670829773,717.2708129882812,0.3813686966896057,0.02044677734375,0.0001,0.0038612555,,
296.49,111.0,3713,51,450,1671168,0.2,0.7363470196723938,-0.00012965073292434682,-1.8139485776424409,2970,4355.127970123291,1334.735107421875,0.38136720657348633,0.0595184326171875,0.0001,0.0065919156,,
291.47,43.0,3783,52,450,1703936,0.2,0.7216750383377075,-0.00019724083012988557,-1.8139354225248099,2980,2896.1582630157473,488.97332763671875,0.3813668489456177,0.047723388671875,0.0001,0.009085182,,
296.03,157.0,3855,53,450,1736704,0.2,0.7360227704048157,4.6855508117005226e-06,-1.8138556800782681,2990,3296.152809524536,510.7141418457031,0.38134950399398804,0.029351806640625,0.0001,0.0041514235,,
294.52,167.0,3927,54,450,1769472,0.2,0.7120190560817719,0.0003847854164632736,-1.8137786138802767,3000,5821.532421112061,2587.8759765625,0.3813563287258148,0.0331268310546875,0.0001,0.006807374,,
302.62,204.0,3999,55,450,1802240,0.2,0.7408099174499512,4.887726645392831e-05,-1.8138547163456678,3010,5838.259590148926,1144.552490234375,0.38136470317840576,0.0298675537109375,0.0001,0.0044129374,,
292.33,229.0,4069,56,450,1835008,0.2,0.677693098783493,-0.00043940076357102954,-1.813901110738516,3020,5613.593350982666,2561.041015625,0.3813636600971222,0.036236572265625,0.0001,0.005850661,,
294.14,161.0,4139,57,451,1867776,0.2,0.7460062503814697,-0.00040913745870057027,-1.8139117296785117,3030,6309.310664367676,1736.5087890625,0.3813669681549072,0.0120361328125,0.0001,0.0031841246,,
293.28,87.0,4209,58,451,1900544,0.2,0.7327261865139008,-0.00041705097901285627,-1.8138744425028563,3040,5855.571002197265,1877.951171875,0.38135451078414917,0.0488555908203125,0.0001,0.006655221,,
291.17,171.0,4289,59,450,1933312,0.2,0.705279678106308,-8.660287712700666e-05,-1.8137939225882291,3050,3435.742683982849,1013.5936889648438,0.3813507854938507,0.0286102294921875,0.0001,0.0056282612,,
301.31,179.0,4358,60,451,1966080,0.2,0.7295531332492828,-0.00074601547603379,-1.8136939711868763,3060,6729.099002838135,2364.11181640625,0.38133376836776733,0.01956787109375,0.0001,0.0041551874,,
294.56,110.0,4438,61,450,1998848,0.2,0.7404203414916992,-0.00011531163763720543,-1.8135484740138055,3070,2986.3421136856077,570.250732421875,0.38132697343826294,0.021258544921875,0.0001,0.0043347385,,
293.23,111.0,4505,62,450,2031616,0.2,0.6649571657180786,-0.0010762341935333097,-1.813444246724248,3080,3672.41499710083,1257.4031982421875,0.3813124895095825,0.0485260009765625,0.0001,0.0067147505,,
