time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
2649,21,10765.645,259,1189.66,688128,0.0001,0.6722557544708252,13989.328125,37926.778869628906,-1.939627868309617,0.2,0.005141422,0.0002590928826975869,0.39381515979766846,0.03631591796875,2670,,
2773,22,10452.386,259,1104.99,720896,0.0001,0.6206812560558319,17630.244140625,40802.24028320312,-1.9394891574978828,0.2,0.0054774294,0.0004929560425807721,0.39379480481147766,0.033563232421875,2680,,
2901,23,10539.955,259,1056.58,753664,0.0001,0.5664945244789124,15517.5546875,42494.44049682617,-1.9390132866799832,0.2,0.004570471,0.0002966497053421335,0.39372462034225464,0.0240081787109375,2690,,
3030,24,10611.259,259,1043.23,786432,0.0001,0.515690267086029,15032.4111328125,40166.310375976565,-1.9386319536715746,0.2,0.0057647275,-0.000208516447673901,0.3937247097492218,0.0319305419921875,2700,,
3158,25,10838.15,259,1064.9,819200,0.0001,0.541440337896347,17271.22265625,41840.70682373047,-1.938401946052909,0.2,0.0050883614,0.0006063940070816897,0.3936784267425537,0.0318817138671875,2710,,
3289,26,11273.325,259,1080.33,851968,0.0001,0.5792770683765411,15505.7861328125,38895.03258666992,-1.938139908015728,0.2,0.004804451,2.092028589686379e-05,0.39367929100990295,0.024603271484375,2720,,
3414,27,11286.947,259,1091.91,884736,0.0001,0.630267471075058,18677.05078125,43289.19034423828,-1.9381622698158025,0.2,0.004823315,-0.0006270391753787407,0.3936804234981537,0.02474365234375,2730,,
3544,28,11089.196,258,1069.93,917504,0.0001,0.6685963869094849,11188.0810546875,36270.93295288086,-1.938232484832406,0.2,0.004826848,-0.0007017336167336908,0.3936953544616699,0.0263641357421875,2740,,
3674,29,11140.19,258,1074.29,950272,0.0001,0.5816527903079987,15520.9169921875,40849.94468383789,-1.9381917141377927,0.2,0.00413559,-0.000501309850733378,0.3936723470687866,0.0218414306640625,2750,,
3803,30,11727.275,258,1095.56,983040,0.0001,0.6351146399974823,14397.4794921875,41110.775299072266,-1.9380846306681634,0.2,0.0047980174,0.0007782855149343959,0.3936861753463745,0.0258819580078125,2760,,
3930,31,11361.395,258,1055.55,1015808,0.0001,0.6483524739742279,14768.072265625,38898.11430664062,-1.9382102843374014,0.2,0.006017491,-0.00065870188336703,0.39368951320648193,0.0370391845703125,2770,,
4055,32,10571.548,258,1022.39,1048576,0.0001,0.5893255770206451,14283.8173828125,42734.88646240234,-1.93803096935153,0.2,0.004136031,0.00043829460082633886,0.39365363121032715,0.020269775390625,2780,,
4182,33,10475.563,258,1018.04,1081344,0.0001,0.6812038421630859,17715.01953125,42698.66701660156,-1.9376719255000352,0.2,0.004820878,-0.00019703045309142907,0.39361709356307983,0.0328521728515625,2790,,
4309,34,10735.517,258,1031.84,1114112,0.0001,0.6956757605075836,15146.2158203125,40157.558349609375,-1.937430313974619,0.2,0.0046618953,-5.312164284987375e-05,0.393604576587677,0.027984619140625,2800,,
4436,35,11640.553,258,1068.21,1146880,0.0001,0.6897288858890533,14327.1552734375,42344.69376220703,-1.937229498103261,0.2,0.0045766733,-7.313855949178105e-05,0.39357832074165344,0.02537841796875,2810,,
4566,36,12492.793,258,1135.05,1179648,0.0001,0.7340067028999329,14088.1572265625,36740.58601074219,-1.937059509754181,0.2,0.004473812,-0.00032701203708711545,0.39357155561447144,0.02249755859375,2820,,
4692,37,12086.354,258,1133.25,1212416,0.0001,0.7248568832874298,13226.9443359375,36258.51193237305,-1.936849596723914,0.2,0.005764528,-0.0003869073152600322,0.3935358226299286,0.0350341796875,2830,,
4821,38,12380.216,258,1161.95,1245184,0.0001,0.7027996778488159,15314.7919921875,42707.16063842773,-1.9365582827478647,0.2,0.005594406,-2.4618770476081407e-05,0.39352166652679443,0.0332672119140625,2840,,
4948,39,12086.86,258,1150.33,1277952,0.0001,0.674905389547348,15289.26953125,38766.59237060547,-1.9361534230411053,0.2,0.004297075,0.0005445892064017243,0.3934500813484192,0.023846435546875,2850,,
5078,40,12232.018,258,1132.11,1310720,0.0001,0.6099893152713776,18868.57421875,43763.81793823242,-1.93562004417181,0.2,0.0048198216,-4.698359607573366e-05,0.39342695474624634,0.0261871337890625,2860,,
5204,41,12519.099,258,1139.93,1343488,0.0001,0.6786105036735535,15236.68359375,40418.42197265625,-1.9351506557315588,0.2,0.0043441653,0.0003683763039589394,0.393349289894104,0.02095947265625,2870,,
5330,42,12655.789,258,1139.87,1376256,0.0001,0.6707970798015594,12473.857421875,41013.70291748047,-1.9344616323709487,0.2,0.0042760754,-5.122494403622113e-05,0.393297404050827,0.0240325927734375,2880,,
5463,43,12067.644,257,1112.51,1409024,0.0001,0.6830353736877441,13624.76953125,42751.964337158206,-1.9340167004615068,0.2,0.0049053957,-0.00013171463269827654,0.3932623267173767,0.0282379150390625,2890,,
5596,44,11794.184,257,1095.28,1441792,0.0001,0.7551753222942352,13547.5849609375,46278.894519042966,-1.9335326083004474,0.2,0.0048524095,0.00013976270656712586,0.3931978642940521,0.029144287109375,2900,,
5729,45,12092.037,257,1128.36,1474560,0.0001,0.6775010228157043,15802.0654296875,43885.795422363284,-1.9330396343022584,0.2,0.0057597496,0.000760133270159713,0.3931739628314972,0.04193115234375,2910,,
5859,46,12501.211,257,1142.5,1507328,0.0001,0.6951825320720673,21844.49609375,54284.36821899414,-1.9325240947306157,0.2,0.0045060436,0.0006705139214318479,0.3930974304676056,0.0258544921875,2920,,
5989,47,12800.237,257,1113.39,1540096,0.0001,0.6735051870346069,17753.171875,42386.362060546875,-1.9319605588912965,0.2,0.0049077487,-2.7588976081460716e-08,0.39306163787841797,0.02850341796875,2930,,
6120,48,12434.832,256,1081.84,1572864,0.0001,0.6666081547737122,15060.81640625,48649.718249511716,-1.9316619593650102,0.2,0.005559138,0.0003669894353151903,0.39303961396217346,0.038189697265625,2940,,
,,,,,1600000,0.0001,0.716688871383667,15337.521484375,43568.85030517578,-1.9316037196666003,0.2,0.004967492,-0.0003201859442924615,0.39305543899536133,0.0261505126953125,2950,1075.41,6149.994140625
6707,49,11712.491,239,1051.99,1605632,,,,,,,,,,,,,
6835,50,11188.354,239,1049.41,1638400,0.0001,0.6794436275959015,14977.654296875,43083.4772277832,-1.9314553998410702,0.2,0.004727863,0.0006599671083677095,0.3930051326751709,0.02691650390625,2960,,
6964,51,11857.205,239,1079.43,1671168,0.0001,0.689461350440979,14058.693359375,42630.41715087891,-1.9310763351619245,0.2,0.0047251284,-0.00012888607307104394,0.39298027753829956,0.0258056640625,2970,,
7091,52,12161.379,240,1098.12,1703936,0.0001,0.6868258416652679,16415.005859375,46734.21464233399,-1.9308208405971528,0.2,0.0044322824,-0.0009003582268633181,0.39296191930770874,0.025982666015625,2980,,
7216,53,12371.348,240,1096.61,1736704,0.0001,0.6978969275951385,17845.06640625,41683.18685302734,-1.9305603053420781,0.2,0.0050456277,-0.00016424703317170498,0.3929254412651062,0.0307373046875,2990,,
7346,54,12768.874,240,1116.89,1769472,0.0001,0.6020290851593018,15527.091796875,45411.12841186523,-1.9300684697926045,0.2,0.006093861,7.982765000633663e-05,0.3928707540035248,0.0400909423828125,3000,,
7476,55,13248.995,241,1141.0,1802240,0.0001,0.7381315231323242,14021.1435546875,37985.73827514648,-1.9294659707695245,0.2,0.0037720313,0.0001129574087826768,0.39280062913894653,0.01663818359375,3010,,
7604,56,13746.184,241,1181.27,1835008,0.0001,0.6807944774627686,16205.9912109375,42533.187231445314,-1.9288152508437633,0.2,0.0053908033,4.210790098113648e-06,0.39274340867996216,0.032342529296875,3020,,
7734,57,14123.392,241,1202.11,1867776,0.0001,0.6996515095233917,13511.783203125,41789.29667358399,-1.9284546829760074,0.2,0.0053588627,-0.00039459391300624704,0.3927345871925354,0.0379791259765625,3030,,
7867,58,13920.232,241,1217.62,1900544,0.0001,0.7297052145004272,13461.1728515625,41179.50447998047,-1.9284986022859811,0.2,0.0049991524,-0.0003833742459391942,0.39275503158569336,0.031329345703125,3040,,
7999,59,14203.702,241,1222.67,1933312,0.0001,0.7115188241004944,13387.7626953125,38128.05537719726,-1.9286409959197044,0.2,0.004892519,4.1585979124647567e-05,0.392761766910553,0.02989501953125,3050,,
8131,60,14144.137,241,1202.67,1966080,0.0001,0.7332832217216492,12951.2529296875,36655.70381469726,-1.9286857664585113,0.2,0.0045839907,0.00030646147388324607,0.3927586078643799,0.023486328125,3060,,
8271,61,14159.879,241,1207.92,1998848,0.0001,0.6634549498558044,14682.669921875,43611.703521728516,-1.928609211742878,0.2,0.0042201867,-0.000537617023292114,0.3927401602268219,0.0248687744140625,3070,,
8408,62,14155.79,241,1198.18,2031616,0.0001,0.6768926680088043,11608.6689453125,35810.12381591797,-1.9284170329570771,0.2,0.005606827,0.00014331324346130713,0.39272359013557434,0.038397216796875,3080,,
