time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/loss,train/n_updates,train/value_loss,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
298,4833,1441792,9040.506,1131.89,44,0.0334320068359375,10857.6171875,2900,34009.43483123779,0.39269861578941345,0.0001,0.0001633158990443917,0.5895223021507263,0.2,-1.928560560196638,0.0051016067,,
297,4951,1474560,8749.795,1103.33,45,0.031048583984375,12144.810546875,2910,36274.57637329101,0.3926635682582855,0.0001,0.00015812490055395757,0.42659318447113037,0.2,-1.9279941868036985,0.004957998,,
297,5071,1507328,9265.262,1109.56,46,0.0458160400390625,9630.72265625,2920,36810.99284362793,0.3926130533218384,0.0001,-0.0006421196045266697,0.4594905972480774,0.2,-1.9275555323809386,0.00603961,,
296,5193,1540096,8940.005,1078.97,47,0.0368255615234375,10589.9580078125,2930,35607.984634399414,0.39257654547691345,0.0001,-4.417463824211154e-05,0.5460512638092041,0.2,-1.9270618353039026,0.005206831,,
295,5317,1572864,9475.352,1154.61,48,0.0329559326171875,11062.37109375,2940,39066.56656799316,0.39250877499580383,0.0001,0.000528316750205704,0.43656158447265625,0.2,-1.9265017377212643,0.0050128265,,
,,1600000,,,,0.038116455078125,8114.69482421875,2950,34099.770175170896,0.3924621045589447,0.0001,0.0003935617165552685,0.5785391628742218,0.2,-1.9259178599342703,0.0059133014,2651.4296875,1224.89
267,5994,1605632,9129.321,1129.38,49,,,,,,,,,,,,,
267,6117,1638400,8884.278,1180.65,50,0.039947509765625,14063.6806640625,2960,35889.99299621582,0.39237847924232483,0.0001,0.0005299858923535794,0.45505625009536743,0.2,-1.9253003006801008,0.0054455213,,
267,6243,1671168,9265.253,1196.78,51,0.0285369873046875,10322.8642578125,2970,32700.46714782715,0.3923584222793579,0.0001,-0.0008805914236290846,0.469912588596344,0.2,-1.9247500408440827,0.0049581965,,
267,6362,1703936,8869.105,1128.89,52,0.0257080078125,18141.455078125,2980,40821.61063842774,0.3923538327217102,0.0001,-4.064566401211778e-05,0.5426368415355682,0.2,-1.9246143454685807,0.0042242673,,
267,6481,1736704,9744.621,1135.55,53,0.036004638671875,9651.8173828125,2990,38093.36554870605,0.3922783136367798,0.0001,-7.063062839733903e-05,0.5126964151859283,0.2,-1.9242239015176892,0.0054178312,,
268,6599,1769472,9932.83,1125.8,54,0.0465911865234375,11446.3798828125,3000,34599.46561126709,0.3922358751296997,0.0001,0.000993493976056925,0.5425816178321838,0.2,-1.9236203363165258,0.00583186,,
268,6720,1802240,9692.06,1135.49,55,0.0284698486328125,13905.5703125,3010,38689.0870880127,0.39219582080841064,0.0001,-0.00020561771525535734,0.5745296478271484,0.2,-1.9231988292187452,0.004775213,,
268,6840,1835008,9469.851,1114.46,56,0.0351287841796875,13076.4306640625,3020,35748.6393371582,0.3921886682510376,0.0001,0.0007316777140658814,0.5589101910591125,0.2,-1.9229273963719606,0.0053751525,,
268,6968,1867776,9274.031,1108.33,57,0.0444091796875,16066.953125,3030,39594.14003295898,0.39214026927948,0.0001,0.0005098334335343679,0.4967411756515503,0.2,-1.922644897736609,0.006075185,,
268,7086,1900544,9739.711,1119.75,58,0.0403839111328125,16959.716796875,3040,36624.73802490234,0.3920970559120178,0.0001,0.0012609457200596808,0.4864644408226013,0.2,-1.9221545677632093,0.0057498114,,
268,7202,1933312,9875.372,1114.78,59,0.0396026611328125,12319.4765625,3050,38028.402996826175,0.3920482099056244,0.0001,0.00032707753489376047,0.5520861148834229,0.2,-1.92166652046144,0.005495776,,
268,7322,1966080,10578.055,1153.68,60,0.0401519775390625,12286.7412109375,3060,38041.69812011719,0.3919888734817505,0.0001,0.00012115637837268878,0.5575391054153442,0.2,-1.921142181009054,0.005680897,,
268,7440,1998848,10992.21,1201.16,61,0.0328155517578125,12256.0146484375,3070,34563.775703430176,0.3919675350189209,0.0001,-0.0007274091105500702,0.5302692353725433,0.2,-1.9206953756511211,0.0051729884,,
268,7554,2031616,10749.715,1209.98,62,0.04217529296875,11939.1875,3080,32710.198976135252,0.39193058013916016,0.0001,-0.00034411199012538416,0.5694308280944824,0.2,-1.9204334359616042,0.006045458,,
