rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
8003.6436,362,1048576,888.37,32,2894,31433.636643981932,-0.00031145543543971145,2780,0.3924788236618042,0.2,8790.775390625,0.6001908779144287,-1.925992106460035,0.0038778824,0.0001,0.020123291015625,,
7549.9624,361,1081344,865.08,33,2988,32763.624053955078,-0.0003598249000788201,2790,0.39245206117630005,0.2,11130.0771484375,0.5712446570396423,-1.925953937880695,0.004300542,0.0001,0.0242095947265625,,
7605.971,361,1114112,868.3,34,3080,41797.114930725096,-8.066301124927122e-05,2800,0.39237335324287415,0.2,11585.142578125,0.5665622651576996,-1.9254449978470802,0.0057623144,0.0001,0.0413818359375,,
7303.0645,361,1146880,831.76,35,3168,31665.523362731932,0.00017180160357384012,2810,0.39233869314193726,0.2,12013.861328125,0.5846215784549713,-1.924856899306178,0.00483164,0.0001,0.0293304443359375,,
7405.495,362,1179648,844.83,36,3258,35443.249691772464,-0.00020423897876753472,2820,0.3922775685787201,0.2,11400.40234375,0.5458594262599945,-1.924346985295415,0.0044224467,0.0001,0.0279876708984375,,
7331.1494,362,1212416,809.82,37,3347,34077.49457397461,0.000747831324042636,2830,0.3922452926635742,0.2,12980.98828125,0.5670823752880096,-1.9238433565944433,0.0045745205,0.0001,0.0286285400390625,,
7839.588,362,1245184,837.91,38,3435,42732.1579284668,0.00017702142395137344,2840,0.3921976089477539,0.2,14846.9765625,0.5800877809524536,-1.9234447995200754,0.003971458,0.0001,0.024420166015625,,
7874.0493,362,1277952,830.08,39,3525,35595.495907592776,0.0002562376066634897,2850,0.3921661972999573,0.2,13223.7412109375,0.5644116401672363,-1.9230126360431314,0.0043372912,0.0001,0.020147705078125,,
7983.1733,362,1310720,845.31,40,3615,35380.941931152345,0.0005181056414585328,2860,0.39217665791511536,0.2,13584.8525390625,0.6165763437747955,-1.9228954268619418,0.004046976,0.0001,0.0246185302734375,,
8052.775,362,1343488,864.6,41,3706,39229.080963134766,0.000688006347627379,2870,0.39220941066741943,0.2,12187.1826171875,0.5286138653755188,-1.923085330054164,0.00493192,0.0001,0.037347412109375,,
8283.536,362,1376256,902.56,42,3798,36663.36662902832,-0.0001460247007344151,2880,0.3921857476234436,0.2,12614.59375,0.6834298968315125,-1.923177881911397,0.005007729,0.0001,0.0350311279296875,,
8360.704,361,1409024,924.1,43,3892,35755.48673858643,0.00043998374494549355,2890,0.39214006066322327,0.2,11079.2744140625,0.5795747339725494,-1.9228303167968988,0.0053980243,0.0001,0.0367034912109375,,
8167.8105,361,1441792,894.44,44,3984,33191.8261138916,-0.0008564407547964947,2900,0.39211344718933105,0.2,14154.244140625,0.5939287841320038,-1.9224644361063838,0.0047360808,0.0001,0.0319061279296875,,
8338.522,361,1474560,903.69,45,4078,35009.612924194334,0.0005469147330586565,2910,0.39202171564102173,0.2,13541.560546875,0.5883869528770447,-1.9218899492174386,0.0040930747,0.0001,0.027130126953125,,
8673.135,361,1507328,937.54,46,4170,31542.51771697998,-0.0003664288993604714,2920,0.3918757140636444,0.2,10449.080078125,0.5851344466209412,-1.920736886933446,0.0045909425,0.0001,0.0277587890625,,
8873.71,361,1540096,965.21,47,4262,34368.759747314456,-0.0002885835441702511,2930,0.3917715549468994,0.2,13286.8046875,0.5609757900238037,-1.919401272572577,0.0051715244,0.0001,0.03033447265625,,
9007.867,361,1572864,954.26,48,4354,31357.304626464844,2.929829315689858e-05,2940,0.3916826844215393,0.2,10044.634765625,0.6743712425231934,-1.9184122536331416,0.0044649895,0.0001,0.0255859375,,
,,1600000,,,,32132.098034667968,-0.0002952607108454686,2950,0.39163142442703247,0.2,12078.2861328125,0.6257805526256561,-1.9176840977743268,0.00422184,0.0001,0.026690673828125,7905.51953125,988.07
9592.331,337,1605632,999.25,49,4750,,,,,,,,,,,,,
9536.771,338,1638400,995.53,50,4842,26994.8157623291,-0.00034047632616420744,2960,0.39157554507255554,0.2,6866.970703125,0.6560388505458832,-1.9171608382835985,0.004830942,0.0001,0.02867431640625,,
9595.973,338,1671168,1012.67,51,4933,29426.81220397949,-0.00013030431291554122,2970,0.3915325999259949,0.2,9761.2626953125,0.6079949736595154,-1.9166676009073853,0.0041820705,0.0001,0.0268218994140625,,
9508.582,339,1703936,989.43,52,5024,28009.23047180176,-4.361439387139399e-05,2980,0.39150381088256836,0.2,10423.9775390625,0.6614020466804504,-1.9162728685885668,0.004437851,0.0001,0.0258087158203125,,
9386.726,339,1736704,971.07,53,5115,29970.66900482178,0.0004748729734274093,2990,0.3914402723312378,0.2,11969.19921875,0.6630003154277802,-1.9157653246074915,0.0046715983,0.0001,0.0291290283203125,,
9304.456,339,1769472,955.49,54,5206,31518.77284088135,-0.00059016311315645,3000,0.39137735962867737,0.2,12128.0478515625,0.5917505323886871,-1.9151311160996556,0.0043078708,0.0001,0.024212646484375,,
9208.613,340,1802240,969.93,55,5298,34725.21029052734,-0.00061616043713002,3010,0.39134761691093445,0.2,11228.646484375,0.6272317469120026,-1.9146175848320126,0.005086984,0.0001,0.032763671875,,
9280.992,340,1835008,986.42,56,5388,29471.95071258545,0.00030475461026071573,3020,0.3913215100765228,0.2,9497.142578125,0.567946583032608,-1.9143405163660645,0.0039269626,0.0001,0.0281524658203125,,
9145.021,340,1867776,987.35,57,5478,31364.872560119627,-0.0006267437882343074,3030,0.3912598490715027,0.2,11499.3701171875,0.6372427940368652,-1.913907547108829,0.005149589,0.0001,0.0307708740234375,,
9174.55,341,1900544,981.52,58,5567,31792.79022064209,-0.0005287623105687089,3040,0.3912416994571686,0.2,8866.9091796875,0.5792524814605713,-1.91344561483711,0.0046539996,0.0001,0.0303314208984375,,
9093.887,341,1933312,969.47,59,5654,29514.387309265137,0.0006654059434367809,3050,0.3911578953266144,0.2,10050.9072265625,0.6122326552867889,-1.9129587683826685,0.0043943394,0.0001,0.0267578125,,
9160.935,342,1966080,979.09,60,5743,36070.17853393555,-0.0006625640020502032,3060,0.3911501169204712,0.2,12971.6708984375,0.562129557132721,-1.912477176822722,0.0051103868,0.0001,0.0348602294921875,,
9132.829,342,1998848,983.13,61,5834,29127.53366699219,-0.0003722737747011706,3070,0.3910835385322571,0.2,10868.685546875,0.5767715275287628,-1.9121199566870928,0.004980435,0.0001,0.036187744140625,,
9234.615,342,2031616,979.42,62,5924,34232.78623199463,0.0007560188259958522,3080,0.3910090923309326,0.2,16017.46875,0.5946732461452484,-1.911405450478196,0.00601945,0.0001,0.050927734375,,
