rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss
-194.02388,301.0,15,491520,939,522,0.0007415771484375,0.2,140,811.5393453121185,358.2591247558594,0.0023217713,0.6732900142669678,-0.0006029657926774235,0.9942061305046082,1e-05,-5.652520233392716
-154.91663,301.0,16,524288,1002,523,0.000262451171875,0.2,150,929.2082075119018,299.30517578125,0.0019826768,0.6801661252975464,-0.000484541655441717,0.9941294193267822,1e-05,-5.652320071309805
-116.26105,301.0,17,557056,1064,523,0.0089385986328125,0.2,160,805.1706227302551,256.76953125,0.0040983437,0.7180520296096802,-0.0014362356792844365,0.9940857291221619,1e-05,-5.652149640768767
-91.70207,301.0,18,589824,1127,523,0.012725830078125,0.2,170,420.545047044754,208.7130126953125,0.0036119702,0.8200102001428604,-0.0015804481641680467,0.9937878847122192,1e-05,-5.651539376378059
-18.696241,301.0,19,622592,1190,523,0.013055419921875,0.2,180,432.4841425418854,203.8544158935547,0.0039548734,0.8256891071796417,-0.0015502010439377046,0.9935404658317566,1e-05,-5.650479730218649
47.047955,301.0,20,655360,1252,523,0.011944580078125,0.2,190,663.1857408046723,185.79420471191406,0.0037859832,0.7464593052864075,-0.001135846990837308,0.9938163757324219,1e-05,-5.650555511564017
68.0302,301.0,21,688128,1315,523,0.0137664794921875,0.2,200,940.5549616336823,478.0727233886719,0.0034810037,0.6512810289859772,-0.001322349845941062,0.9937866926193237,1e-05,-5.650971096754074
120.00154,301.0,22,720896,1378,523,0.0242767333984375,0.2,210,904.8150989055633,177.33883666992188,0.004867221,0.6493635773658752,-0.0020183602974611858,0.9939371347427368,1e-05,-5.651261883229017
94.45795,301.0,23,753664,1440,523,0.0001708984375,0.2,220,1763.7598445892334,859.8988037109375,0.001851603,0.47020721435546875,-0.00040572847174189517,0.9940998554229736,1e-05,-5.651911577582359
154.09297,301.0,24,786432,1503,523,0.0043304443359375,0.2,230,1570.4007583141326,2442.991455078125,0.0036271936,0.5244344770908356,-0.0005352906718144368,0.9943366050720215,1e-05,-5.652588830888272
110.571846,301.0,25,819200,1566,523,0.0132110595703125,0.2,240,972.6975046634674,736.353759765625,0.0037435843,0.6241157054901123,-0.0010233772247374873,0.9938715100288391,1e-05,-5.652204793691635
167.16913,301.0,26,851968,1628,523,0.003741455078125,0.2,250,1606.8623673915863,437.52471923828125,0.0034714649,0.45142221450805664,-0.0007127814953491907,0.9938372373580933,1e-05,-5.65118768364191
177.38023,301.0,27,884736,1691,523,0.01407470703125,0.2,260,1841.8985528469086,332.5640563964844,0.0042264145,0.3292722702026367,-0.0010556045683188132,0.9935710430145264,1e-05,-5.650635389238596
104.27926,301.0,28,917504,1753,523,0.0226654052734375,0.2,270,1295.5886906147002,248.6214141845703,0.0048463177,0.47703129053115845,-0.0018438595518091461,0.9932184219360352,1e-05,-5.64943179115653
211.04318,301.0,29,950272,1816,523,0.0054962158203125,0.2,280,1002.5326613903046,235.2605743408203,0.0031357813,0.5917738676071167,-0.0007568431064100878,0.9931539297103882,1e-05,-5.648409131169319
174.07916,301.0,30,983040,1879,523,0.0097808837890625,0.2,290,1845.3058230400086,635.681396484375,0.0036575631,0.4537022113800049,-0.0008448611981293653,0.9928245544433594,1e-05,-5.647728420048952
215.97693,301.0,31,1015808,1941,523,0.02535400390625,0.2,300,1026.4865711688994,218.66757202148438,0.0049301405,0.6030974984169006,-0.002148858097734774,0.9925367832183838,1e-05,-5.646463764458895
