rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/loss,train/std,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
596.08,274,360448,11,1314,1366.7738,0.4193107485771179,0.03442697,1800.2803955078125,0.6461546421051025,0.323089599609375,0.006672928277839674,1330,0.2,5466.1630482673645,0.001,-3.911546389013529,,
601.0,273,393216,12,1439,1190.2677,0.348463237285614,0.03432685,1054.226806640625,0.6418596506118774,0.329803466796875,0.009267656642077782,1340,0.2,4712.894161510468,0.001,-3.8953021110966803,,
598.61,272,425984,13,1563,1239.8901,0.3754758834838867,0.036501125,504.1426696777344,0.6391537189483643,0.3478759765625,0.010405296013414046,1350,0.2,4396.699160575867,0.001,-3.873631468974054,,
589.13,271,458752,14,1691,1216.7113,0.38245517015457153,0.03366164,558.6268310546875,0.6348543167114258,0.3162750244140625,0.005794203190635017,1360,0.2,3998.9240448474884,0.001,-3.850833299010992,,
591.52,270,491520,15,1816,1278.6844,0.29604917764663696,0.036971264,705.9099731445312,0.6321316957473755,0.3480682373046875,0.00878466360591119,1370,0.2,4579.966810512543,0.001,-3.8277112053707243,,
595.2,269,524288,16,1942,1474.5208,0.39502161741256714,0.031794634,606.2236938476562,0.6329348683357239,0.3122955322265625,0.006446585084268009,1380,0.2,3923.815406227112,0.001,-3.8220076110213994,,
591.83,269,557056,17,2063,1301.7991,0.4471713900566101,0.029112905,641.9458618164062,0.6296097040176392,0.2916595458984375,0.00546461994490528,1390,0.2,4400.099466609955,0.001,-3.815459579974413,,
593.06,270,589824,18,2183,1137.6012,0.41497522592544556,0.026649017,671.6053466796875,0.6290285587310791,0.27288818359375,0.0042159385306149485,1400,0.2,3416.194678068161,0.001,-3.798684363812208,,
590.76,269,622592,19,2308,1245.2755,0.4690556526184082,0.030788898,437.0760498046875,0.6253842115402222,0.2875579833984375,0.004540862205249141,1410,0.2,3591.0711775779723,0.001,-3.783818383142352,,
595.34,269,655360,20,2430,1426.4648,0.447842001914978,0.034795832,615.3565063476562,0.6226485967636108,0.3266204833984375,0.008595091034294455,1420,0.2,3483.3516627311706,0.001,-3.7684458900243043,,
601.01,269,688128,21,2549,1389.5526,0.42036139965057373,0.029282127,713.4808959960938,0.621361494064331,0.3005615234375,0.005646174363937462,1430,0.2,3547.0310673236845,0.001,-3.7534362114965916,,
601.0,270,720896,22,2668,1356.6619,0.5093801617622375,0.02801624,316.9853515625,0.6170613765716553,0.2742034912109375,0.0027172984368007747,1440,0.2,3031.818562698364,0.001,-3.73204198256135,,
601.0,270,753664,23,2788,1577.5022,0.43117278814315796,0.029810343,345.3165283203125,0.6165771484375,0.2960540771484375,0.006398575634739246,1450,0.2,3404.9942316532133,0.001,-3.727853669412434,,
596.71,270,786432,24,2910,1699.3921,0.43110787868499756,0.03108737,464.94830322265625,0.6143931150436401,0.3006195068359375,0.005428292775832233,1460,0.2,4162.132698822022,0.001,-3.7133754635229708,,
592.94,270,819200,25,3032,1215.6305,0.4724263548851013,0.029632563,549.1070556640625,0.6119598150253296,0.298095703125,0.0064087985134392515,1470,0.2,4447.431724691391,0.001,-3.6999766923487187,,
598.46,270,851968,26,3153,1049.8088,0.5545612573623657,0.031345166,324.4345703125,0.6091548800468445,0.2889007568359375,0.0038104232402474737,1480,0.2,3027.6113591909407,0.001,-3.682663491740823,,
598.13,270,884736,27,3272,1249.9191,0.5791307687759399,0.029715138,400.5782165527344,0.6049256324768066,0.2932830810546875,0.006138207196636358,1490,0.2,2781.3796075105665,0.001,-3.6574047196656467,,
598.05,270,917504,28,3392,1342.679,0.5366573929786682,0.032821633,812.7426147460938,0.6025213003158569,0.3169952392578125,0.0036517617792924282,1500,0.2,3714.939517068863,0.001,-3.6384690379723907,,
599.62,270,950272,29,3511,1443.9148,0.5203962326049805,0.030144125,594.115478515625,0.6001623868942261,0.29439697265625,0.0042351919644715965,1510,0.2,3758.875325989723,0.001,-3.622255755215883,,
589.7,270,983040,30,3633,1302.03,0.479206919670105,0.029788233,328.2945861816406,0.5976877808570862,0.294525146484375,0.005070906026958255,1520,0.2,3445.26969063282,0.001,-3.606605545990169,,
588.91,270,1015808,31,3751,982.26196,0.5886321067810059,0.029457593,450.5310363769531,0.5962315201759338,0.2901397705078125,0.0035942213908128906,1530,0.2,3380.0819436073302,0.001,-3.59591668471694,,
596.4,271,1048576,32,3869,1150.009,0.5706137716770172,0.03380001,644.1642456054688,0.5925487279891968,0.309246826171875,0.004710297465862823,1540,0.2,3167.1255939006805,0.001,-3.573727302066982,,
593.42,271,1081344,33,3984,1537.0436,0.49551457166671753,0.03290566,494.4718933105469,0.592610239982605,0.3056915283203125,0.006786561437911587,1550,0.2,4610.559765529632,0.001,-3.5647232081741094,,
595.4,271,1114112,34,4107,1385.528,0.5496604740619659,0.028409556,2491.082275390625,0.5911595821380615,0.2707733154296875,0.004194601733615855,1560,0.2,4341.863782215119,0.001,-3.5622804483398793,,
596.63,271,1146880,35,4229,1412.8955,0.5787035524845123,0.027248144,564.4634399414062,0.589893102645874,0.27447509765625,0.003168398439811426,1570,0.2,3415.863130044937,0.001,-3.552847850508988,,
592.45,271,1179648,36,4348,1562.5352,0.5736977458000183,0.027984645,610.6327514648438,0.5854946374893188,0.2749237060546875,0.00477624331433617,1580,0.2,3965.8288235664368,0.001,-3.52394130025059,,
592.98,271,1212416,37,4465,1477.7905,0.552247017621994,0.027659869,457.83868408203125,0.5810868144035339,0.2754974365234375,0.003359564939091797,1590,0.2,4056.032002735138,0.001,-3.4977136440575123,,
593.91,271,1245184,38,4584,1574.4152,0.651936262845993,0.02466168,505.4609375,0.5768862962722778,0.2591552734375,0.0014098511535848956,1600,0.2,3143.4215676784515,0.001,-3.461866688542068,,
597.15,271,1277952,39,4708,1554.4739,0.6196991205215454,0.02814948,2362.880126953125,0.5746192336082458,0.288507080078125,0.004058295793583966,1610,0.2,3732.5465256214143,0.001,-3.44595482442528,,
595.92,271,1310720,40,4832,1534.562,0.6227015554904938,0.026777191,319.0300598144531,0.57314133644104,0.28035888671875,0.004118208743238938,1620,0.2,2980.4533893585203,0.001,-3.433951094932854,,
596.89,271,1343488,41,4950,1723.4675,0.572646290063858,0.027975902,623.63134765625,0.5718275308609009,0.280340576171875,0.004665369455688051,1630,0.2,3843.364336490631,0.001,-3.4243375638499858,,
601.0,271,1376256,42,5069,1717.1718,0.5397332310676575,0.029382851,508.7666320800781,0.567867636680603,0.289080810546875,0.0037340561553719453,1640,0.2,3524.6643093585967,0.001,-3.408360414765775,,
601.0,271,1409024,43,5191,1673.472,0.5540491938591003,0.028745914,453.088623046875,0.5682972073554993,0.28516845703125,0.004333396715082927,1650,0.2,3287.8876017093658,0.001,-3.3982558108866217,,
595.35,271,1441792,44,5312,1784.6798,0.5362972915172577,0.02780432,515.2589721679688,0.5665935277938843,0.276434326171875,0.0034524809001595714,1660,0.2,3514.718601346016,0.001,-3.3935676269233226,,
592.2,271,1474560,45,5435,1802.1664,0.4854472875595093,0.030530447,655.6363525390625,0.5661095380783081,0.295953369140625,0.0040917478883784495,1670,0.2,3301.971391534805,0.001,-3.386835313215852,,
589.14,271,1507328,46,5554,1875.4989,0.5676864385604858,0.030368548,421.64404296875,0.5613970756530762,0.301531982421875,0.005106043229898205,1680,0.2,3880.79422287941,0.001,-3.364562963694334,,
589.36,271,1540096,47,5670,1612.0469,0.6212074756622314,0.027242057,2284.662353515625,0.5600028038024902,0.282843017578125,0.003930751862208126,1690,0.2,3680.3663796424867,0.001,-3.3457363210618496,,
588.08,271,1572864,48,5785,1594.1277,0.635305255651474,0.027747888,715.7918701171875,0.5568794012069702,0.27484130859375,0.0035938876841100863,1700,0.2,3369.940621185303,0.001,-3.329168711043894,,
,,1600000,,,,0.6265185177326202,0.028528016,723.9515380859375,0.5567701458930969,0.2884765625,0.005181062127485347,1710,0.2,4063.5771842479708,0.001,-3.3182124212384223,1385.19482421875,382.17
583.77,264,1605632,49,6061,1488.5685,,,,,,,,,,,,,
587.83,265,1638400,50,6180,1342.7719,0.6703689396381378,0.028272364,694.7412109375,0.555992841720581,0.295611572265625,0.005945680540025933,1720,0.2,3739.88837556839,0.001,-3.3148114301264284,,
599.4,265,1671168,51,6299,1357.7963,0.6764965355396271,0.025748625,720.6197509765625,0.5528322458267212,0.2670989990234375,0.00210023142171849,1730,0.2,3350.515452480316,0.001,-3.2972102321684362,,
601.0,265,1703936,52,6420,1725.9081,0.5779314935207367,0.02764993,495.9065246582031,0.5515518188476562,0.28746337890625,0.004937891909685277,1740,0.2,2989.2972826480864,0.001,-3.2799340790137648,,
601.0,265,1736704,53,6541,1856.9916,0.5231415331363678,0.02752833,434.1924133300781,0.5479905605316162,0.2841064453125,0.0047874782287181,1750,0.2,3312.503279232979,0.001,-3.2636950612068176,,
590.76,265,1769472,54,6660,1603.5732,0.614005833864212,0.026599288,255.9717254638672,0.5424470901489258,0.2751312255859375,0.0022328658973492566,1760,0.2,2449.049841737747,0.001,-3.2207072798162697,,
585.82,265,1802240,55,6775,1223.2748,0.6710654497146606,0.029326165,750.61572265625,0.5375313758850098,0.299261474609375,0.0033439243274187903,1770,0.2,3652.743432092667,0.001,-3.189255155436695,,
595.99,266,1835008,56,6893,1115.1411,0.6858387291431427,0.03212872,328.114990234375,0.5378921627998352,0.299407958984375,0.006527363527129637,1780,0.2,3002.5564630270005,0.001,-3.175074287503958,,
596.52,266,1867776,57,7008,1421.0752,0.6100822985172272,0.031754844,1208.232666015625,0.536115825176239,0.307421875,0.005871671900968068,1790,0.2,3131.214262509346,0.001,-3.1693971920758486,,
592.4,265,1900544,58,7149,1541.668,0.643338680267334,0.026620306,1480.640380859375,0.5365365743637085,0.284283447265625,0.005823198461257562,1800,0.2,3388.627440595627,0.001,-3.1678395800292494,,
591.05,265,1933312,59,7294,1526.0352,0.6845467984676361,0.02833191,307.61895751953125,0.5334194898605347,0.2815826416015625,0.003414599231655302,1810,0.2,2657.64483294487,0.001,-3.156751661002636,,
595.17,264,1966080,60,7436,1478.6223,0.5973120927810669,0.026849791,406.00885009765625,0.5307619571685791,0.2710968017578125,0.0037329220787796656,1820,0.2,3510.510137414932,0.001,-3.133215977624059,,
594.17,263,1998848,61,7579,1318.0461,0.6164063215255737,0.025280192,721.5756225585938,0.5293408036231995,0.2672882080078125,0.00364930881660257,1830,0.2,2598.3653327941893,0.001,-3.1223093129694464,,
591.32,263,2031616,62,7719,1386.6497,0.6355287134647369,0.029158505,338.8332824707031,0.5237974524497986,0.286724853515625,0.0032496230225660836,1840,0.2,2873.8653357982635,0.001,-3.086516868695617,,
