time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/loss,train/n_updates,train/value_loss,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
325,1106,360448,5056.26,892.16,11,0.0258636474609375,22906.923828125,2570,53201.84853515625,0.39422398805618286,0.0001,-0.00033353232574881984,0.40346747636795044,0.2,-1.943581536412239,0.0055863913,,
326,1205,393216,5028.28,893.24,12,0.041229248046875,21954.388671875,2580,54505.52697753906,0.39420726895332336,0.0001,3.722640831256285e-05,0.40461301803588867,0.2,-1.9435498625040055,0.0063299756,,
327,1299,425984,5440.5283,917.93,13,0.0254241943359375,20396.361328125,2590,50044.61484375,0.394193172454834,0.0001,-0.0007190559059381485,0.41776883602142334,0.2,-1.9433907717466354,0.0053729867,,
327,1400,458752,5816.373,944.3,14,0.03553466796875,19171.365234375,2600,48121.17607421875,0.3941696286201477,0.0001,0.0001677541760727763,0.45831114053726196,0.2,-1.943219993263483,0.005699804,,
328,1496,491520,6322.721,959.04,15,0.040032958984375,20795.61328125,2610,51954.38562011719,0.39412474632263184,0.0001,-0.0006274940591538325,0.42099297046661377,0.2,-1.9428758084774018,0.0056774113,,
328,1595,524288,6436.459,961.24,16,0.03717041015625,19566.578125,2620,49269.37514648437,0.394069105386734,0.0001,0.0014466644381172955,0.436093807220459,0.2,-1.9423378825187683,0.006081085,,
328,1698,557056,6600.873,982.71,17,0.0317962646484375,22719.400390625,2630,52724.322998046875,0.3940381407737732,0.0001,0.0004900842235656455,0.4216068983078003,0.2,-1.941898163408041,0.0049729813,,
327,1801,589824,6698.88,962.37,18,0.0344268798828125,18863.65625,2640,48835.00747070312,0.3940412700176239,0.0001,-3.8178534305188804e-05,0.4722132086753845,0.2,-1.941773172467947,0.0051027024,,
327,1900,622592,6929.319,973.43,19,0.02974853515625,21798.73046875,2650,49299.290625,0.39401480555534363,0.0001,-0.0003040224561118521,0.4836646318435669,0.2,-1.9417127773165703,0.005654417,,
327,2002,655360,7272.0874,980.21,20,0.0312896728515625,20586.69921875,2660,51195.77053222656,0.3939513564109802,0.0001,4.4632781646214424e-05,0.49749231338500977,0.2,-1.941275390982628,0.005214449,,
328,2097,688128,7415.3267,985.12,21,0.0188812255859375,18912.19921875,2670,46065.58315429687,0.39392387866973877,0.0001,-0.0002847146097337827,0.6225698888301849,0.2,-1.9408015079796315,0.0041311583,,
328,2192,720896,7520.281,998.58,22,0.02801513671875,23712.16796875,2680,50861.53193359375,0.3939358592033386,0.0001,0.000708218535874039,0.5250803530216217,0.2,-1.9407391130924225,0.004912977,,
329,2286,753664,6887.0356,934.18,23,0.03447265625,22468.8203125,2690,51152.27287597656,0.39389708638191223,0.0001,-0.00021860139750060626,0.5587903559207916,0.2,-1.940637481212616,0.0059377905,,
330,2380,786432,7124.2363,925.66,24,0.0191802978515625,22297.46484375,2700,57020.55766601562,0.3938814103603363,0.0001,0.0003604139114031568,0.42983949184417725,0.2,-1.9403304047882557,0.0039261095,,
330,2476,819200,7715.5493,936.2,25,0.0196044921875,22137.046875,2710,53539.196997070314,0.39385348558425903,0.0001,-0.0002083342071273364,0.4935898184776306,0.2,-1.9401334419846534,0.0044527934,,
330,2574,851968,8045.0474,940.09,26,0.0209930419921875,19959.814453125,2720,55941.11552734375,0.39385247230529785,0.0001,-0.0005800828774226829,0.49553072452545166,0.2,-1.9399875767529011,0.00423042,,
330,2674,884736,7904.3477,936.94,27,0.0176788330078125,25297.685546875,2730,57464.893383789065,0.3938291668891907,0.0001,-0.00011739104011212475,0.4839785695075989,0.2,-1.9398827642202376,0.0041837124,,
330,2776,917504,8318.016,939.3,28,0.0272979736328125,20525.521484375,2740,52501.69038085938,0.3938228487968445,0.0001,-0.00025402183528058233,0.5249945521354675,0.2,-1.9397062197327615,0.0044559017,,
330,2872,950272,8682.375,960.75,29,0.02919921875,21918.162109375,2750,52748.36181640625,0.3937951922416687,0.0001,-0.0009116517248912714,0.5405304133892059,0.2,-1.9395448289811612,0.0049584163,,
331,2968,983040,8909.722,953.77,30,0.015802001953125,23088.646484375,2760,57414.66640625,0.3937811851501465,0.0001,0.00014377202824107372,0.49952876567840576,0.2,-1.939326387643814,0.00412484,,
332,3059,1015808,8126.408,898.77,31,0.0192657470703125,23813.529296875,2770,56177.26745605469,0.3937476873397827,0.0001,0.00029344770664465616,0.5366670787334442,0.2,-1.939059992879629,0.004171094,,
332,3153,1048576,8194.523,903.25,32,0.0183624267578125,31236.75,2780,64643.13181152344,0.3937433362007141,0.0001,-0.00022641400864813476,0.46242642402648926,0.2,-1.9388332925736904,0.0042962395,,
333,3246,1081344,7576.2295,859.95,33,0.0267059326171875,20934.025390625,2790,58021.01557617188,0.3937239646911621,0.0001,-0.000771797404740937,0.4667801260948181,0.2,-1.9387281872332096,0.004739872,,
333,3341,1114112,8041.081,898.94,34,0.022222900390625,23678.505859375,2800,59231.90302734375,0.39368921518325806,0.0001,-0.0006667728113825433,0.6218482255935669,0.2,-1.9384487941861153,0.004455274,,
333,3435,1146880,8627.384,940.11,35,0.0134307861328125,19420.2734375,2810,53977.65393066406,0.3936574459075928,0.0001,0.0009566900538629852,0.540622889995575,0.2,-1.9381029605865479,0.0034143892,,
334,3530,1179648,9082.345,976.06,36,0.022393798828125,20770.705078125,2820,51818.6943359375,0.3936648964881897,0.0001,-0.00010995643169735559,0.5935281813144684,0.2,-1.9379655063152312,0.0049314406,,
334,3624,1212416,8913.511,967.81,37,0.0221588134765625,25603.54296875,2830,56739.146313476565,0.39363086223602295,0.0001,-0.00011485677168820985,0.5840801000595093,0.2,-1.9378510169684886,0.004544761,,
334,3718,1245184,8707.403,971.19,38,0.0155609130859375,26866.65234375,2840,62131.336108398435,0.39364248514175415,0.0001,6.228950660442933e-05,0.5686661303043365,0.2,-1.937715482711792,0.004118394,,
335,3813,1277952,8822.83,985.92,39,0.0294342041015625,23890.3203125,2850,56571.49416503906,0.3936225175857544,0.0001,-0.00016406894210376776,0.6160848736763,0.2,-1.9377116732299329,0.004808795,,
335,3910,1310720,8869.568,1001.16,40,0.0176483154296875,20484.822265625,2860,52618.514819335935,0.3936280310153961,0.0001,-0.0004537408764008433,0.6237499117851257,0.2,-1.9375946015119552,0.0042774547,,
335,4006,1343488,8707.388,975.11,41,0.0219268798828125,19485.755859375,2870,52984.13505859375,0.39362168312072754,0.0001,0.00022334335808409377,0.6161794066429138,0.2,-1.9375924110412597,0.0047200182,,
335,4103,1376256,8451.452,980.27,42,0.0157470703125,20779.462890625,2880,52000.16352539063,0.39363008737564087,0.0001,-0.00018089573713950813,0.5649597644805908,0.2,-1.9375878170132637,0.004206316,,
335,4196,1409024,8201.621,951.36,43,0.021875,20991.62109375,2890,53126.76018066406,0.39362651109695435,0.0001,0.00028701331539195964,0.6238249242305756,0.2,-1.937632320076227,0.004120148,,
335,4292,1441792,8646.663,987.73,44,0.0229461669921875,28999.103515625,2900,60259.21782226562,0.39362937211990356,0.0001,0.00046902228859835304,0.5771254599094391,0.2,-1.9376243323087692,0.004107398,,
336,4387,1474560,9084.311,999.47,45,0.0142608642578125,19608.375,2910,53303.760473632814,0.39359793066978455,0.0001,0.00021728740211983676,0.5605586469173431,0.2,-1.9375089921057225,0.0034839995,,
336,4483,1507328,9565.797,1015.7,46,0.02335205078125,24727.419921875,2920,57187.20166015625,0.39359068870544434,0.0001,-4.38335700891912e-06,0.575103759765625,0.2,-1.937312226742506,0.0047430503,,
336,4578,1540096,9562.086,988.92,47,0.013153076171875,22678.826171875,2930,53815.796215820315,0.393591970205307,0.0001,-2.6442278613103554e-05,0.6260423064231873,0.2,-1.9372762255370617,0.0034132677,,
336,4670,1572864,8651.262,910.27,48,0.010833740234375,21945.90625,2940,55634.42766113281,0.39360299706459045,0.0001,0.00018323526819585823,0.608731210231781,0.2,-1.9373455129563808,0.0031808303,,
,,1600000,,,,0.0150054931640625,22647.318359375,2950,57023.90173339844,0.3935847282409668,0.0001,0.00012878807247034273,0.5960460305213928,0.2,-1.9373151145875454,0.0034715673,5679.85693359375,1307.54
303,5293,1605632,7814.9033,931.57,49,,,,,,,,,,,,,
303,5391,1638400,7650.458,984.55,50,0.0138824462890625,21826.556640625,2960,55583.04194335938,0.39357641339302063,0.0001,2.8543098596856e-05,0.6384740769863129,0.2,-1.937152249366045,0.0036621415,,
304,5485,1671168,8291.793,1004.91,51,0.0095245361328125,22463.8125,2970,56322.342602539065,0.393604576587677,0.0001,-2.645569620653987e-05,0.6252878904342651,0.2,-1.937226527184248,0.0031525725,,
305,5579,1703936,8566.303,961.79,52,0.0332489013671875,21998.1015625,2980,51859.602368164065,0.3935777246952057,0.0001,-0.0005392694190959446,0.6427101790904999,0.2,-1.9372917234897613,0.0054355976,,
306,5674,1736704,9230.274,972.37,53,0.0151092529296875,21704.798828125,2990,57040.98125,0.3935326337814331,0.0001,0.000553054681950016,0.5679143667221069,0.2,-1.9368974253535272,0.0034322203,,
306,5768,1769472,8905.273,955.2,54,0.0120513916015625,26628.9609375,3000,56379.14047851563,0.3935190439224243,0.0001,-5.753552250098437e-05,0.6257628798484802,0.2,-1.9365681633353233,0.003284445,,
307,5860,1802240,8836.793,941.55,55,0.0154876708984375,22420.505859375,3010,58665.79157714844,0.39351686835289,0.0001,-7.65074604714755e-05,0.5855851173400879,0.2,-1.9364948563277722,0.003559357,,
308,5951,1835008,8531.828,930.52,56,0.01229248046875,23806.396484375,3020,55361.00051269531,0.39349278807640076,0.0001,-1.7105560982599854e-05,0.5972853600978851,0.2,-1.9363821201026439,0.0037496265,,
309,6043,1867776,8449.267,923.26,57,0.014947509765625,25319.56640625,3030,54378.06604003906,0.3934960961341858,0.0001,-0.00043354799272492527,0.5953190624713898,0.2,-1.9362284399569034,0.0033393553,,
309,6136,1900544,8063.888,880.7,58,0.01414794921875,19548.5,3040,53534.51235351562,0.39349308609962463,0.0001,-3.168529365211725e-05,0.6569648385047913,0.2,-1.9362451992928982,0.0032151663,,
310,6233,1933312,7985.9014,884.86,59,0.013775634765625,25753.7109375,3050,57924.458178710935,0.3934817612171173,0.0001,-0.0008528523285349365,0.6137933433055878,0.2,-1.9361682139337062,0.0035617803,,
310,6325,1966080,8196.123,900.89,60,0.028704833984375,19473.30078125,3060,49412.46494140625,0.3934532701969147,0.0001,0.0003636123175965622,0.6753650307655334,0.2,-1.9359817393124104,0.004821225,,
311,6420,1998848,8269.95,917.35,61,0.0189727783203125,23694.8984375,3070,55894.758081054686,0.39344748854637146,0.0001,-7.47376456274651e-05,0.5817305445671082,0.2,-1.9357791252434253,0.0036624433,,
311,6512,2031616,8053.189,896.42,62,0.0135650634765625,21645.314453125,3080,55930.31884765625,0.3934285640716553,0.0001,0.0002949611414805986,0.6424658298492432,0.2,-1.9356717877089977,0.003150757,,
