time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/entropy_loss,train/approx_kl,train/std,train/value_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,eval/mean_reward,eval/mean_ep_length
53,351,4945,10443.348,1736704,1139.81,-1.9059892512857914,0.0062761884,0.39053693413734436,20861.727962112425,-0.0006168273610455798,2990,0.0001,0.0470306396484375,0.6935565769672394,0.2,7676.93408203125,,
54,350,5042,10451.6,1769472,1113.26,-1.9055828906595706,0.006459052,0.39051365852355957,16905.52181968689,-0.0008053145344092627,3000,0.0001,0.050665283203125,0.7638164311647415,0.2,5105.9755859375,,
55,350,5142,9892.022,1802240,1072.17,-1.9052986042574047,0.0058775535,0.39048874378204346,25712.865801239015,0.00018836350027413574,3010,0.0001,0.0418060302734375,0.6756190657615662,0.2,5470.80810546875,,
56,349,5243,10087.381,1835008,1067.99,-1.9049515603110194,0.005996997,0.39043962955474854,22611.27487602234,-0.0008115299398923526,3020,0.0001,0.0468292236328125,0.6939054429531097,0.2,4897.095703125,,
57,349,5343,10581.22,1867776,1121.87,-1.9043962474912406,0.0060850154,0.3903696537017822,23761.09352722168,-0.0004631439514923841,3030,0.0001,0.044183349609375,0.7445428967475891,0.2,6368.48193359375,,
58,349,5443,11048.611,1900544,1160.22,-1.9038737305440008,0.00562499,0.39035817980766296,18514.96478767395,0.0003799089223321062,3040,0.0001,0.0465850830078125,0.7631717175245285,0.2,8570.91015625,,
59,348,5540,10846.031,1933312,1161.05,-1.9032329404726624,0.00636834,0.39023545384407043,22098.61570701599,0.0009655785910581471,3050,0.0001,0.0513763427734375,0.6703424155712128,0.2,6818.32373046875,,
60,348,5644,11117.9375,1966080,1174.39,-1.9026171090081334,0.005887078,0.3902515769004822,70799.37544937133,0.0006057488153601298,3060,0.0001,0.049334716796875,0.501785933971405,0.2,76090.3828125,,
61,347,5751,10539.572,1998848,1146.2,-1.9019801971502601,0.0058493474,0.39008745551109314,18011.93570365906,1.0088055205415002e-06,3070,0.0001,0.0413818359375,0.7740231603384018,0.2,4539.86474609375,,
62,347,5854,11053.097,2031616,1160.71,-1.9007225282490254,0.0061541684,0.39002200961112976,34143.76288833618,-8.717329983483068e-05,3080,0.0001,0.0468536376953125,0.6816080510616302,0.2,6747.5419921875,,
