time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
14,192.2,458752,387,1183,-5741.4595,0.2,0.01,0.9958953857421875,130,47.79271,1229127.6434570313,1.9717293977737427,0.18556865932259825,-8.027247262373567,637140.9375,0.0
15,139.88,491520,387,1269,-6238.0796,0.2,0.01,0.9966278076171875,140,413.6631,1307121.1212646484,2.065471649169922,0.19289409221091774,-8.198484595865011,792806.5,0.0
16,164.04,524288,387,1354,-5373.4604,0.2,0.01,0.9936981201171875,150,156.14998,2750787.127050781,2.662628173828125,0.2258767011913733,-9.029656784981489,1069600.25,0.0
17,157.0,557056,387,1436,-4912.322,0.2,0.01,0.9988861083984375,160,310.0932,2025427.8527832031,2.863551616668701,0.19889325804833788,-9.09168888553977,683441.25,0.0
18,157.0,589824,388,1518,-4882.3506,0.2,0.01,0.999090576171875,170,125.12219,1513605.8415527344,2.757704973220825,0.20662507444649236,-9.086761058121919,486862.53125,0.0
19,157.0,622592,386,1610,-4871.7666,0.2,0.01,0.9980133056640625,180,50.44268,1519438.5286376954,2.813906192779541,0.20645515760988928,-9.285706406831741,579952.6875,-1.1920928955078125e-07
20,140.02,655360,387,1690,-6218.5986,0.2,0.01,0.9976654052734375,190,638.4602,1519456.0041015625,2.705044746398926,0.2078976977867569,-9.306274596601725,1065591.25,-1.1920928955078125e-07
21,157.0,688128,378,1817,-4881.823,0.2,0.01,0.99339599609375,200,67.04115,2442814.0572753907,3.1778688430786133,0.2244943156147201,-9.796406488120557,1349267.0,0.0
22,153.28,720896,379,1898,-6097.1577,0.2,0.01,0.99508056640625,210,1097.3218,1871567.175024414,3.6001675128936768,0.2133388280402869,-10.089894391596317,983350.3125,0.0
23,301.0,753664,380,1978,-606.0828,0.2,0.01,0.9874053955078125,220,281.78848,2007172.9786132812,3.8343563079833984,0.2005995312403684,-10.553152666985989,1719305.125,5.960464477539063e-08
24,301.0,786432,380,2064,-543.96045,0.2,0.01,0.8729217529296875,230,43.02169,1881389.9639099122,3.6912498474121094,0.08641753263891587,-10.283079051971436,571732.125,5.960464477539063e-08
25,139.84,819200,381,2146,-5824.5557,0.2,0.01,0.788916015625,240,96.53795,86643.48386535645,3.6224021911621094,0.16584452477236483,-10.23215107396245,32100.291015625,0.0
26,139.9,851968,382,2227,-5773.1157,0.2,0.01,0.915478515625,250,400.80536,2004842.8333007812,4.268650054931641,0.194754759355601,-10.638576000183821,823827.0,-1.1920928955078125e-07
27,139.84,884736,380,2327,-5742.889,0.2,0.01,0.98533935546875,260,51.356308,2085573.7083496093,4.202237606048584,0.21275300397901448,-10.681763615459204,782594.1875,5.960464477539063e-08
28,140.03,917504,380,2409,-5793.893,0.2,0.01,0.9593658447265625,270,119.341156,1983253.990234375,5.017515659332275,0.20017576017708053,-11.371863665431738,667361.875,0.0
29,139.89,950272,379,2504,-5731.9673,0.2,0.01,0.984234619140625,280,46.122,1964885.4125976562,5.0042195320129395,0.20930915457429364,-11.41290325000882,630241.3125,-1.1920928955078125e-07
30,146.77,983040,373,2632,-5503.5938,0.2,0.01,0.988336181640625,290,62.75647,2031218.6215332032,5.38826322555542,0.21019855706072121,-11.666258879750966,1493161.75,0.0
31,143.91,1015808,366,2774,-5641.45,0.2,0.01,0.9982421875,300,64.65004,1911822.1939453124,6.823391914367676,0.1919909867356182,-12.853730692714453,1419742.25,-1.1920928955078125e-07
