time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
42,1953.1506,355,3870,301.0,1376256,410,10278.782490444184,2065.719482421875,0.001721748638283316,0.001,0.19910888671875,0.7680292129516602,0.017992932,-4.630993995070457,0.2,0.2537364363670349,,
43,2149.867,355,3963,301.0,1409024,420,9726.09062204361,2197.85595703125,0.0016062055110523943,0.001,0.2047119140625,0.7601083517074585,0.018543378,-4.586251505836844,0.2,0.28934311866760254,,
44,1929.5133,355,4057,300.86,1441792,430,10844.745041179656,1977.3140869140625,0.001760837534811799,0.001,0.215032958984375,0.7579060792922974,0.019219827,-4.5617387291044,0.2,0.29337579011917114,,
45,2117.7634,355,4151,301.0,1474560,440,10863.916868877412,3450.776611328125,0.0010900181803663144,0.001,0.1837646484375,0.7499531507492065,0.017121948,-4.532617652788758,0.2,0.39865875244140625,,
46,2736.383,355,4244,300.62,1507328,450,11528.378032970428,3000.902099609375,0.00044164490263938206,0.001,0.1843994140625,0.7446150183677673,0.016386423,-4.495881794765592,0.2,0.35685020685195923,,
47,2466.521,355,4338,301.0,1540096,460,14175.027129364014,7291.41552734375,0.0007332151701120893,0.001,0.1854278564453125,0.7391592264175415,0.016600953,-4.4697369512170555,0.2,0.4027884602546692,,
48,2401.2476,354,4431,300.11,1572864,470,13177.456599712372,3461.51318359375,0.0009744399945702753,0.001,0.192596435546875,0.7341288328170776,0.016964275,-4.441650347784162,0.2,0.4871261715888977,,
,,,,,1600000,480,12751.872861480713,4006.544677734375,0.004387669625702984,0.001,0.2193756103515625,0.7289384603500366,0.01918219,-4.415548948943615,0.2,0.4776265025138855,4599.53369140625,299.85
49,2619.5447,349,4594,301.0,1605632,,,,,,,,,,,,,
50,2966.458,349,4687,298.9,1638400,490,14529.60332775116,2313.98828125,0.0033696361284455633,0.001,0.197674560546875,0.7260956168174744,0.017353352,-4.394343787431717,0.2,0.414953351020813,,
51,2887.285,349,4780,301.0,1671168,500,15236.74997291565,2561.076904296875,0.003784132301052523,0.001,0.20631103515625,0.7224102020263672,0.018188652,-4.375768104568124,0.2,0.4470232129096985,,
52,2779.8909,349,4872,300.46,1703936,510,17097.94330997467,4718.6806640625,0.003515633446204447,0.001,0.20618896484375,0.717886209487915,0.018263493,-4.353849847987294,0.2,0.4943888187408447,,
53,3473.27,349,4965,301.0,1736704,520,17735.365843391417,5775.11376953125,0.0022553876186520937,0.001,0.19605712890625,0.7128768563270569,0.017501604,-4.32611198052764,0.2,0.48372209072113037,,
54,3383.22,349,5058,301.0,1769472,530,20092.190028190613,2778.802001953125,0.0027978886758774023,0.001,0.2064422607421875,0.7117499709129333,0.01789543,-4.308815106749535,0.2,0.45026081800460815,,
55,3406.38,349,5151,301.0,1802240,540,17779.84764919281,3142.900634765625,0.0034614349007824783,0.001,0.2087371826171875,0.707160472869873,0.017785313,-4.292623857036233,0.2,0.4396445155143738,,
56,3602.95,349,5244,301.0,1835008,550,19009.715100479127,1822.354248046875,0.004830262114319339,0.001,0.2001312255859375,0.7045731544494629,0.017269246,-4.27382711134851,0.2,0.47552919387817383,,
57,3544.956,349,5336,300.17,1867776,560,20207.296527671813,3878.865966796875,0.0032880314875001204,0.001,0.2032012939453125,0.7006486058235168,0.01853801,-4.254807992652059,0.2,0.4884031414985657,,
58,3907.2393,350,5429,301.0,1900544,570,20221.370491218568,3674.197265625,0.0031394640864164103,0.001,0.2138519287109375,0.6965036392211914,0.018272957,-4.23148658387363,0.2,0.44505035877227783,,
59,4152.825,350,5522,298.94,1933312,580,22111.92059135437,4136.263671875,0.0045839661104764675,0.001,0.2068084716796875,0.6911538243293762,0.018338758,-4.2038753788918255,0.2,0.4336528778076172,,
60,4650.7554,350,5615,301.0,1966080,590,25885.746306228637,13162.72265625,0.006022315447717119,0.001,0.2229949951171875,0.6861688494682312,0.019431805,-4.174996982142329,0.2,0.411598265171051,,
61,4221.8677,350,5708,301.0,1998848,600,25315.201094436645,3984.267578125,0.005082177840995428,0.001,0.220068359375,0.6844842433929443,0.019288547,-4.155110203102231,0.2,0.4269011616706848,,
62,4907.878,350,5801,296.5,2031616,610,23630.27840671539,5556.45703125,0.005553999793755792,0.001,0.2343170166015625,0.6830586194992065,0.02072846,-4.1455755289644,0.2,0.4853825569152832,,
