rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/std,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
8566.748,368,983040,992.72,30,2668,33284.94071044922,-0.0006546392014570301,2760,0.3925566077232361,0.2,12790.9619140625,0.5311878323554993,-1.9272254914045335,0.0055635674,0.0001,0.0376983642578125,,
9175.055,368,1015808,1051.46,31,2760,28948.722369384766,0.00040477103502780667,2770,0.39250999689102173,0.2,9841.91796875,0.6019369065761566,-1.9267335360869766,0.0050674854,0.0001,0.03326416015625,,
9069.324,367,1048576,1038.4,32,2852,56874.75701904297,0.0006043978079105728,2780,0.3924831748008728,0.2,48722.5859375,0.5112925469875336,-1.926309429295361,0.0047031054,0.0001,0.02747802734375,,
9381.447,366,1081344,1074.87,33,2947,34699.33768463135,-0.0004070197384862695,2790,0.3924177885055542,0.2,11339.359375,0.5036875903606415,-1.9258632998913527,0.005085921,0.0001,0.0313720703125,,
9300.015,365,1114112,1051.08,34,3044,33063.831259155275,0.0013311979051650268,2800,0.39234477281570435,0.2,8539.0166015625,0.5212250649929047,-1.9251443538814783,0.0052581066,0.0001,0.0368133544921875,,
9541.612,365,1146880,1074.6,35,3136,30840.826148986816,0.000986265241226647,2810,0.39229023456573486,0.2,8782.8251953125,0.5757356584072113,-1.9244755363091826,0.0044349465,0.0001,0.025628662109375,,
9562.412,365,1179648,1065.88,36,3230,31255.124040222167,0.0006368511894834228,2820,0.3922730088233948,0.2,10208.5341796875,0.47179096937179565,-1.9241006998345256,0.0054382184,0.0001,0.035931396484375,,
9324.482,364,1212416,1040.54,37,3326,29939.585479736328,0.0004709333268692717,2830,0.39221370220184326,0.2,8417.1845703125,0.5764311850070953,-1.9236974431201816,0.005093983,0.0001,0.0336212158203125,,
9739.412,364,1245184,1069.34,38,3420,31377.883168029784,-0.00021377631928771735,2840,0.3921920955181122,0.2,6615.32861328125,0.4968069791793823,-1.9232842482626438,0.005172031,0.0001,0.0339080810546875,,
8915.94,364,1277952,996.79,39,3508,32483.67892150879,0.00037745246772828976,2850,0.39219117164611816,0.2,13367.12109375,0.4942203760147095,-1.9232223438099028,0.0052727545,0.0001,0.0328826904296875,,
8247.679,364,1310720,922.33,40,3600,30831.346897888183,0.0001695510061836103,2860,0.3921872079372406,0.2,8377.2978515625,0.5289010405540466,-1.9231814198195933,0.005075575,0.0001,0.035552978515625,,
8020.185,364,1343488,905.73,41,3688,34880.701327514646,0.0004942768304317724,2870,0.3921523690223694,0.2,9831.0458984375,0.5488606095314026,-1.9230287032201887,0.0043535875,0.0001,0.0277984619140625,,
8646.083,364,1376256,951.65,42,3777,32880.332403564455,-0.00041336252579640134,2880,0.3921257257461548,0.2,12138.7783203125,0.546953022480011,-1.922699784860015,0.0052808123,0.0001,0.0331146240234375,,
8788.59,364,1409024,966.12,43,3867,32577.026602172853,8.124697269522585e-05,2890,0.39214301109313965,0.2,12470.0322265625,0.5269404649734497,-1.9226147269830107,0.005554025,0.0001,0.03974609375,,
9228.491,363,1441792,988.97,44,3963,33508.48067626953,-0.0004304980087908916,2900,0.39210620522499084,0.2,13129.828125,0.5145385265350342,-1.922565696015954,0.0056155873,0.0001,0.0386199951171875,,
9467.604,363,1474560,1002.26,45,4058,29639.595474243164,0.0002578531853941968,2910,0.392063707113266,0.2,9717.71484375,0.5763269364833832,-1.9221304338425398,0.0054433327,0.0001,0.037872314453125,,
9895.767,363,1507328,1052.03,46,4149,30470.24774169922,-0.00027538075410120654,2920,0.3920232057571411,0.2,7491.54931640625,0.5535208880901337,-1.9216522093862296,0.00552235,0.0001,0.0358489990234375,,
10415.322,362,1540096,1103.58,47,4243,29561.624099731445,0.000645271729445085,2930,0.3919655680656433,0.2,9215.0703125,0.5947606265544891,-1.9211412755772472,0.0051286714,0.0001,0.0335601806640625,,
10132.422,362,1572864,1085.83,48,4337,28487.7913772583,0.0005110356276418315,2940,0.3919008672237396,0.2,8404.4423828125,0.622105598449707,-1.9205585211515426,0.0060874145,0.0001,0.0450347900390625,,
,,1600000,,,,31329.299598693848,-0.0005019085216190433,2950,0.3918125033378601,0.2,10244.75,0.5739609599113464,-1.9198173550888895,0.0051786355,0.0001,0.0310699462890625,6664.21484375,887.09
7837.3823,337,1605632,1056.44,49,4760,,,,,,,,,,,,,
7470.7236,337,1638400,1020.17,50,4850,537322.2182922363,0.0023445917180652033,2960,0.3917854428291321,0.2,41622.23828125,0.30828768014907837,-1.9192017858847976,0.005444095,0.0001,0.041552734375,,
7591.732,337,1671168,1029.48,51,4944,31727.64801940918,0.00019966958134318702,2970,0.3917231261730194,0.2,13975.9990234375,0.649316281080246,-1.918734142743051,0.0066255257,0.0001,0.0488616943359375,,
8202.919,338,1703936,1073.4,52,5035,31099.60598602295,0.00021341710598790086,2980,0.3916734457015991,0.2,7908.07421875,0.5458470284938812,-1.9181526940315963,0.0055369735,0.0001,0.0395782470703125,,
10363.664,338,1736704,1080.09,53,5127,30125.21639251709,-0.00025360950821777805,2990,0.39164724946022034,0.2,10525.0185546875,0.5807884931564331,-1.91775107011199,0.0052487366,0.0001,0.0333892822265625,,
10273.6875,338,1769472,1084.47,54,5223,33749.601802062985,0.00045703791874984745,3000,0.391595721244812,0.2,13033.3662109375,0.5756034851074219,-1.9173944901674986,0.006521041,0.0001,0.0486297607421875,,
10570.822,338,1802240,1112.91,55,5317,32376.711866760255,-0.0005606340062513481,3010,0.39157700538635254,0.2,11273.6943359375,0.5740146338939667,-1.9169742092490196,0.0060454756,0.0001,0.0458099365234375,,
10248.863,339,1835008,1087.37,56,5411,29365.018197631834,0.0005258800218143733,3020,0.3915344774723053,0.2,7684.7666015625,0.5271603763103485,-1.9166448470205069,0.0051990263,0.0001,0.0329986572265625,,
10829.914,339,1867776,1130.99,57,5507,29366.618199157714,-0.0001930558450112585,3030,0.39148181676864624,0.2,10063.646484375,0.55516517162323,-1.916151483170688,0.004614534,0.0001,0.02972412109375,,
11030.805,338,1900544,1139.64,58,5607,28192.382260131835,-0.0001759486498485785,3040,0.39142900705337524,0.2,8417.78125,0.6467556953430176,-1.915634773671627,0.0047733355,0.0001,0.029010009765625,,
10969.709,338,1933312,1109.58,59,5703,28854.988130187987,0.00016138691644300706,3050,0.391305148601532,0.2,8255.220703125,0.6539953351020813,-1.9147006496787071,0.0048899325,0.0001,0.031280517578125,,
10950.723,338,1966080,1099.44,60,5799,31201.764128112794,0.00046050370874581856,3060,0.3912658095359802,0.2,12357.9990234375,0.5807876586914062,-1.9138210233300925,0.005388873,0.0001,0.035052490234375,,
10801.987,339,1998848,1083.93,61,5893,32599.072080993654,-0.0004479515377170173,3070,0.3910984992980957,0.2,11977.57421875,0.5349656343460083,-1.912803447432816,0.005546571,0.0001,0.040887451171875,,
10136.24,339,2031616,1044.87,62,5984,29063.372789001463,-0.00035402050198172217,3080,0.39107605814933777,0.2,10662.251953125,0.604948103427887,-1.9118039913475513,0.005484507,0.0001,0.0420623779296875,,
