time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
20,1389,-148.9892,471,655360,301.0,240.56524658203125,190,-5.634650043398142,-0.001040972115333716,0.003087916,1105.8311278104782,0.2,0.0086181640625,0.4941732883453369,0.9895092248916626,1e-05
21,1459,-59.181984,471,688128,301.0,299.72760009765625,200,-5.632869672402739,-0.0007673063844777061,0.0027996283,941.7901860952377,0.2,0.006005859375,0.5664938986301422,0.9891142249107361,1e-05
22,1529,19.454792,471,720896,301.0,203.08294677734375,210,-5.631991970166564,-0.0008629807997749594,0.0033385255,744.864499592781,0.2,0.008160400390625,0.604366809129715,0.9890332221984863,1e-05
23,1599,2.8124802,471,753664,301.0,181.7565460205078,220,-5.630055813863874,-0.0020868996386525394,0.0045718746,1341.3286772012711,0.2,0.024871826171875,0.4207650423049927,0.9882790446281433,1e-05
24,1669,45.218433,471,786432,301.0,215.6485595703125,230,-5.627288445085287,-0.0008040189727580582,0.0029722243,673.628006362915,0.2,0.0056671142578125,0.6298358738422394,0.9876099228858948,1e-05
25,1739,6.4013243,471,819200,301.0,251.42636108398438,240,-5.625839944183826,-0.0007605508030792407,0.003485478,1571.595981478691,0.2,0.0054168701171875,0.44671565294265747,0.9876419305801392,1e-05
26,1808,23.941547,471,851968,301.0,188.51905822753906,250,-5.624980442970991,-0.001993397814430864,0.004252889,736.1181987524033,0.2,0.0184173583984375,0.6308215856552124,0.9870418906211853,1e-05
27,1878,46.036,470,884736,301.0,190.94815063476562,260,-5.62195190563798,-0.001014108009985648,0.0035195472,728.2272058010101,0.2,0.0082183837890625,0.6245824694633484,0.9861350059509277,1e-05
28,1948,112.723145,470,917504,301.0,207.38963317871094,270,-5.619851025566459,-0.001597964552229314,0.004119409,980.9724643945694,0.2,0.015191650390625,0.563206136226654,0.9860085844993591,1e-05
29,2018,95.84951,470,950272,301.0,210.16571044921875,280,-5.620530612394214,-0.0005567767792854283,0.0030975302,1376.061042380333,0.2,0.0029937744140625,0.4917526841163635,0.9865505695343018,1e-05
30,2087,73.997345,470,983040,301.0,218.79518127441406,290,-5.620497095957399,-0.001251170230898424,0.0032000113,1301.2405606746674,0.2,0.006060791015625,0.4962911009788513,0.9860372543334961,1e-05
31,2157,112.26497,470,1015808,301.0,1821.6322021484375,300,-5.619006212800741,-0.002091356409141554,0.004304195,1286.660197043419,0.2,0.0203826904296875,0.49863576889038086,0.985686719417572,1e-05
