time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/std,eval/mean_reward,eval/mean_ep_length
1340,18,589824,301.0,138.54616,439,0.0014112093651419855,0.40728217363357544,0.0069798175,0.2,-5.19626031294465,1145.7773467421532,0.1325836181640625,170,1533.3447265625,0.001,0.887326180934906,,
1416,19,622592,301.0,204.96193,439,-0.0007814543941094598,0.5188548266887665,0.010359266,0.2,-5.1604351256042715,851.1396781206131,0.1513641357421875,180,753.6853637695312,0.001,0.8824845552444458,,
1492,20,655360,301.0,211.46884,439,-0.0007973737999236619,0.48072296380996704,0.00993545,0.2,-5.129452974721789,1109.660343837738,0.13056640625,190,117.4682846069336,0.001,0.8747339844703674,,
1567,21,688128,301.0,208.7947,438,-0.0035400675061282526,0.7796423584222794,0.011062429,0.2,-5.103344286605716,262.8995911240578,0.152239990234375,200,110.88601684570312,0.001,0.869758665561676,,
1643,22,720896,301.0,250.51236,438,-0.002166662961099064,0.7497560977935791,0.011658473,0.2,-5.076773904636502,260.64204810857774,0.15413818359375,210,101.32134246826172,0.001,0.8624911904335022,,
1719,23,753664,301.0,276.74942,438,-0.0005203778640861856,0.47865986824035645,0.00980374,0.2,-5.047565907984972,878.2920727968216,0.1352142333984375,220,474.5551452636719,0.001,0.8590287566184998,,
1795,24,786432,301.0,312.95078,438,0.0011506357942380418,0.7218262851238251,0.010645984,0.2,-5.030178963392973,330.28662167787553,0.1407562255859375,230,168.53797912597656,0.001,0.8519624471664429,,
1870,25,819200,301.0,308.1205,437,0.00383810004359475,0.43426769971847534,0.013354309,0.2,-5.007887767255307,1246.2264144182204,0.164630126953125,240,324.9862060546875,0.001,0.850348949432373,,
1946,26,851968,301.0,298.75882,437,0.004055314823017397,0.4208899736404419,0.011001872,0.2,-4.995613208040595,1232.6161229848863,0.171820068359375,250,188.23526000976562,0.001,0.846085786819458,,
2022,27,884736,301.0,418.1017,437,0.0029052214395051124,0.37073153257369995,0.01310205,0.2,-4.967512451484799,933.3178709983825,0.1726898193359375,260,2300.216064453125,0.001,0.8401254415512085,,
2098,28,917504,301.0,448.24207,437,0.003854887288343889,0.15128809213638306,0.017697748,0.2,-4.959875383600592,2938.2854043722155,0.1730010986328125,270,1403.3321533203125,0.001,0.8390172719955444,,
2176,29,950272,301.0,364.96893,436,0.006256672381823591,0.1837308406829834,0.030008962,0.2,-4.965102089941501,3025.993837118149,0.2146942138671875,280,260.0011901855469,0.001,0.8410243391990662,,
2252,30,983040,301.0,331.40274,436,0.008165258268945763,0.32378751039505005,0.022273108,0.2,-4.945516125112772,1302.2001598119737,0.2114990234375,290,226.5189971923828,0.001,0.8353902101516724,,
2330,31,1015808,301.0,341.6256,435,0.003604969557181903,0.2685387134552002,0.015435867,0.2,-4.894528253376484,1667.2003327608109,0.16279296875,300,2300.780029296875,0.001,0.8232377171516418,,
2407,32,1048576,301.0,396.44717,435,0.0017254434196729562,0.46767669916152954,0.009564141,0.2,-4.847093629091978,766.3440712451935,0.1320465087890625,310,217.1330108642578,0.001,0.8134620189666748,,
2483,33,1081344,301.0,413.6471,435,0.0015363254814474204,0.3553183674812317,0.011990249,0.2,-4.805038173869252,1354.212912940979,0.1454010009765625,320,2545.863525390625,0.001,0.8100701570510864,,
2559,34,1114112,301.0,440.25366,435,0.0032315488574568008,0.2552794814109802,0.012461029,0.2,-4.794863060116768,2295.252139997482,0.1726959228515625,330,419.9929504394531,0.001,0.8052158355712891,,
2635,35,1146880,301.0,435.54874,435,0.0020474642151384614,0.269858717918396,0.012468489,0.2,-4.753037896752358,2038.8957169532775,0.178717041015625,340,1585.0384521484375,0.001,0.7967245578765869,,
2711,36,1179648,301.0,411.58142,435,0.005609613571596128,0.2771220803260803,0.01590102,0.2,-4.731703599914908,2113.71358628273,0.1724517822265625,350,718.8757934570312,0.001,0.7943238019943237,,
2787,37,1212416,301.0,469.67,434,0.003985435936829163,0.3330150246620178,0.013801197,0.2,-4.693844391778112,1777.897770500183,0.1771087646484375,360,1742.521728515625,0.001,0.7828497290611267,,
2863,38,1245184,301.0,470.5488,434,0.005767136663598649,0.29811394214630127,0.018025758,0.2,-4.663257417455315,2170.831224298477,0.1830535888671875,370,1957.9647216796875,0.001,0.7817192077636719,,
2939,39,1277952,301.0,465.234,434,0.007189805558073204,0.24030810594558716,0.01985268,0.2,-4.645680405572056,2655.6214092731475,0.22474365234375,380,440.05645751953125,0.001,0.7738528251647949,,
3015,40,1310720,301.0,431.80966,434,0.005761133082978631,0.3049049377441406,0.019800574,0.2,-4.586161686107516,1810.724036502838,0.1921905517578125,390,1903.864501953125,0.001,0.7636326551437378,,
3092,41,1343488,301.0,490.30875,434,0.005298148983001738,0.3023011088371277,0.012864283,0.2,-4.52464149929583,1507.6475330829621,0.1789306640625,400,415.09332275390625,0.001,0.7571701407432556,,
3168,42,1376256,301.0,646.80054,434,0.0017577980771875446,0.2261558175086975,0.013157871,0.2,-4.492755668610334,2097.1168411016465,0.1939849853515625,410,2222.0185546875,0.001,0.7499988079071045,,
3244,43,1409024,301.0,551.94794,434,0.0034303898947655397,0.16429626941680908,0.02087817,0.2,-4.4687880229204895,4439.446523809433,0.1914093017578125,420,2381.834228515625,0.001,0.7431780099868774,,
3320,44,1441792,301.0,553.56793,434,0.003894535714698577,0.27532684803009033,0.02340344,0.2,-4.422349724173546,2383.007611942291,0.1900665283203125,430,962.5626220703125,0.001,0.7397673726081848,,
3397,45,1474560,301.0,628.63025,434,0.0028362916062178558,0.2385743260383606,0.014021504,0.2,-4.418019187822938,2608.3712244033813,0.1625885009765625,440,389.33203125,0.001,0.7353012561798096,,
3473,46,1507328,301.0,800.92804,433,0.00313250038334445,0.15012800693511963,0.014732753,0.2,-4.390338790789246,4784.4897294044495,0.2198638916015625,450,578.0350952148438,0.001,0.7328270673751831,,
3550,47,1540096,301.0,662.3254,433,0.006861444587229926,0.1141003966331482,0.025103562,0.2,-4.404218110069633,6669.550752210617,0.2178070068359375,460,3042.05859375,0.001,0.7387961745262146,,
3626,48,1572864,301.0,676.16,433,0.003780336628551595,0.15515387058258057,0.026498388,0.2,-4.380768559128046,5673.064301872253,0.2081329345703125,470,4911.32958984375,0.001,0.7301486730575562,,
,,1600000,,,,0.00400276395612309,0.2042217254638672,0.018234605,0.2,-4.347181298956275,4491.458810949325,0.21893310546875,480,3034.736572265625,0.001,0.7251248359680176,1400.8861083984375,301.0
3758,49,1605632,301.0,729.7428,427,,,,,,,,,,,,,
3834,50,1638400,301.0,483.98608,427,0.007090393744874746,0.1647268533706665,0.01705345,0.2,-4.305837040394545,5769.770689964294,0.2260009765625,490,1715.9427490234375,0.001,0.719829797744751,,
3911,51,1671168,301.0,622.4471,427,0.0020599580681846417,0.20425468683242798,0.010896495,0.2,-4.2966813076287504,3025.369980955124,0.1804412841796875,500,676.6210327148438,0.001,0.716141939163208,,
3988,52,1703936,301.0,570.9572,427,-0.0002980637328619196,0.24694067239761353,0.0118317995,0.2,-4.276583107560873,4661.994900417328,0.180267333984375,510,1862.0096435546875,0.001,0.710707426071167,,
4064,53,1736704,301.0,714.4233,427,4.070439081260701e-06,0.307420551776886,0.0128703695,0.2,-4.243886242806911,3640.2114424705505,0.1849395751953125,520,2833.527099609375,0.001,0.7040799260139465,,
4141,54,1769472,301.0,784.135,427,0.0025694761216072948,0.288784384727478,0.012197336,0.2,-4.192833725735545,3717.3781032562256,0.190899658203125,530,3165.051513671875,0.001,0.6978985071182251,,
4218,55,1802240,301.0,775.4729,427,0.0034177719086983414,0.19454938173294067,0.014366045,0.2,-4.161941154301166,5428.276341915131,0.1949951171875,540,2264.4951171875,0.001,0.689616858959198,,
4295,56,1835008,301.0,960.5174,427,0.006050074700215191,0.1614413857460022,0.019500922,0.2,-4.136843290179968,3553.3622933864594,0.2376495361328125,550,868.72802734375,0.001,0.6865686774253845,,
4372,57,1867776,301.0,989.8652,427,0.005265248385330779,0.16537463665008545,0.018802634,0.2,-4.117329105734825,6976.335408115387,0.2426361083984375,560,2341.302001953125,0.001,0.6826415061950684,,
4448,58,1900544,301.0,845.4487,427,0.006855893499232479,0.17409908771514893,0.01847576,0.2,-4.107318691164255,8506.004679012298,0.218499755859375,570,1530.4901123046875,0.001,0.6822752356529236,,
4525,59,1933312,301.0,845.9571,427,0.0064310602264413316,0.19417941570281982,0.011130035,0.2,-4.081715971231461,5548.207719802856,0.1865142822265625,580,3505.4580078125,0.001,0.6755815744400024,,
4602,60,1966080,301.0,884.5502,427,0.003364366455025447,0.2563422918319702,0.01580386,0.2,-4.058986096456647,6677.411354446411,0.1952545166015625,590,3329.930908203125,0.001,0.6727327704429626,,
4679,61,1998848,301.0,995.45557,427,0.0026414044336888765,0.257961630821228,0.015076609,0.2,-4.0278604973107575,6453.190321350097,0.170849609375,600,2003.78076171875,0.001,0.6675860285758972,,
4755,62,2031616,301.0,1039.3053,427,0.0066384852045757725,0.1718420386314392,0.019613545,0.2,-4.008952540159226,8851.196031188965,0.2253997802734375,610,4092.96533203125,0.001,0.6663304567337036,,
