time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
16,1808,114.38996,289,524288,301.0,126.99970245361328,150,-5.1951389194466175,-0.002089163970867958,0.009379089,270.0538175404072,0.2,0.1051422119140625,0.8379773050546646,0.8853257894515991,0.001
17,1929,131.9997,288,557056,301.0,190.38043212890625,160,-5.147279212996364,-0.001888463081968439,0.009557695,821.6304981023073,0.2,0.133111572265625,0.6180861294269562,0.8797723054885864,0.001
18,2048,139.24911,287,589824,301.0,126.3729476928711,170,-5.140356609877199,-0.0007582449714391259,0.010990638,572.3851279348135,0.2,0.1399932861328125,0.7215471863746643,0.8753020763397217,0.001
19,2169,203.89488,286,622592,301.0,139.39791870117188,180,-5.106415994558484,-0.0019582082999932025,0.012619998,284.20755985081195,0.2,0.1345001220703125,0.8321110159158707,0.8718684911727905,0.001
20,2290,172.7864,286,655360,301.0,590.3681640625,190,-5.083364307880402,-0.002022743156294382,0.011044286,843.6981783330441,0.2,0.1417236328125,0.6044439673423767,0.8655332922935486,0.001
21,2411,206.87912,285,688128,301.0,131.33546447753906,200,-5.0756268161349,-0.001823620568984552,0.013395916,589.164889717102,0.2,0.1649200439453125,0.7205260396003723,0.8659281134605408,0.001
22,2532,281.41925,284,720896,301.0,173.5889129638672,210,-5.045299284812063,-0.0015459251224456238,0.014348022,612.0002445414663,0.2,0.17266845703125,0.6673383414745331,0.8546679615974426,0.001
23,2654,325.91385,283,753664,301.0,167.12387084960938,220,-4.999822180625051,-0.0007012783246864273,0.0133193955,1179.6856686085462,0.2,0.164813232421875,0.412797212600708,0.8471890091896057,0.001
24,2775,377.44522,283,786432,301.0,5636.830078125,230,-4.964304612111301,0.0008671524961300747,0.013158739,1699.8168756604196,0.2,0.1687408447265625,0.28736603260040283,0.8378914594650269,0.001
25,2896,294.98007,282,819200,301.0,255.8599090576172,240,-4.930781360715628,0.0030629764947661896,0.015474122,1815.598714157939,0.2,0.1811981201171875,0.270521879196167,0.83404940366745,0.001
26,3017,358.62686,282,851968,301.0,149.34844970703125,250,-4.912032292317599,0.0019224364130423055,0.016639313,377.4330917030573,0.2,0.2008819580078125,0.6773222982883453,0.832027018070221,0.001
27,3138,393.45984,281,884736,301.0,127.35151672363281,260,-4.896976481378078,0.003341164604489677,0.017766071,1532.1928667843342,0.2,0.2055877685546875,0.34522366523742676,0.8278016448020935,0.001
28,3259,483.28653,281,917504,301.0,168.92173767089844,270,-4.873114987183362,0.002278775191348359,0.017456012,1854.49915163517,0.2,0.209906005859375,0.40132373571395874,0.8176727890968323,0.001
29,3380,404.27292,281,950272,301.0,212.25634765625,280,-4.829133503325283,0.0018725258338918138,0.019220883,2100.550912538171,0.2,0.221002197265625,0.38285839557647705,0.8136308193206787,0.001
30,3501,545.11365,280,983040,301.0,270.6842956542969,290,-4.819192217569798,-0.0008236762859041846,0.018082745,1383.755996274948,0.2,0.198114013671875,0.5045430064201355,0.8118026852607727,0.001
31,3622,642.7408,280,1015808,301.0,297.3070373535156,300,-4.7878328883089125,0.002289442111805329,0.017529555,3166.5340626358984,0.2,0.2222442626953125,0.27919280529022217,0.8042813539505005,0.001
