rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss
-105.67994,301.0,14,458752,827,554,0.0500091552734375,0.2,130,859.8551313400269,257.1790466308594,0.007999813,0.0,-0.0005743208643252728,0.9236368536949158,0.001,-5.370698155462742
-140.79164,301.0,15,491520,888,553,0.0726776123046875,0.2,140,1238.3355154037476,394.3759460449219,0.01093212,0.0,0.0010708120171329938,0.9141092300415039,0.001,-5.329217685759067
-94.972244,301.0,16,524288,948,552,0.03685302734375,0.2,150,710.0035892486572,349.36480712890625,0.0050789774,-1.1920928955078125e-07,-0.00043025478917115836,0.906270444393158,0.001,-5.29383233487606
-168.85541,301.0,17,557056,1009,551,0.029473876953125,0.2,160,1891.2712358474732,1508.69482421875,0.0050575044,0.0,-0.0010217209593974986,0.8920274972915649,0.001,-5.238954937458038
-167.29115,301.0,18,589824,1069,551,0.0229827880859375,0.2,170,830.4530401229858,412.26446533203125,0.0033540898,0.0,-0.0007356664747931064,0.893121063709259,0.001,-5.222817634046078
-195.90045,301.0,19,622592,1130,550,0.0271209716796875,0.2,180,788.1483074188233,394.1148986816406,0.0030873092,0.0,-0.0005245637690677541,0.8973815441131592,0.001,-5.240036289393902
-245.2758,301.0,20,655360,1189,550,0.0268890380859375,0.2,190,1134.6333459854127,549.7588500976562,0.0041103493,0.0,0.00023952931005624122,0.8940553069114685,0.001,-5.216369959712028
-196.97844,301.0,21,688128,1249,550,0.0232940673828125,0.2,200,866.4373933792115,448.1620178222656,0.0028714733,-1.1920928955078125e-07,-0.0006764923589798854,0.8877888321876526,0.001,-5.213517592847348
-165.93846,301.0,22,720896,1309,550,0.0243560791015625,0.2,210,1095.1381008148194,429.9935607910156,0.0032371562,-1.1920928955078125e-07,0.0004982177662895993,0.8882462382316589,0.001,-5.189850264787674
-142.56035,301.0,23,753664,1368,550,0.0324554443359375,0.2,220,756.0692390441894,389.932373046875,0.0046878285,0.0,-0.0007578365661174757,0.8850568532943726,0.001,-5.195130237936974
-154.33331,301.0,24,786432,1428,550,0.068768310546875,0.2,230,1417.1942626953125,1043.4512939453125,0.0038514487,0.0,0.0014644819053501123,0.8871978521347046,0.001,-5.178311268985271
-130.5727,301.0,25,819200,1487,550,0.065802001953125,0.2,240,1159.5545461654663,536.0550537109375,0.0054338607,0.0,-0.0010686456827897928,0.8845479488372803,0.001,-5.179214951395989
-75.36428,301.0,26,851968,1547,550,0.0921905517578125,0.2,250,1318.7266885757447,752.0008544921875,0.006391964,0.0,-0.001242688554339111,0.8798316121101379,0.001,-5.175995449721813
-72.475365,301.0,27,884736,1607,550,0.117083740234375,0.2,260,679.3974462509156,350.2091369628906,0.008463729,0.0,-0.0016292246938974131,0.8835604190826416,0.001,-5.162866871058941
3.5457513,301.0,28,917504,1666,550,0.1381683349609375,0.2,270,697.0099939346313,365.5115966796875,0.007959498,0.0,0.0005066326142696198,0.8759490251541138,0.001,-5.162838518619537
-48.48539,301.0,29,950272,1726,550,0.1003326416015625,0.2,280,664.875005531311,298.11376953125,0.009524206,0.0,-0.004106672226043884,0.8743147253990173,0.001,-5.144464808702469
-46.913906,301.0,30,983040,1786,550,0.12564697265625,0.2,290,724.4822801589966,376.4825744628906,0.010979994,0.0,-0.003816608592387638,0.8690829873085022,0.001,-5.108245649933815
38.211983,301.0,31,1015808,1845,550,0.1320404052734375,0.2,300,743.6067953109741,354.3828125,0.007293592,0.0,-0.003303000931191491,0.862334668636322,0.001,-5.0938523188233376
