rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
929.67,5186,8896.905,1638400,315,50,-1.9069021619856357,-0.0003650031963843503,0.2,2960,0.0001,0.006501094,0.05179443359375,0.48884010314941406,0.39058881998062134,8517.9775390625,28971.29514541626,,
1030.11,5287,9321.263,1671168,316,51,-1.9057589137926698,0.0013777003325230908,0.2,2970,0.0001,0.0071874717,0.0592742919921875,0.57445228099823,0.39046943187713623,11412.3798828125,31148.01479187012,,
1004.67,5391,8886.165,1703936,316,52,-1.9051692193374037,0.0006519412247143919,0.2,2980,0.0001,0.0077000326,0.069354248046875,0.46224474906921387,0.3904756009578705,25183.9296875,74160.89477844238,,
1024.47,5495,9298.973,1736704,316,53,-1.9049354353919625,0.0005342456635844429,0.2,2990,0.0001,0.0061419187,0.0433746337890625,0.6875950396060944,0.39043253660202026,8651.44921875,29125.050260925294,,
1070.61,5595,10827.523,1769472,316,54,-1.9050360362045466,0.0011271042820226284,0.2,3000,0.0001,0.006064235,0.0499542236328125,0.5837306082248688,0.39049798250198364,10934.7080078125,32028.03115081787,,
1092.32,5696,11281.66,1802240,316,55,-1.9048584687523544,-7.166208797571016e-05,0.2,3010,0.0001,0.006044677,0.044921875,0.6503188014030457,0.3903775215148926,9751.3681640625,25438.495988464354,,
1090.28,5796,11382.376,1835008,316,56,-1.9036905029788613,-0.00013178175722714514,0.2,3020,0.0001,0.006475093,0.06259765625,0.6216834783554077,0.39028000831604004,8557.9833984375,28238.794234466553,,
1099.85,5902,11391.974,1867776,316,57,-1.9028090678155423,0.0006888162351970095,0.2,3030,0.0001,0.0058862935,0.045770263671875,0.6154312491416931,0.3902016282081604,7728.30126953125,28962.36372451782,,
1040.81,6000,10094.99,1900544,316,58,-1.9018558784388007,-0.0006101585726355552,0.2,3040,0.0001,0.0060027055,0.047894287109375,0.6889288425445557,0.3900952935218811,7049.07373046875,23624.053366470336,,
1106.28,6102,9869.977,1933312,316,59,-1.9009196394123138,0.0006144571454569814,0.2,3050,0.0001,0.006684985,0.06119384765625,0.48712319135665894,0.3900142312049866,15026.2333984375,88878.35725021362,,
1103.58,6201,9854.093,1966080,317,60,-1.9004310732707381,0.0022282537207502172,0.2,3060,0.0001,0.006902007,0.0665618896484375,0.4576563239097595,0.3900258541107178,8817.1123046875,257404.81090316773,,
1098.09,6299,10338.021,1998848,317,61,-1.9009525957517326,-0.00072101086298062,0.2,3070,0.0001,0.0053525255,0.0391876220703125,0.5736569166183472,0.3901209235191345,7684.703125,24547.791653442382,,
1138.47,6407,10870.477,2031616,317,62,-1.9008437387645245,0.00033513584057800474,0.2,3080,0.0001,0.006848838,0.053900146484375,0.542250245809555,0.38999655842781067,8008.6650390625,28032.71725540161,,
