time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
499,301.0,919,4941.2104,14,458752,3729.664306640625,25586.64048538208,0.26441650390625,0.023735404,750,0.30818384885787964,-4.277245148271322,0.2,0.7047069072723389,0.01135333618567529,0.001
498,301.0,985,5000.4136,15,491520,5599.6328125,27700.58550262451,0.2760162353515625,0.02557322,760,0.34641170501708984,-4.264927159249782,0.2,0.7020168304443359,0.012600609294349852,0.001
498,301.0,1051,5151.293,16,524288,5274.34814453125,27685.883193969727,0.2791046142578125,0.025743537,770,0.3970654606819153,-4.254239347577095,0.2,0.7009376287460327,0.010836759358426207,0.001
498,301.0,1117,4780.6,17,557056,4248.21826171875,27739.666120910646,0.2722076416015625,0.024801752,780,0.3366793990135193,-4.247592010349035,0.2,0.6996583938598633,0.010865715649924824,0.001
498,301.0,1182,4967.553,18,589824,6628.63525390625,26752.79143371582,0.2553466796875,0.023649137,790,0.40964800119400024,-4.240971576422453,0.2,0.6986398696899414,0.00908076119267207,0.001
498,301.0,1248,5076.784,19,622592,4784.84228515625,28227.841542053222,0.271636962890625,0.024769258,800,0.4233895540237427,-4.233384238928556,0.2,0.6971220374107361,0.010913676312338794,0.001
498,301.0,1314,5029.502,20,655360,6572.66748046875,31162.740922546385,0.3075042724609375,0.028393641,810,0.38614869117736816,-4.22735129147768,0.2,0.696577250957489,0.015966480945280637,0.001
498,301.0,1380,5388.625,21,688128,4526.99365234375,28625.936991119386,0.2838165283203125,0.026094522,820,0.4232836365699768,-4.222118911892176,0.2,0.6953787803649902,0.012092340443450667,0.001
498,301.0,1446,5104.9536,22,720896,7791.431640625,31293.753240203856,0.3016571044921875,0.02856813,830,0.39593493938446045,-4.21299825757742,0.2,0.6934159398078918,0.013089478140682332,0.001
498,301.0,1512,5169.6377,23,753664,6242.78271484375,30508.684140014648,0.2727691650390625,0.025357587,840,0.37858593463897705,-4.2013204649090765,0.2,0.6910991668701172,0.012796486821753206,0.001
498,301.0,1578,5140.5137,24,786432,6944.6220703125,30126.532030487062,0.2738372802734375,0.025762398,850,0.35969430208206177,-4.1920706234872345,0.2,0.6902815103530884,0.010301805333438097,0.001
498,301.0,1644,5155.967,25,819200,6790.0732421875,31129.778426361085,0.2894134521484375,0.027386857,860,0.3567894697189331,-4.188595144450664,0.2,0.6899577975273132,0.01313420883307117,0.001
498,301.0,1710,5011.488,26,851968,5712.1298828125,31348.3031539917,0.278460693359375,0.027345423,870,0.3714141845703125,-4.181001553684473,0.2,0.6875834465026855,0.011247968821589894,0.001
498,301.0,1776,5391.689,27,884736,4148.8154296875,29157.284063720705,0.255609130859375,0.0231871,880,0.4417634606361389,-4.170640894770623,0.2,0.6864138841629028,0.009388147604113328,0.001
498,301.0,1841,5638.1943,28,917504,7246.142578125,33133.299361419675,0.3017974853515625,0.029358141,890,0.3292287588119507,-4.163041549921036,0.2,0.684999942779541,0.012044100476850872,0.001
498,301.0,1907,5421.505,29,950272,4671.16259765625,29544.649923706056,0.2889862060546875,0.027088631,900,0.34887266159057617,-4.1551378212869166,0.2,0.6838181614875793,0.013108668804852642,0.001
498,301.0,1973,5782.853,30,983040,5186.3828125,32524.577709197998,0.28648681640625,0.026639886,910,0.351460337638855,-4.150861394405365,0.2,0.6835206747055054,0.01223623239166045,0.001
498,301.0,2039,5217.8623,31,1015808,6573.36083984375,34008.07593536377,0.26998291015625,0.025391132,920,0.3040640354156494,-4.145925154536963,0.2,0.6819794774055481,0.012755308560736011,0.001
