time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/value_loss,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
37,1691.7539,369,3285,301.0,1212416,360,9480.066377067566,2422.830078125,0.00256462655197538,0.001,0.19898681640625,0.7943620681762695,0.017657887,-4.7682763744145635,0.2,0.20870810747146606,,
38,2097.5322,369,3374,300.41,1245184,370,9303.57633266449,2270.12548828125,0.004023674767904595,0.001,0.20404052734375,0.79270339012146,0.018959261,-4.746944459155202,0.2,0.2633627653121948,,
39,2354.3206,368,3463,299.99,1277952,380,11989.525829219818,3436.87744140625,0.00542632410688384,0.001,0.2083587646484375,0.7873681783676147,0.01800887,-4.726572338864207,0.2,0.16448581218719482,,
40,2236.4885,368,3553,301.0,1310720,390,13471.776943588256,1739.879150390625,0.0027801967459708974,0.001,0.1975189208984375,0.7821803092956543,0.017196044,-4.699431135877967,0.2,0.323019802570343,,
41,2350.708,368,3642,301.0,1343488,400,12881.714579582214,4392.9765625,0.0035619172459519176,0.001,0.1991729736328125,0.7775041460990906,0.018238215,-4.676115795597434,0.2,0.3557446002960205,,
42,2472.218,368,3731,301.0,1376256,410,15059.863376617432,3175.367431640625,0.0026319864402466918,0.001,0.20008544921875,0.775587797164917,0.018215178,-4.6588663693517445,0.2,0.26602882146835327,,
43,2612.6108,368,3821,301.0,1409024,420,15949.539033508301,3895.58056640625,0.005351260622592236,0.001,0.211309814453125,0.7705214619636536,0.01860569,-4.64186580106616,0.2,0.31659501791000366,,
44,2571.6382,368,3912,301.0,1441792,430,15237.766219329835,3842.567138671875,0.00456700021859433,0.001,0.2042510986328125,0.7652319073677063,0.017579544,-4.6141427282243965,0.2,0.35788655281066895,,
45,3185.7415,368,4002,301.0,1474560,440,15453.90051612854,7077.3037109375,0.0038887480006451368,0.001,0.208770751953125,0.7617070078849792,0.018340182,-4.590824421867728,0.2,0.41753625869750977,,
46,3108.809,368,4093,300.33,1507328,450,18559.358982658385,6821.5244140625,0.005118918750031298,0.001,0.195098876953125,0.7561893463134766,0.01717582,-4.56616714373231,0.2,0.33783626556396484,,
47,3446.2295,368,4183,301.0,1540096,460,21981.35519275665,2439.445556640625,0.005621883753792645,0.001,0.206927490234375,0.7518006563186646,0.018239036,-4.539581378176808,0.2,0.3753882646560669,,
48,3142.0046,367,4274,300.02,1572864,470,20066.611942481995,6481.26220703125,0.004336880753635341,0.001,0.2042083740234375,0.7472984194755554,0.0183571,-4.517422144114971,0.2,0.41671448945999146,,
,,,,,1600000,480,19472.289849662782,3353.52783203125,0.005634434750572836,0.001,0.222662353515625,0.7436553239822388,0.018997863,-4.495548830553889,0.2,0.4323374629020691,4643.70947265625,291.4
49,3381.4194,361,4435,299.58,1605632,,,,,,,,,,,,,
50,3480.7905,361,4526,300.22,1638400,490,21106.28001270294,2556.15673828125,0.004602392805827549,0.001,0.2096435546875,0.7382963299751282,0.018753469,-4.471634434908628,0.2,0.4583814740180969,,
51,3426.853,362,4616,301.0,1671168,500,22794.364109420778,6864.94873046875,0.004567785561175697,0.001,0.2145751953125,0.7339598536491394,0.018856257,-4.444392530247569,0.2,0.42386388778686523,,
52,3690.6228,361,4707,300.03,1703936,510,24065.825011634828,4672.6552734375,0.004934749986568931,0.001,0.194287109375,0.728158175945282,0.017491259,-4.416254124417901,0.2,0.46411943435668945,,
53,4103.587,361,4797,298.55,1736704,520,22142.31911869049,5666.02099609375,0.006561773427802109,0.001,0.212408447265625,0.7265703678131104,0.018854622,-4.397428788244724,0.2,0.4505571126937866,,
54,4719.2593,361,4888,301.0,1769472,530,25656.729162216187,8227.248046875,0.006557760805117141,0.001,0.2156463623046875,0.72237628698349,0.019329797,-4.38137132152915,0.2,0.43375343084335327,,
55,4255.6157,361,4978,301.0,1802240,540,31705.790078353883,14135.6298828125,0.005461962259323628,0.001,0.207623291015625,0.7178708910942078,0.018798895,-4.35803984478116,0.2,0.42216140031814575,,
56,4362.303,362,5068,301.0,1835008,550,29037.259391403197,6938.15966796875,0.007071991204475126,0.001,0.220733642578125,0.7154577970504761,0.020158695,-4.338051299378276,0.2,0.41679900884628296,,
57,4669.5635,362,5157,299.18,1867776,560,27372.25471916199,4578.83056640625,0.007986654730848386,0.001,0.225506591796875,0.7142859697341919,0.020565215,-4.328679118677973,0.2,0.43493443727493286,,
58,4386.3047,362,5247,301.0,1900544,570,30905.926764678956,9354.482421875,0.007287655851087038,0.001,0.207537841796875,0.7108081579208374,0.018955674,-4.315846419334411,0.2,0.3932873010635376,,
59,4239.774,362,5336,300.9,1933312,580,41638.74452514648,6183.34521484375,0.009302871794352541,0.001,0.2502685546875,0.7075380682945251,0.022950266,-4.297409611940384,0.2,0.3822701573371887,,
60,4816.4097,362,5425,301.0,1966080,590,28666.50028266907,4859.5673828125,0.0071919377771337166,0.001,0.232958984375,0.7047132253646851,0.020894896,-4.280093348026275,0.2,0.4296220541000366,,
61,4837.791,362,5515,299.62,1998848,600,31313.742967987062,6470.44677734375,0.009971383557422086,0.001,0.2382080078125,0.7021587491035461,0.021717373,-4.264298424869776,0.2,0.39175981283187866,,
62,5325.5083,362,5605,299.4,2031616,610,33660.63187789917,5499.6787109375,0.008257094318923918,0.001,0.236993408203125,0.6996060609817505,0.021478444,-4.250493360310793,0.2,0.37408411502838135,,
