time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
11,301.0,360448,536,672,-51.949013,0.2,0.001,0.0,100,0.0011736305,1793.8454332351685,0.9284466505050659,-0.00041744107602426084,-5.3771619468927385,514.8551025390625,0.3405441641807556
12,301.0,393216,534,735,-67.65747,0.2,0.001,0.0008575439453125,110,0.0025924318,1560.7688333511353,0.9284200668334961,-0.0007486985610739794,-5.376986199617386,525.384033203125,0.4589751958847046
13,301.0,425984,533,798,-145.69879,0.2,0.001,0.0,120,0.000907423,1568.7703921318055,0.9284666180610657,-0.00041912491751645576,-5.376872812211514,568.6502075195312,0.5469166338443756
14,301.0,458752,535,856,-124.5932,0.2,0.001,0.0,130,0.0002373452,528.1098233222962,0.928443193435669,-0.00017930111280293204,-5.376984725892544,215.17039489746094,0.8094332367181778
15,301.0,491520,537,915,-105.37403,0.2,0.001,0.0,140,0.0007405474,475.6159974098206,0.9288161993026733,-0.0002719094936765032,-5.377429993450642,218.59324645996094,0.8404282480478287
16,301.0,524288,538,973,-126.17379,0.2,0.001,0.0,150,0.00095365976,1305.3749982833863,0.9289344549179077,-0.00048280451446771624,-5.378778463602066,352.7655944824219,0.6858288645744324
17,301.0,557056,539,1032,-50.215687,0.2,0.001,0.0024810791015625,160,0.0030398457,396.02277784347535,0.9287009835243225,-0.0008634436051579541,-5.378492467105389,179.88638305664062,0.8769361898303032
18,301.0,589824,540,1090,-159.35509,0.2,0.001,5.79833984375e-05,170,0.0014443605,1522.380244922638,0.9287551641464233,-0.00041708922617544886,-5.378141705691815,257.6629333496094,0.6813942193984985
19,301.0,622592,541,1148,-130.24554,0.2,0.001,0.00272216796875,180,0.0033455929,1007.9629680633545,0.9290862083435059,-0.0006240801114472561,-5.379003418982029,354.6175842285156,0.7568274140357971
20,301.0,655360,542,1207,-76.22055,0.2,0.001,0.022125244140625,190,0.0045550237,742.8231416702271,0.9286567568778992,-0.002252533635328291,-5.379109925031662,219.83680725097656,0.8273508250713348
21,301.0,688128,543,1265,4.104734,0.2,0.001,0.0171783447265625,200,0.0044142203,773.4855219841004,0.9285299777984619,-0.0016696613558451646,-5.377762366831303,341.1385498046875,0.7954607158899307
22,301.0,720896,544,1323,21.224644,0.2,0.001,0.029608154296875,210,0.0050742356,713.7380853652954,0.928010106086731,-0.002146408085718576,-5.3763097807765,214.90415954589844,0.7736706882715225
23,301.0,753664,545,1382,57.479458,0.2,0.001,0.0091033935546875,220,0.0031685235,431.70809230804446,0.9277216196060181,-0.0012323792883762509,-5.3747558176517485,223.882568359375,0.8263892084360123
24,301.0,786432,545,1440,109.83019,0.2,0.001,0.02042236328125,230,0.0038327787,657.9754596710205,0.9270644187927246,-0.001479598763398826,-5.372496184706688,346.29400634765625,0.7208382189273834
25,301.0,819200,546,1499,103.55939,0.2,0.001,0.0214141845703125,240,0.0042694984,1817.5046177864074,0.9260948300361633,-0.0013249345829535741,-5.368613773584366,1427.5189208984375,0.440254271030426
26,301.0,851968,546,1558,117.82454,0.2,0.001,0.026861572265625,250,0.0047751023,1103.919255924225,0.9251585006713867,-0.0017146307132861693,-5.365107896924019,515.0638427734375,0.5830540657043457
27,301.0,884736,547,1616,190.19588,0.2,0.001,0.031085205078125,260,0.0043005417,904.7393885612488,0.9249111413955688,-0.001969733312216704,-5.362269107997418,391.6529541015625,0.5442721247673035
28,301.0,917504,547,1675,97.47002,0.2,0.001,0.01368408203125,270,0.003300856,2037.2604754447937,0.925334095954895,-0.0007433416010826476,-5.36271179318428,1220.900634765625,0.2977805733680725
29,301.0,950272,548,1733,175.13179,0.2,0.001,0.0430633544921875,280,0.005559383,1148.591332244873,0.9235349297523499,-0.0028443497323678455,-5.36090674251318,335.0043029785156,0.49536365270614624
30,301.0,983040,548,1791,219.07684,0.2,0.001,0.045751953125,290,0.0052897083,951.2650434494019,0.9222747087478638,-0.0035537785770429764,-5.352577947080135,268.27313232421875,0.5284804105758667
31,301.0,1015808,549,1850,180.93512,0.2,0.001,0.029833984375,300,0.0038409103,2055.728947067261,0.9211245775222778,-0.00101845057833998,-5.347504279017448,1431.2738037109375,0.34495967626571655
